primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.rt;slider_resp_response.started;slider_resp_response.stopped;key_resp.rt;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
6.0;m;016_y_m_h_a.jpg;happy;9.0;happy_9.2ns.avi;happy;9.0;congruent;120.0;150.0;130.52042428082717;h_h;;;;;0;29;29;29;;;;;;;391.5679184999999;None;392.90126539999983;393.2262403999998;394.40959780000003;394.4261512999997;400.2843420999998;None;9;0;400.2843420999998;None;;;;;;;;7;;;;;1.4354206999996677;;;401.8342204999999;None;None;None;[];401.8342204999999;None;"['9', '9']";"[0.8377112999996825, 1.133719199999632]";401.8342204999999;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
0.0;f;040_y_f_s_a.jpg;sad;7.0;happy_127.3.wmv;happy;9.0;incongruent;130.0;150.0;131.7195455720239;s_h;;;;;0;30;30;30;;;;;;;404.8429624999999;None;406.1590467000001;406.48416039999984;407.6090647000001;407.62577280000005;409.67575609999994;None;9;0;409.67575609999994;None;;;;;;;;5;;;;;0.8681315000003451;;;411.2256792999997;None;None;None;[];411.2256792999997;None;None;;411.2256792999997;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
0.0;f;030_o_f_s_a.jpg;sad;7.0;happy_125.3.wmv;happy;9.0;incongruent;130.0;150.0;220.51454909128134;s_h;;;;;0;31;31;31;;;;;;;414.25058880000006;None;416.3087322000001;416.6338421999999;417.7671726999997;417.7837964999999;419.7586984999998;None;None;0;419.7586984999998;None;;;;;;;;8;;;;;;;;421.3086126999997;None;None;None;[];421.3086126999997;None;"['9', '9', '9', '9', '9']";"[0.01904240000021673, 0.6114061000002948, 0.8189955000002556, 1.1952154000000519, 1.5471416000000318]";421.3086126999997;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
0.0;f;030_o_f_s_a.jpg;sad;7.0;sad_64.3ns.avi;sad;7.0;congruent;130.0;160.0;165.78667874766072;s_s;;;;;0;32;32;32;;;;;;;424.31695390000004;None;425.9167585;426.2418656;427.4250351999999;427.4416289999999;432.3839683000001;None;7;0;432.3839683000001;None;;;;;;;;4;;;;;1.415592800000013;;;433.94155580000006;None;None;None;[];433.94155580000006;None;"['7', '7']";"[0.762366099999781, 1.234171300000071]";433.94155580000006;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
3.0;m;013_y_m_s_a.jpg;sad;7.0;sad_7.7ns.avi;sad;7.0;congruent;130.0;160.0;196.24182255763262;s_s;;;;;0;33;33;33;;;;;;;436.9417592;None;438.8163179999997;439.1330938000001;440.29958480000005;440.31637550000005;446.26611019999973;None;7;0;446.26611019999973;None;;;;;;;;3;;;;;0.8615425000002688;;;447.81621159999986;None;None;None;[];447.81621159999986;None;"['7', '7']";"[0.5514829999997346, 0.8797191999997267]";447.81621159999986;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
3.0;m;013_y_m_h_a.jpg;happy;9.0;happy_9.1ns.avi;happy;9.0;congruent;120.0;150.0;165.1890303600433;h_h;;;;;0;34;34;34;;;;;;;450.8164468;None;452.4326731000001;452.75766699999986;453.95924939999986;453.99098090000007;457.1074681;None;9;0;457.1074681;None;;;;;;;;6;;;;;1.0044522999996843;;;458.6575309;None;None;None;[];458.6575309;None;['9'];[0.5343717999999171];458.6575309;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
4.0;m;004_o_m_h_a.jpg;happy;9.0;sad_95.1ns.avi;sad;7.0;incongruent;120.0;160.0;152.68270002069931;h_s;;;;;0;35;35;35;;;;;;;461.6574111;None;463.2073277999998;463.5323318999999;464.6989361000001;464.71653979999974;473.4490657000001;None;None;0;473.4490657000001;None;;;;;;;;3;;;;;;;;475.00690140000006;None;None;None;[];475.00690140000006;None;"['7', '7', '7']";"[0.12881279999965045, 0.7606716000000233, 1.1767962999997508]";475.00690140000006;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
3.0;m;013_y_m_h_a.jpg;happy;9.0;sad_113.2.wmv;sad;7.0;incongruent;120.0;160.0;217.4973891947951;h_s;;;;;0;36;36;36;;;;;;;478.01565519999986;None;480.06501089999983;480.3901184000001;481.53181429999995;481.5484591999998;483.51501329999974;None;None;0;483.51501329999974;None;;;;;;;;5;;;;;;;;485.06499099999974;None;None;None;[];485.06499099999974;None;None;;485.06499099999974;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_25.1ns.avi;happy;9.0;congruent;120.0;150.0;216.63044503818386;h_h;;;;;0;37;37;37;;;;;;;488.0898715999997;None;490.1229797000001;490.4480891999997;491.6313623000001;491.64807199999996;495.26459750000004;None;9;0;495.26459750000004;None;;;;;;;;6;;;;;0.7032742000001235;;;496.81457509999973;None;None;None;[];496.81457509999973;None;['9'];[1.065121999999974];496.81457509999973;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
4.0;m;004_o_m_s_a.jpg;sad;7.0;happy_131.2.wmv;happy;9.0;incongruent;130.0;150.0;181.38407540847405;s_h;;;;;0;38;38;38;;;;;;;499.8232135999997;None;501.5642493999999;501.88939679999976;503.02253919999976;503.0392103999998;505.0142827999998;None;9;0;505.0142827999998;None;;;;;;;;6;;;;;1.0412867000000006;;;506.56419659999983;None;None;None;[];506.56419659999983;None;['9'];[0.6359065000001465];506.56419659999983;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
0.0;f;040_y_f_h_a.jpg;happy;9.0;happy_24.3ns.avi;happy;9.0;congruent;120.0;150.0;213.25460698950434;h_h;;;;;0;39;39;39;;;;;;;509.57265789999974;None;511.5473272999998;511.87242609999976;513.0558431;513.0723505000001;514.9222970000001;None;9;0;514.9222970000001;None;;;;;;;;5;;;;;1.1573825000000397;;;516.4722125999997;None;None;None;[];516.4722125999997;None;None;;516.4722125999997;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
