primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.rt;slider_resp_response.started;slider_resp_response.stopped;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
1111;m;1111_m_m_h_a.jpg;happy;9;example_30.4ns.avi;neutral;7;incongruent;120.0;170.0;189.5874364012288;;0;0;0;0;;;;;148.46057199999996;1;148.55508589999954;150.58849439999904;150.58849439999904;None;152.5798808999989;None;154.88831799999934;155.2136319000001;156.40472899999986;156.42153619999954;160.69639459999962;None;9;0;0.9504435999988345;160.69639459999962;None;162.25472529999934;None;None;None;[];162.25472529999934;None;7;"['9', '9']";"[1.6000910999991902, 2.0720885999999155]";162.25472529999934;None;;;;;;;;;;;;;;;;S11266;2022_Mar_07_1856;VideoMask;2021.1.2;120.09025984066845;
1113;f;1113_y_f_s_a.jpg;sad;7;example_30.3ns.avi;neutral;7;incongruent;130.0;170.0;229.02432995836998;;0;1;1;1;;;;;;;;;;;165.24631829999998;None;167.362779699999;167.67945669999972;168.8882795999998;168.9048243999987;170.8127786999994;None;9;0;0.8019485999993776;170.8127786999994;None;172.35437029999957;None;None;None;[];172.35437029999957;None;7;"['9', '9']";"[0.8924544999990758, 1.660498799999914]";172.35437029999957;None;;;;;;;;;;;;;;;;S11266;2022_Mar_07_1856;VideoMask;2021.1.2;120.09025984066845;
9.0;f;019_m_f_h_a.jpg;happy;9.0;sad_115.1.wmv;sad;7.0;incongruent;120.0;160.0;128.09063432376465;h_s;;;;;0;0;0;0;;;;;;;176.38753569999972;None;177.6790990999998;177.99588829999993;179.12879669999893;179.14561279999907;181.14580009999918;None;7;0;1.1650147999989713;181.14580009999918;None;;;;;;;;2;;;;;175.35433649999868;None;182.70399969999926;None;None;None;[];182.70399969999926;None;"['7', '7', '7']";"[0.6707688999995298, 1.0070800999983476, 1.4306300999996893]";182.70399969999926;None;;;S11266;2022_Mar_07_1856;VideoMask;2021.1.2;120.09025984066845;
3.0;m;033_o_m_s_a.jpg;sad;7.0;sad_94.2ns.avi;sad;7.0;congruent;130.0;160.0;182.29120173647655;s_s;;;;;0;1;1;1;;;;;;;185.6956599999994;None;187.43698739999854;187.7538214999986;188.92049919999954;188.93752539999878;191.57897319999938;None;7;0;1.0277127999997901;191.57897319999938;None;;;;;;;;2;;;;;;;193.12861909999992;None;None;None;[];193.12861909999992;None;"['7', '7', '7', '7', '7']";"[0.6381540000002133, 1.0943165000007866, 1.5422550000002957, 2.0301036999990174, 2.694178199999442]";193.12861909999992;None;;;S11266;2022_Mar_07_1856;VideoMask;2021.1.2;120.09025984066845;
8.0;m;008_y_m_h_a.jpg;happy;9.0;happy_26.1ns.avi;happy;9.0;congruent;120.0;150.0;155.9437854594882;h_h;;;;;0;2;2;2;;;;;;;196.12857909999911;None;197.6452537999994;197.96180429999913;199.12024829999973;199.13686159999997;201.08688119999897;None;9;0;0.5599672999996983;201.08688119999897;None;;;;;;;;9;;;;;;;202.67006909999873;None;None;None;[];202.67006909999873;None;"['9', '9', '9', '9']";"[0.6407641000005242, 0.9445073000006232, 1.192585800001325, 1.4246003999996901]";202.67006909999873;None;;;S11266;2022_Mar_07_1856;VideoMask;2021.1.2;120.09025984066845;
0.0;f;040_y_f_h_a.jpg;happy;9.0;sad_138.1.wmv;sad;7.0;incongruent;120.0;160.0;133.99071306426532;h_s;;;;;0;3;3;3;;;;;;;205.67839429999913;None;207.01152889999867;207.33677609999904;208.46162949999962;208.47825569999986;210.46167239999886;None;7;0;0.9051494999985152;210.46167239999886;None;;;;;;;;1;;;;;;;212.01150509999934;None;None;None;[];212.01150509999934;None;"['7', '7', '7', '7', '7', '7']";"[0.04340960000081395, 0.12318279999999504, 0.6269608000002336, 0.8753188000009686, 1.2274011999998038, 1.4991723000002821]";212.01150509999934;None;;;S11266;2022_Mar_07_1856;VideoMask;2021.1.2;120.09025984066845;
8.0;f;028_y_f_s_a.jpg;sad;7.0;sad_64.2ns.avi;sad;7.0;congruent;130.0;160.0;229.88540597086478;s_s;;;;;0;4;4;4;;;;;;;215.01987139999983;None;217.22802349999984;217.54456109999956;218.71960839999883;218.73616140000013;229.69425339999907;None;8;0;0.9443188000004739;229.69425339999907;None;;;;;;;;5;;;;;;;231.244195199999;None;None;None;[];231.244195199999;None;None;;231.244195199999;None;;;S11266;2022_Mar_07_1856;VideoMask;2021.1.2;120.09025984066845;
7.0;m;027_o_m_s_a.jpg;sad;7.0;sad_10.4ns.avi;sad;7.0;congruent;130.0;160.0;185.20129417468752;s_s;;;;;0;5;5;5;;;;;;;234.26069339999958;None;236.0273113000003;236.34396989999914;237.5273333999994;237.54403730000013;240.64405189999889;None;7;0;0.5867156000003888;240.64405189999889;None;;;;;;;;1;;;;;;;242.19383039999957;None;None;None;[];242.19383039999957;None;"['7', '7', '7', '7', '7']";"[0.524812200001179, 0.8288494000007631, 1.3089911000006396, 1.6607121000015468, 2.212831000000733]";242.19383039999957;None;;;S11266;2022_Mar_07_1856;VideoMask;2021.1.2;120.09025984066845;
2.0;f;012_o_f_s_a.jpg;sad;7.0;sad_7.5ns.avi;sad;7.0;congruent;130.0;160.0;220.27842655424388;s_s;;;;;0;6;6;6;;;;;;;245.19387749999987;None;247.2435972000003;247.56021619999956;248.7104058999994;248.72697879999942;251.4856533000002;None;7;0;0.5212122000011732;251.4856533000002;None;;;;;;;;3;;;;;;;253.05191999999988;None;None;None;[];253.05191999999988;None;"['7', '7']";"[0.3866054999998596, 0.6586971000015183]";253.05191999999988;None;;;S11266;2022_Mar_07_1856;VideoMask;2021.1.2;120.09025984066845;
2.0;f;012_o_f_h_a.jpg;happy;9.0;happy_27.1ns.avi;happy;9.0;congruent;120.0;150.0;146.44967055810616;h_h;;;;;0;7;7;7;;;;;;;256.06023559999994;None;257.4931906999991;257.809952399999;258.99318329999915;259.01000079999903;261.43490779999956;None;9;0;0.4358928999990894;261.43490779999956;None;;;;;;;;8;;;;;;;262.9848901999994;None;None;None;[];262.9848901999994;None;"['9', '9', '9', '9']";"[0.3100200999997469, 0.6136291999991954, 0.9421112999989418, 1.4617424999996729]";262.9848901999994;None;;;S11266;2022_Mar_07_1856;VideoMask;2021.1.2;120.09025984066845;
