primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.rt;slider_resp_response.started;slider_resp_response.stopped;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
3.0;m;013_y_m_h_a.jpg;happy;9.0;happy_9.1ns.avi;happy;9.0;congruent;140.0;150.0;128.37211756912527;;;;;0;42;42;42;;;;;;;573.9389736000448;None;575.2553077000193;575.5720222000964;576.7302003999939;576.7468794001034;579.930364400032;None;9;0;0.5582628000993282;579.930364400032;None;;;;;;;;8;;;;;;;581.4802911001025;None;None;None;[];581.4802911001025;None;"['9', '9', '9']";"[0.29629430000204593, 0.49634199996944517, 0.6804322999669239]";581.4802911001025;None;;;S10752;2021_Jul_14_1745;VideoMask;2021.1.2;120.05191039409793;
7.0;m;027_o_m_h_a.jpg;happy;9.0;sad_117.1.wmv;sad;7.0;incongruent;120.0;160.0;163.19466748508617;;;;;0;43;43;43;;;;;;;583.9885831000283;None;585.5800210000016;585.8966689000372;587.0218243000563;587.038427200052;589.0303630999988;None;7;0;0.738468199968338;589.0303630999988;None;;;;;;;;5;;;;;;;590.5800214000046;None;None;None;[];590.5800214000046;None;None;;590.5800214000046;None;;;S10752;2021_Jul_14_1745;VideoMask;2021.1.2;120.05191039409793;
4.0;m;004_o_m_h_a.jpg;happy;9.0;sad_95.1ns.avi;sad;7.0;incongruent;120.0;160.0;162.95060606286506;;;;;0;44;44;44;;;;;;;593.096480700071;None;594.7213628001045;595.0381588001037;596.2629749000771;596.2796438001096;604.9630486000096;None;7;0;0.8777488000923768;604.9630486000096;None;;;;;;;;4;;;;;;;606.5128947000485;None;None;None;[];606.5128947000485;None;['7'];[0.6240145000629127];606.5128947000485;None;;;S10752;2021_Jul_14_1745;VideoMask;2021.1.2;120.05191039409793;
0.0;f;040_y_f_h_a.jpg;happy;9.0;sad_128.2.wmv;sad;7.0;incongruent;120.0;160.0;121.98396994352893;;;;;0;45;45;45;;;;;;;609.0129987000255;None;610.2375795000698;610.5544009000296;611.6875673000468;611.7128021999961;613.6877565000905;None;8;0;0.7930740000447258;613.6877565000905;None;;;;;;;;5;;;;;;;615.2460052000824;None;None;None;[];615.2460052000824;None;None;;615.2460052000824;None;;;S10752;2021_Jul_14_1745;VideoMask;2021.1.2;120.05191039409793;
0.0;f;040_y_f_h_a.jpg;happy;9.0;sad_138.1.wmv;sad;7.0;incongruent;120.0;160.0;195.60264978061832;;;;;0;46;46;46;;;;;;;617.7625208999962;None;619.612864100025;619.9292219000636;621.0541906000581;621.0707786000567;623.0631074000848;None;7;0;0.9536939000245184;623.0631074000848;None;;;;;;;;4;;;;;;;624.6124230000423;None;None;None;[];624.6124230000423;None;['7'];[0.3964149000821635];624.6124230000423;None;;;S10752;2021_Jul_14_1745;VideoMask;2021.1.2;120.05191039409793;
8.0;m;008_y_m_s_a.jpg;sad;7.0;happy_29.1ns.avi;happy;9.0;incongruent;130.0;150.0;212.92407054126133;;;;;0;47;47;47;;;;;;;627.1208106999984;None;629.1123358000768;629.4288929000031;630.5709979000967;630.5874182000989;633.2542672000127;None;9;0;1.0505339000374079;633.2542672000127;None;;;;;;;;6;;;;;;;634.8287803001003;None;None;None;[];634.8287803001003;None;['9'];[0.404050900018774];634.8287803001003;None;;;S10752;2021_Jul_14_1745;VideoMask;2021.1.2;120.05191039409793;
0.0;f;040_y_f_h_a.jpg;happy;9.0;happy_24.3ns.avi;happy;9.0;congruent;140.0;150.0;190.23859628619445;;;;;0;48;48;48;;;;;;;637.3287033000961;None;639.1285362000344;639.4452874000417;640.6286318000639;640.645273800008;642.5036758000497;None;9;0;0.7611770000075921;642.5036758000497;None;;;;;;;;6;;;;;;;644.0535168000497;None;None;None;[];644.0535168000497;None;['9'];[0.715436500031501];644.0535168000497;None;;;S10752;2021_Jul_14_1745;VideoMask;2021.1.2;120.05191039409793;
3.0;m;033_o_m_h_a.jpg;happy;9.0;happy_24.2ns.avi;happy;9.0;congruent;140.0;150.0;127.28107088671867;;;;;0;49;49;49;;;;;;;646.5619640001096;None;647.8699771000538;648.1867034001043;649.3701406000182;649.3867113000015;653.0449581000721;None;9;0;0.867854900076054;653.0449581000721;None;;;;;;;;5;;;;;;;654.5949014000362;None;None;None;[];654.5949014000362;None;None;;654.5949014000362;None;;;S10752;2021_Jul_14_1745;VideoMask;2021.1.2;120.05191039409793;
9.0;f;019_m_f_s_a.jpg;sad;7.0;happy_61.1ns.avi;happy;9.0;incongruent;130.0;150.0;190.9434091532566;;;;;0;50;50;50;;;;;;;657.1199166000588;None;658.9779664000962;659.2946769000264;660.4868393000215;660.5112917000661;667.8196976000909;None;9;0;1.133163099992089;667.8196976000909;None;;;;;;;;5;;;;;;;669.3778747000033;None;None;None;[];669.3778747000033;None;None;;669.3778747000033;None;;;S10752;2021_Jul_14_1745;VideoMask;2021.1.2;120.05191039409793;
8.0;f;028_y_f_h_a.jpg;happy;9.0;sad_119.1.wmv;sad;7.0;incongruent;120.0;160.0;178.10396226647933;;;;;0;51;51;51;;;;;;;671.9027056000195;None;673.619272800046;673.9359411000041;675.0860615000129;675.1026055000257;677.1359540000558;None;7;0;0.7928682999918237;677.1359540000558;None;;;;;;;;3;;;;;;;678.6859374000924;None;None;None;[];678.6859374000924;None;"['7', '7']";"[0.3067684000125155, 0.6912210000446066]";678.6859374000924;None;;;S10752;2021_Jul_14_1745;VideoMask;2021.1.2;120.05191039409793;
3.0;m;033_o_m_h_a.jpg;happy;9.0;sad_136.1.wmv;sad;7.0;incongruent;120.0;160.0;206.04367658109783;;;;;0;52;52;52;;;;;;;681.1942119000014;None;683.1357170999981;683.4523983000545;684.5856548000593;684.6024705000455;686.5858175000176;None;7;0;1.391074699931778;686.5858175000176;None;;;;;;;;4;;;;;;;688.1357019999996;None;None;None;[];688.1357019999996;None;['7'];[0.2571229999884963];688.1357019999996;None;;;S10752;2021_Jul_14_1745;VideoMask;2021.1.2;120.05191039409793;
6.0;m;016_y_m_h_a.jpg;happy;9.0;happy_9.2ns.avi;happy;9.0;congruent;140.0;150.0;136.52220806776708;;;;;0;53;53;53;;;;;;;690.6357944000047;None;692.0353516000323;692.3521212000633;693.5188560000388;693.5354533001082;699.410342700081;None;9;0;0.6702546000014991;699.410342700081;None;;;;;;;;7;;;;;;;700.9602790001081;None;None;None;[];700.9602790001081;None;"['9', '9', '9']";"[0.4088348000077531, 0.7446576999500394, 1.1765224999981]";700.9602790001081;None;;;S10752;2021_Jul_14_1745;VideoMask;2021.1.2;120.05191039409793;
