primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.rt;slider_resp_response.started;slider_resp_response.stopped;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
1111;m;1111_m_m_h_a.jpg;happy;9;example_30.4ns.avi;neutral;7;incongruent;120.0;170.0;189.5874364012288;;0;0;0;0;;;;;201.58726159995422;1;201.6732335999841;203.67335609998554;203.67335609998554;None;205.68993579992093;None;207.9229905999964;208.2398115999531;209.3815013000276;209.39804300002288;213.71469009993598;None;8;0;1.281055499915965;213.71469009993598;None;215.27338879997842;None;None;None;[];215.27338879997842;None;6;['9'];[1.6904635999817401];215.27338879997842;None;;;;;;;;;;;;;;;;S11295;2022_Mar_18_1721;VideoMask;2021.1.2;120.0762724139498;
1113;f;1113_y_f_s_a.jpg;sad;7;example_30.3ns.avi;neutral;7;incongruent;130.0;170.0;229.02432995836998;;0;1;1;1;;;;;;;;;;;218.2645575000206;None;220.38112459995318;220.6976845000172;221.85609439993277;221.87275430001318;223.8311252000276;None;8;0;1.4125050000147894;223.8311252000276;None;225.38093089999165;None;None;None;[];225.38093089999165;None;5;None;;225.38093089999165;None;;;;;;;;;;;;;;;;S11295;2022_Mar_18_1721;VideoMask;2021.1.2;120.0762724139498;
9.0;f;019_m_f_h_a.jpg;happy;9.0;sad_115.1.wmv;sad;7.0;incongruent;120.0;160.0;128.09063432376465;h_s;;;;;0;0;0;0;;;;;;;229.41417260002345;None;230.68890129995998;231.00570270000026;232.13896879996173;232.15553649992216;234.13904529996216;None;7;0;1.1287350000347942;234.13904529996216;None;;;;;;;;4;;;;;228.4142796000233;None;235.6889423999237;None;None;None;[];235.6889423999237;None;['7'];[1.0429139999905601];235.6889423999237;None;;;S11295;2022_Mar_18_1721;VideoMask;2021.1.2;120.0762724139498;
3.0;m;033_o_m_s_a.jpg;sad;7.0;sad_94.2ns.avi;sad;7.0;congruent;130.0;160.0;182.29120173647655;s_s;;;;;0;1;1;1;;;;;;;238.69726179994177;None;240.42203599994536;240.73877129994798;241.9054962999653;241.922108400031;244.5636872999603;None;None;0;;244.5636872999603;None;;;;;;;;5;;;;;;;246.11367099999916;None;None;None;[];246.11367099999916;None;None;;246.11367099999916;None;;;S11295;2022_Mar_18_1721;VideoMask;2021.1.2;120.0762724139498;
8.0;m;008_y_m_h_a.jpg;happy;9.0;happy_26.1ns.avi;happy;9.0;congruent;120.0;150.0;155.9437854594882;h_h;;;;;0;2;2;2;;;;;;;249.13003020000178;None;250.61336009996012;250.93033100001048;252.09678969997913;252.11343559995294;254.0551228999393;None;9;0;0.9486874000867829;254.0551228999393;None;;;;;;;;5;;;;;;;255.62172900000587;None;None;None;[];255.62172900000587;None;None;;255.62172900000587;None;;;S11295;2022_Mar_18_1721;VideoMask;2021.1.2;120.0762724139498;
0.0;f;040_y_f_h_a.jpg;happy;9.0;sad_138.1.wmv;sad;7.0;incongruent;120.0;160.0;133.99071306426532;h_s;;;;;0;3;3;3;;;;;;;258.6381211000262;None;259.9547301999992;260.27144959999714;261.39647129992954;261.4131785000209;263.4047678000061;None;None;0;;263.4047678000061;None;;;;;;;;4;;;;;;;264.9547730999766;None;None;None;[];264.9547730999766;None;"['9', '7', '7']";"[1.640964200021699, 2.441034800023772, 2.63288020004984]";264.9547730999766;None;;;S11295;2022_Mar_18_1721;VideoMask;2021.1.2;120.0762724139498;
8.0;f;028_y_f_s_a.jpg;sad;7.0;sad_64.2ns.avi;sad;7.0;congruent;130.0;160.0;229.88540597086478;s_s;;;;;0;4;4;4;;;;;;;267.9629136000294;None;270.1210591000272;270.4378267999273;271.62118419993203;271.6378493999364;282.57084509998094;None;7;0;0.9448646000819281;282.57084509998094;None;;;;;;;;3;;;;;;;284.12069389992394;None;None;None;[];284.12069389992394;None;"['7', '7']";"[0.4353453000076115, 0.9949850999983028]";284.12069389992394;None;;;S11295;2022_Mar_18_1721;VideoMask;2021.1.2;120.0762724139498;
7.0;m;027_o_m_s_a.jpg;sad;7.0;sad_10.4ns.avi;sad;7.0;congruent;130.0;160.0;185.20129417468752;s_s;;;;;0;5;5;5;;;;;;;287.12076810002327;None;288.86216989997774;289.1789216999896;290.3289042999968;290.3455799999647;293.47886159992777;None;7;0;0.7891551000066102;293.47886159992777;None;;;;;;;;3;;;;;;;295.0287729999982;None;None;None;[];295.0287729999982;None;"['7', '7', '7', '7']";"[0.3269698000513017, 0.5268601999850944, 1.3672493000049144, 1.6629068000474945]";295.0287729999982;None;;;S11295;2022_Mar_18_1721;VideoMask;2021.1.2;120.0762724139498;
2.0;f;012_o_f_s_a.jpg;sad;7.0;sad_7.5ns.avi;sad;7.0;congruent;130.0;160.0;220.27842655424388;s_s;;;;;0;6;6;6;;;;;;;298.0372211999493;None;300.0618112999946;300.37855679995846;301.5283845999511;301.5450746000279;304.303658299963;None;7;0;0.6442731999559328;304.303658299963;None;;;;;;;;5;;;;;;;306.1116786999628;None;None;None;[];306.1116786999628;None;None;;306.1116786999628;None;;;S11295;2022_Mar_18_1721;VideoMask;2021.1.2;120.0762724139498;
2.0;f;012_o_f_h_a.jpg;happy;9.0;happy_27.1ns.avi;happy;9.0;congruent;120.0;150.0;146.44967055810616;h_h;;;;;0;7;7;7;;;;;;;309.136740499991;None;310.5531532999594;310.86987739999313;312.0032484999392;312.01987959991675;314.4949346999638;None;9;0;0.8929246000479907;314.4949346999638;None;;;;;;;;6;;;;;;;316.0445590999443;None;None;None;[];316.0445590999443;None;['9'];[0.8712640000740066];316.0445590999443;None;;;S11295;2022_Mar_18_1721;VideoMask;2021.1.2;120.0762724139498;
