primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;slider_resp_response.rt;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
3.0;m;013_y_m_h_a.jpg;happy;9.0;happy_9.1ns.avi;happy;9.0;congruent;120.0;150.0;165.1890303600433;h_h;;;;;0;34;34;34;;;;;;;494.8014548000647;None;496.376183400047;496.6929320000345;497.85170990007464;497.87636960006785;501.0512400000589;None;9;0;0.4345718000549823;501.0512400000589;None;;;;;;;;5;;;;;;;502.60114230006;None;None;None;[];502.60114230006;None;None;;502.60114230006;None;;;S11467;2022_May_19_1949;VideoMask;2021.1.2;119.92291352264796;
4.0;m;004_o_m_h_a.jpg;happy;9.0;sad_95.1ns.avi;sad;7.0;incongruent;120.0;160.0;152.68270002069931;h_s;;;;;0;35;35;35;;;;;;;505.6344097000547;None;507.1341532000806;507.4509303000523;508.65086420008447;508.6679511000402;517.3757469999837;None;7;0;1.3900555000873283;517.3757469999837;None;;;;;;;;3;;;;;;;518.9256652999902;None;None;None;[];518.9256652999902;None;"['7', '7']";"[0.3281416998943314, 0.8962072998983786]";518.9256652999902;None;;;S11467;2022_May_19_1949;VideoMask;2021.1.2;119.92291352264796;
3.0;m;013_y_m_h_a.jpg;happy;9.0;sad_113.2.wmv;sad;7.0;incongruent;120.0;160.0;217.4973891947951;h_s;;;;;0;36;36;36;;;;;;;521.9340504000429;None;523.9587367000058;524.2754776000511;525.4005287999753;525.417109400034;527.4087202000665;None;None;0;;527.4087202000665;None;;;;;;;;4;;;;;;;528.9587330999784;None;None;None;[];528.9587330999784;None;['7'];[0.04724090010859072];528.9587330999784;None;;;S11467;2022_May_19_1949;VideoMask;2021.1.2;119.92291352264796;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_25.1ns.avi;happy;9.0;congruent;120.0;150.0;216.63044503818386;h_h;;;;;0;37;37;37;;;;;;;531.9670139000518;None;533.9751270000124;534.2917490000837;535.4417590000667;535.4584795000264;539.1167035000399;None;9;0;0.43314370000734925;539.1167035000399;None;;;;;;;;6;;;;;;;540.6916577999946;None;None;None;[];540.6916577999946;None;"['9', '7']";"[0.6743246999103576, 2.394208199926652]";540.6916577999946;None;;;S11467;2022_May_19_1949;VideoMask;2021.1.2;119.92291352264796;
4.0;m;004_o_m_s_a.jpg;sad;7.0;happy_131.2.wmv;happy;9.0;incongruent;130.0;150.0;181.38407540847405;s_h;;;;;0;38;38;38;;;;;;;543.6915311000776;None;545.4080539999995;545.7246331999777;546.8663905999856;546.8914408000419;548.8580513000488;None;9;0;0.6517389999935403;548.8580513000488;None;;;;;;;;6;;;;;;;550.4080494000809;None;None;None;[];550.4080494000809;None;['9'];[1.221802999963984];550.4080494000809;None;;;S11467;2022_May_19_1949;VideoMask;2021.1.2;119.92291352264796;
0.0;f;040_y_f_h_a.jpg;happy;9.0;happy_24.3ns.avi;happy;9.0;congruent;120.0;150.0;213.25460698950434;h_h;;;;;0;39;39;39;;;;;;;553.4079057000345;None;555.3744062000187;555.6911229999969;556.8577191000804;556.8748333000112;558.7494973000139;None;9;0;0.6802102000219747;558.7494973000139;None;;;;;;;;5;;;;;;;560.2993534000125;None;None;None;[];560.2993534000125;None;None;;560.2993534000125;None;;;S11467;2022_May_19_1949;VideoMask;2021.1.2;119.92291352264796;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_139.1.wmv;happy;9.0;incongruent;130.0;150.0;162.31500468041804;s_h;;;;;0;40;40;40;;;;;;;563.3326373000164;None;564.8824195000343;565.1992212000769;566.3325257999822;566.3491851000581;568.3324542000191;None;9;0;1.3613369000377133;568.3324542000191;None;;;;;;;;6;;;;;;;569.8823662999785;None;None;None;[];569.8823662999785;None;['9'];[0.5394072999479249];569.8823662999785;None;;;S11467;2022_May_19_1949;VideoMask;2021.1.2;119.92291352264796;
0.0;f;030_o_f_h_a.jpg;happy;9.0;happy_24.1ns.avi;happy;9.0;congruent;120.0;150.0;168.36256624020774;h_h;;;;;0;41;41;41;;;;;;;572.8824575000908;None;574.4821268999949;574.7989463000558;575.9404674000107;575.9572752000531;579.2572332000127;None;9;0;0.7726676999591291;579.2572332000127;None;;;;;;;;7;;;;;;;580.8070875999983;None;None;None;[];580.8070875999983;None;"['9', '9']";"[0.43087979999836534, 1.3748682999284938]";580.8070875999983;None;;;S11467;2022_May_19_1949;VideoMask;2021.1.2;119.92291352264796;
2.0;f;012_o_f_h_a.jpg;happy;9.0;sad_113.1.wmv;sad;7.0;incongruent;120.0;160.0;177.44551734737394;h_s;;;;;0;42;42;42;;;;;;;583.8069473999785;None;585.490118100075;585.8068624000298;586.9485183000797;586.965046999976;588.94015759998;None;None;0;;588.94015759998;None;;;;;;;;4;;;;;;;590.4816825999878;None;None;None;[];590.4816825999878;None;"['7', '7']";"[0.6201842000009492, 2.948170999996364]";590.4816825999878;None;;;S11467;2022_May_19_1949;VideoMask;2021.1.2;119.92291352264796;
3.0;m;033_o_m_s_a.jpg;sad;7.0;sad_64.5ns.avi;sad;7.0;congruent;130.0;160.0;130.55717223801247;s_s;;;;;0;43;43;43;;;;;;;593.4983513000188;None;594.7898458000273;595.1064828999806;596.2316298000515;596.2482786000473;602.8314107999904;None;7;0;0.9423609999939799;602.8314107999904;None;;;;;;;;3;;;;;;;604.3813435999909;None;None;None;[];604.3813435999909;None;"['7', '7']";"[0.9285798999480903, 1.328516999958083]";604.3813435999909;None;;;S11467;2022_May_19_1949;VideoMask;2021.1.2;119.92291352264796;
