primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;slider_resp_response.rt;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_1.1ns.avi;happy;9.0;congruent;120.0;150.0;203.50057144619865;h_h;;;;;0;11;11;11;;;;;;;187.6774341003038;None;189.63575690006837;189.9522605999373;191.09406760009006;191.11066960031167;205.56853400031105;None;9;0;0.7202774002216756;205.56853400031105;None;;;;;;;;6;;;;;;;207.11852020025253;None;None;None;[];207.11852020025253;None;['9'];[0.3620720002800226];207.11852020025253;None;;;S11504;2022_Jun_08_1017;VideoMask;2021.1.2;120.12488182712171;
7.0;m;027_o_m_h_a.jpg;happy;9.0;happy_20.1ns.avi;happy;9.0;congruent;120.0;150.0;152.91127178874285;h_h;;;;;0;12;12;12;;;;;;;210.1184745999053;None;211.61008170014247;211.92669560015202;213.08499910030514;213.10166160017252;216.0767637998797;None;9;0;0.8280278001911938;216.0767637998797;None;;;;;;;;5;;;;;;;217.62652030028403;None;None;None;[];217.62652030028403;None;None;;217.62652030028403;None;;;S11504;2022_Jun_08_1017;VideoMask;2021.1.2;120.12488182712171;
0.0;f;040_y_f_s_a.jpg;sad;7.0;sad_94.3ns.avi;sad;7.0;congruent;130.0;160.0;155.27414203894395;s_s;;;;;0;13;13;13;;;;;;;220.6512350998819;None;222.13458999991417;222.45136679988354;223.64277710020542;223.67663379991427;226.20959520014003;None;7;0;0.5032100998796523;226.20959520014003;None;;;;;;;;2;;;;;;;227.75953909987584;None;None;None;[];227.75953909987584;None;"['7', '7', '7']";"[0.3776530995965004, 0.6091777998954058, 0.81718929996714]";227.75953909987584;None;;;S11504;2022_Jun_08_1017;VideoMask;2021.1.2;120.12488182712171;
0.0;f;030_o_f_s_a.jpg;sad;7.0;sad_68.1ns.avi;sad;7.0;congruent;130.0;160.0;158.9411396037211;s_s;;;;;0;14;14;14;;;;;;;230.7679316001013;None;232.3259771000594;232.64249749993905;233.77604530006647;233.79268640000373;241.20085070002824;None;7;0;1.03183690039441;241.20085070002824;None;;;;;;;;3;;;;;;;242.7590847001411;None;None;None;[];242.7590847001411;None;"['7', '7']";"[0.457801700104028, 0.7378301001153886]";242.7590847001411;None;;;S11504;2022_Jun_08_1017;VideoMask;2021.1.2;120.12488182712171;
0.0;f;030_o_f_h_a.jpg;happy;9.0;sad_127.1.wmv;sad;7.0;incongruent;120.0;160.0;180.59976631384873;h_s;;;;;0;15;15;15;;;;;;;245.76746860006824;None;247.47546559991315;247.79218970006332;248.95061539998278;248.96712739998475;250.92562910029665;None;8;0;1.163155300077051;250.92562910029665;None;;;;;;;;5;;;;;;;252.46713520027697;None;None;None;[];252.46713520027697;None;None;;252.46713520027697;None;;;S11504;2022_Jun_08_1017;VideoMask;2021.1.2;120.12488182712171;
8.0;m;008_y_m_s_a.jpg;sad;7.0;happy_133.3.wmv;happy;9.0;incongruent;130.0;150.0;152.577966552593;s_h;;;;;0;16;16;16;;;;;;;255.5003899000585;None;256.9835303002037;257.3002297002822;258.42532670032233;258.44180200016126;260.43353420030326;None;9;0;0.6952555999159813;260.43353420030326;None;;;;;;;;7;;;;;;;262.000155699905;None;None;None;[];262.000155699905;None;"['9', '9']";"[0.36054790019989014, 0.6406450001522899]";262.000155699905;None;;;S11504;2022_Jun_08_1017;VideoMask;2021.1.2;120.12488182712171;
3.0;m;033_o_m_h_a.jpg;happy;9.0;sad_128.1.wmv;sad;7.0;incongruent;120.0;160.0;171.0492454518585;h_s;;;;;0;17;17;17;;;;;;;265.00006050011143;None;266.6416175002232;266.9582684999332;268.10814080014825;268.12477950006723;270.09167080000043;None;7;0;0.5091396002098918;270.09167080000043;None;;;;;;;;3;;;;;;;271.6415742998943;None;None;None;[];271.6415742998943;None;"['7', '7']";"[0.36725510004907846, 0.671142399776727]";271.6415742998943;None;;;S11504;2022_Jun_08_1017;VideoMask;2021.1.2;120.12488182712171;
1.0;f;021_o_f_h_a.jpg;happy;9.0;sad_116.1.wmv;sad;7.0;incongruent;120.0;160.0;184.06847610053055;h_s;;;;;0;18;18;18;;;;;;;274.64150170003995;None;276.3829109002836;276.69970649993047;277.84112789994106;277.8580034999177;279.8329226002097;None;7;0;0.6158179002813995;279.8329226002097;None;;;;;;;;4;;;;;;;281.3828977001831;None;None;None;[];281.3828977001831;None;['7'];[0.34579290030524135];281.3828977001831;None;;;S11504;2022_Jun_08_1017;VideoMask;2021.1.2;120.12488182712171;
4.0;m;004_o_m_s_a.jpg;sad;7.0;happy_28.1ns.avi;happy;9.0;incongruent;130.0;150.0;157.40741103039684;s_h;;;;;0;19;19;19;;;;;;;284.3827746002935;None;285.907617200166;286.2242375998758;287.3992025000043;287.41606110008433;291.7493096999824;None;9;0;0.46744999988004565;291.7493096999824;None;;;;;;;;6;;;;;;;293.29918870003894;None;None;None;[];293.29918870003894;None;"['9', '9']";"[0.4697339003905654, 1.301662300247699]";293.29918870003894;None;;;S11504;2022_Jun_08_1017;VideoMask;2021.1.2;120.12488182712171;
8.0;f;028_y_f_s_a.jpg;sad;7.0;happy_122.3.wmv;happy;9.0;incongruent;130.0;150.0;171.8670540936116;s_h;;;;;0;20;20;20;;;;;;;296.3075985000469;None;297.9490101002157;298.2655382002704;299.39939940022305;299.4239146001637;301.3989258999936;None;9;0;0.7939749998040497;301.3989258999936;None;;;;;;;;7;;;;;;;303.006998100318;None;None;None;[];303.006998100318;None;"['9', '9']";"[0.3138657999224961, 0.5219561997801065]";303.006998100318;None;;;S11504;2022_Jun_08_1017;VideoMask;2021.1.2;120.12488182712171;
