primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.rt;slider_resp_response.started;slider_resp_response.stopped;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
0.0;f;040_y_f_s_a.jpg;sad;7.0;sad_94.3ns.avi;sad;7.0;congruent;130.0;160.0;157.18644691248227;;;;;0;22;22;22;;;;;;;361.9373149999883;None;363.4453702000028;363.76214209999307;364.91220239998074;364.92881799998577;367.5203952000011;None;7;0;0.9029234000190627;367.5203952000011;None;;;;;;;;4;;;;;;;369.070333199983;None;None;None;[];369.070333199983;None;['7'];[0.9532217000087257];369.070333199983;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
6.0;m;016_y_m_s_a.jpg;sad;7.0;happy_60.4ns.avi;happy;9.0;incongruent;130.0;150.0;135.96622391936876;;;;;0;23;23;23;;;;;;;372.0704089999781;None;373.41175070000463;373.72851260000607;374.89514609999605;374.9118397999846;380.6700354999921;None;9;0;0.7775540000002366;380.6700354999921;None;;;;;;;;7;;;;;;;382.2282794000057;None;None;None;[];382.2282794000057;None;"['9', '9', '9']";"[0.3073738999955822, 1.0353133999742568, 1.5232790999871213]";382.2282794000057;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
0.0;f;030_o_f_h_a.jpg;happy;9.0;happy_24.1ns.avi;happy;9.0;congruent;140.0;150.0;187.2363405679046;;;;;0;24;24;24;;;;;;;385.22822570000426;None;387.0030049000052;387.3196420999884;388.46961090000696;388.48650309999357;391.77796949999174;None;9;0;0.7332422999897972;391.77796949999174;None;;;;;;;;9;;;;;;;393.3363436999789;None;None;None;[];393.3363436999789;None;"['9', '9', '9', '9', '9']";"[0.15095200002542697, 0.43089090002467856, 0.7109756999998353, 1.0310407000069972, 1.4230515000235755]";393.3363436999789;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
8.0;m;008_y_m_s_a.jpg;sad;7.0;happy_133.3.wmv;happy;9.0;incongruent;130.0;150.0;151.65964880545846;;;;;0;25;25;25;;;;;;;396.3362852999999;None;397.81100309998146;398.1276954000059;399.25282910000533;399.26947269999073;401.261038800003;None;None;0;;401.261038800003;None;;;;;;;;7;;;;;;;402.81090019998373;None;None;None;[];402.81090019998373;None;"['9', '9']";"[0.020504400017671287, 0.8046002000046428]";402.81090019998373;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
1.0;f;021_o_f_s_a.jpg;sad;7.0;happy_61.2ns.avi;happy;9.0;incongruent;130.0;150.0;146.79956415721207;;;;;0;26;26;26;;;;;;;405.8109482;None;407.2357097000058;407.55250319998595;408.7025392999931;408.71912729999167;413.2107568999927;None;9;0;0.684757900016848;413.2107568999927;None;;;;;;;;6;;;;;;;414.80234329999075;None;None;None;[];414.80234329999075;None;['9'];[0.21314469998469576];414.80234329999075;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
1.0;f;021_o_f_h_a.jpg;happy;9.0;sad_116.1.wmv;sad;7.0;incongruent;120.0;160.0;205.93899364307754;;;;;0;27;27;27;;;;;;;417.8022624999867;None;419.7269873000041;420.0437772999867;421.177191499999;421.1937549999857;423.1771262999973;None;7;0;0.6943749999918509;423.1771262999973;None;;;;;;;;2;;;;;;;424.7519794999971;None;None;None;[];424.7519794999971;None;"['7', '7', '7', '7']";"[0.24757020000834018, 0.5193656999908853, 0.9995930000150111, 1.9276580000005197]";424.7519794999971;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
7.0;m;027_o_m_h_a.jpg;happy;9.0;happy_20.1ns.avi;happy;9.0;congruent;140.0;150.0;145.4488529976734;;;;;0;28;28;28;;;;;;;427.7520738999883;None;429.16839679999975;429.48505299998214;430.6184939999948;430.6350532999786;433.63510569999926;None;9;0;0.5804210999922361;433.63510569999926;None;;;;;;;;8;;;;;;;435.1849649999931;None;None;None;[];435.1849649999931;None;"['9', '9', '9']";"[0.06268820000695996, 0.4142725999990944, 1.0626197000092361]";435.1849649999931;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
3.0;m;033_o_m_s_a.jpg;sad;7.0;happy_126.3.wmv;happy;9.0;incongruent;130.0;150.0;220.47504181707743;;;;;0;29;29;29;;;;;;;438.1849488999869;None;440.2346893999784;440.5514864999859;441.68472560000373;441.70205269998405;443.6847865000018;None;9;0;1.3628095000167377;443.6847865000018;None;;;;;;;;7;;;;;;;445.23468199998024;None;None;None;[];445.23468199998024;None;"['9', '9']";"[0.41279709999798797, 0.8045770000026096]";445.23468199998024;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
4.0;m;004_o_m_s_a.jpg;sad;7.0;sad_2.4ns.avi;sad;7.0;congruent;130.0;160.0;153.9424691910033;;;;;0;30;30;30;;;;;;;448.23462629999267;None;449.73432309998316;450.0595817999856;451.2178337999794;451.234466599999;459.1429387999815;None;7;0;0.44850070000393316;459.1429387999815;None;;;;;;;;3;;;;;;;460.70923049998237;None;None;None;[];460.70923049998237;None;"['7', '7']";"[0.2902151000162121, 0.5621881000115536]";460.70923049998237;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
8.0;m;008_y_m_h_a.jpg;happy;9.0;sad_111.1.wmv;sad;7.0;incongruent;120.0;160.0;182.0123397825363;;;;;0;31;31;31;;;;;;;463.70921489998;None;465.44233210000675;465.75903809999;466.8840087999997;466.90056179999374;468.90062830000534;None;7;0;1.0426696999929845;468.90062830000534;None;;;;;;;;3;;;;;;;470.4505894999893;None;None;None;[];470.4505894999893;None;"['7', '7', '7']";"[0.3327205000096001, 0.6449173000000883, 1.3168348000035621]";470.4505894999893;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_1.1ns.avi;happy;9.0;congruent;140.0;150.0;145.41905773865074;;;;;0;32;32;32;;;;;;;473.45064269998693;None;474.9169309999852;475.2336996999802;476.3670826999878;476.3837330999959;490.85009150000405;None;9;0;0.4692933000042103;490.85009150000405;None;;;;;;;;8;;;;;;;492.39991469998495;None;None;None;[];492.39991469998495;None;"['9', '9', '9']";"[0.11139850001200102, 0.4556125999952201, 1.1035859000112396]";492.39991469998495;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
4.0;m;004_o_m_s_a.jpg;sad;7.0;happy_131.2.wmv;happy;9.0;incongruent;130.0;150.0;163.9874412082805;;;;;0;33;33;33;;;;;;;495.40833049998037;None;497.00798699998995;497.32466309997835;498.4579400999937;498.4747135999787;500.4579590999929;None;9;0;0.7332341999863274;500.4579590999929;None;;;;;;;;7;;;;;;;502.0079764999973;None;None;None;[];502.0079764999973;None;"['9', '9']";"[0.2714812000049278, 2.6554363000032026]";502.0079764999973;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
2.0;f;012_o_f_h_a.jpg;happy;9.0;happy_27.1ns.avi;happy;9.0;congruent;140.0;150.0;207.9053492649655;;;;;0;34;34;34;;;;;;;505.00786079998943;None;506.9326780999836;507.2494963000063;508.38269209998543;508.39981459997944;510.87440659999265;None;9;0;0.36497210001107305;510.87440659999265;None;;;;;;;;9;;;;;;;512.4241119999788;None;None;None;[];512.4241119999788;None;"['9', '9', '9', '9', '9', '9']";"[0.19122549999156035, 0.49508749999222346, 0.9191316999786068, 1.311237899994012, 1.7912896999914665, 2.479298899997957]";512.4241119999788;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
7.0;m;027_o_m_s_a.jpg;sad;7.0;happy_117.3.wmv;happy;9.0;incongruent;130.0;150.0;218.0520785974414;;;;;0;35;35;35;;;;;;;515.4242418999784;None;517.457381699991;517.7740584999847;518.8990167999873;518.9156916999782;520.90739019998;None;None;0;;520.90739019998;None;;;;;;;;7;;;;;;;522.473819100007;None;None;None;[];522.473819100007;None;"['9', '9']";"[9.982928599987645, 0.6216996000148356]";522.473819100007;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
2.0;f;012_o_f_h_a.jpg;happy;9.0;sad_113.1.wmv;sad;7.0;incongruent;120.0;160.0;192.53137802384992;;;;;0;36;36;36;;;;;;;525.4572801000031;None;527.2740478999913;527.5905145999859;528.7155276999983;528.7320814999985;530.7239987999783;None;None;0;;530.7239987999783;None;;;;;;;;4;;;;;;;532.2739225999976;None;None;None;[];532.2739225999976;None;['7'];[0.5573588999977801];532.2739225999976;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
8.0;f;028_y_f_h_a.jpg;happy;9.0;happy_23.1ns.avi;happy;9.0;congruent;140.0;150.0;159.76384515822056;;;;;0;37;37;37;;;;;;;535.2821466999885;None;536.8150804000034;537.1318849999807;538.2736180000065;538.2901697999914;542.8400526999903;None;9;0;0.743208500003675;542.8400526999903;None;;;;;;;;7;;;;;;;544.3900203999947;None;None;None;[];544.3900203999947;None;"['9', '9']";"[0.01712720000068657, 0.7054081999813206]";544.3900203999947;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
0.0;f;030_o_f_s_a.jpg;sad;7.0;sad_64.3ns.avi;sad;7.0;congruent;130.0;160.0;172.91738127163183;;;;;0;38;38;38;;;;;;;547.3899007999862;None;549.0480813999893;549.3647567000007;550.4980238999997;550.5147842000006;555.4980212999799;None;None;0;;555.4980212999799;None;;;;;;;;4;;;;;;;557.0486583999882;None;None;None;[];557.0486583999882;None;"['7', '7']";"[0.006614799989620224, 2.1106776999949943]";557.0486583999882;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
6.0;m;016_y_m_h_a.jpg;happy;9.0;sad_114.1.wmv;sad;7.0;incongruent;120.0;160.0;196.03539454983184;;;;;0;39;39;39;;;;;;;560.0480359999929;None;561.8976930000063;562.2143748999806;563.3560768000025;563.372583599994;565.3478956999897;None;7;0;0.7075132000027224;565.3478956999897;None;;;;;;;;3;;;;;;;566.8976087000046;None;None;None;[];566.8976087000046;None;"['7', '7', '7', '7']";"[0.25371170000289567, 0.677787199994782, 1.373714299988933, 2.4535803999751806]";566.8976087000046;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
6.0;m;016_y_m_s_a.jpg;sad;7.0;sad_8.3ns.avi;sad;7.0;congruent;130.0;160.0;139.87174075953956;;;;;0;40;40;40;;;;;;;569.9060554000025;None;571.2892181999923;571.605768599984;572.7807300999993;572.7974538999842;580.4974086000002;None;7;0;0.5337959000025876;580.4974086000002;None;;;;;;;;3;;;;;;;582.0469703999988;None;None;None;[];582.0469703999988;None;"['7', '7']";"[0.43187219998799264, 1.6482493999938015]";582.0469703999988;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
7.0;m;027_o_m_s_a.jpg;sad;7.0;sad_10.4ns.avi;sad;7.0;congruent;130.0;160.0;163.89298117292617;;;;;0;41;41;41;;;;;;;585.0470572999911;None;586.5968899999862;586.9136540000036;588.038705199986;588.0553024999972;591.2135919999855;None;7;0;1.361660300026415;591.2135919999855;None;;;;;;;;4;;;;;;;592.7635271000036;None;None;None;[];592.7635271000036;None;"['7', '7']";"[1.0436773000110406, 1.8680189000151586]";592.7635271000036;None;;;S10759;2021_Jul_16_1617;VideoMask;2021.1.2;120.06978455899718;
