primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.rt;slider_resp_response.started;slider_resp_response.stopped;key_resp.rt;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
8.0;m;008_y_m_s_a.jpg;sad;7.0;happy_29.1ns.avi;happy;9.0;incongruent;130.0;150.0;120.0316142834122;s_h;;;;;0;25;25;25;;;;;;;441.66867929999717;None;442.8766978000058;443.1934212000342;444.3438163999235;444.36832090001553;447.01838259992655;None;9;0;447.01838259992655;None;;;;;;;;8;;;;;0.603757599950768;;;448.5683126000222;None;None;None;[];448.5683126000222;None;"['9', '9', '9', '9']";"[0.3820352000184357, 0.6857164000393823, 1.0139624000294134, 1.349893599981442]";448.5683126000222;None;;;S11401;2022_Apr_27_1016;VideoMask;2021.1.2;120.03591473968231;
6.0;m;016_y_m_s_a.jpg;sad;7.0;sad_8.3ns.avi;sad;7.0;congruent;130.0;160.0;152.85371098242734;s_s;;;;;0;26;26;26;;;;;;;451.5765677000163;None;453.0513014999451;453.3682026999304;454.52628669992555;454.5429363999283;462.2596256999532;None;7;0;462.2596256999532;None;;;;;;;;3;;;;;0.5944700000109151;;;463.8095223000273;None;None;None;[];463.8095223000273;None;"['7', '7', '7']";"[0.36466129997279495, 0.6445265000220388, 1.0529897999949753]";463.8095223000273;None;;;S11401;2022_Apr_27_1016;VideoMask;2021.1.2;120.03591473968231;
6.0;m;016_y_m_h_a.jpg;happy;9.0;sad_114.1.wmv;sad;7.0;incongruent;120.0;160.0;136.20550699298644;h_s;;;;;0;27;27;27;;;;;;;466.81776180001907;None;468.16758799995296;468.4843384999549;469.617768600001;469.63436779996846;471.6176533999387;None;7;0;471.6176533999387;None;;;;;;;;3;;;;;0.7245840000687167;;;473.1675749999704;None;None;None;[];473.1675749999704;None;"['7', '7', '7', '9']";"[0.48648349998984486, 0.7747309000696987, 1.1264911000616848, 2.0546511000720784]";473.1675749999704;None;;;S11401;2022_Apr_27_1016;VideoMask;2021.1.2;120.03591473968231;
7.0;m;027_o_m_s_a.jpg;sad;7.0;happy_117.3.wmv;happy;9.0;incongruent;130.0;150.0;215.61964028550614;s_h;;;;;0;28;28;28;;;;;;;476.1675847999286;None;478.1756639999803;478.49238369998056;479.6174288999755;479.63404299994;481.6258090999909;None;9;0;481.6258090999909;None;;;;;;;;7;;;;;0.6364323999732733;;;483.17561189993285;None;None;None;[];483.17561189993285;None;"['9', '9']";"[0.7986891999607906, 1.1425468999659643]";483.17561189993285;None;;;S11401;2022_Apr_27_1016;VideoMask;2021.1.2;120.03591473968231;
6.0;m;016_y_m_h_a.jpg;happy;9.0;happy_9.2ns.avi;happy;9.0;congruent;120.0;150.0;130.52042428082717;h_h;;;;;0;29;29;29;;;;;;;486.17556350002997;None;487.46707749995403;487.7837015999248;488.9836538999807;489.00061669992283;494.8589394999435;None;9;0;494.8589394999435;None;;;;;;;;7;;;;;0.9233329000417143;;;496.46683269995265;None;None;None;[];496.46683269995265;None;"['9', '9', '9']";"[0.443443400086835, 0.7716762000927702, 1.115393100073561]";496.46683269995265;None;;;S11401;2022_Apr_27_1016;VideoMask;2021.1.2;120.03591473968231;
0.0;f;040_y_f_s_a.jpg;sad;7.0;happy_127.3.wmv;happy;9.0;incongruent;130.0;150.0;131.7195455720239;s_h;;;;;0;30;30;30;;;;;;;499.46678299992345;None;500.77501690003555;501.0917213000357;502.2251935999375;502.24169789999723;504.29163410002366;None;9;0;504.29163410002366;None;;;;;;;;7;;;;;0.6665740000316873;;;505.8415861999383;None;None;None;[];505.8415861999383;None;"['9', '9']";"[0.5167558999964967, 0.8447657999349758]";505.8415861999383;None;;;S11401;2022_Apr_27_1016;VideoMask;2021.1.2;120.03591473968231;
0.0;f;030_o_f_s_a.jpg;sad;7.0;happy_125.3.wmv;happy;9.0;incongruent;130.0;150.0;220.51454909128134;s_h;;;;;0;31;31;31;;;;;;;508.8498083000304;None;510.89971679996233;511.2163503000047;512.3503433000296;512.3830981999636;514.3496719999239;None;9;0;514.3496719999239;None;;;;;;;;9;;;;;0.43280319997575134;;;515.8996179000242;None;None;None;[];515.8996179000242;None;"['9', '9', '9', '9', '9']";"[0.3627583000343293, 0.6427733999444172, 0.9306154999649152, 1.2026260999264196, 1.5788457000162452]";515.8996179000242;None;;;S11401;2022_Apr_27_1016;VideoMask;2021.1.2;120.03591473968231;
0.0;f;030_o_f_s_a.jpg;sad;7.0;sad_64.3ns.avi;sad;7.0;congruent;130.0;160.0;165.78667874766072;s_s;;;;;0;32;32;32;;;;;;;518.9080293999286;None;520.4910306000384;520.8077602999983;521.9828018000117;521.9994528000243;526.9409450000385;None;7;0;526.9409450000385;None;;;;;;;;4;;;;;0.8654888999881223;;;528.4908582000062;None;None;None;[];528.4908582000062;None;['7'];[2.5155271999537945];528.4908582000062;None;;;S11401;2022_Apr_27_1016;VideoMask;2021.1.2;120.03591473968231;
3.0;m;013_y_m_s_a.jpg;sad;7.0;sad_7.7ns.avi;sad;7.0;congruent;130.0;160.0;196.24182255763262;s_s;;;;;0;33;33;33;;;;;;;531.490821299958;None;533.3322687000036;533.648901599925;534.8071757999714;534.8240077999653;540.7990170000121;None;7;0;540.7990170000121;None;;;;;;;;3;;;;;0.44736400002148;;;542.3488481999375;None;None;None;[];542.3488481999375;None;"['7', '7', '7', '7', '7']";"[0.3853843999095261, 0.6733531999634579, 0.9693258999614045, 1.2734194999793544, 1.78552229993511]";542.3488481999375;None;;;S11401;2022_Apr_27_1016;VideoMask;2021.1.2;120.03591473968231;
3.0;m;013_y_m_h_a.jpg;happy;9.0;happy_9.1ns.avi;happy;9.0;congruent;120.0;150.0;165.1890303600433;h_h;;;;;0;34;34;34;;;;;;;545.3570663999999;None;546.931862300029;547.248589899973;548.3818998000352;548.3985653999262;551.607040300034;None;9;0;551.607040300034;None;;;;;;;;8;;;;;0.6793292999500409;;;553.1568508000346;None;None;None;[];553.1568508000346;None;"['9', '9', '9']";"[0.5853845999808982, 0.833413099986501, 1.1134584000101313]";553.1568508000346;None;;;S11401;2022_Apr_27_1016;VideoMask;2021.1.2;120.03591473968231;
