primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.rt;slider_resp_response.started;slider_resp_response.stopped;key_resp.rt;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
1111;m;1111_m_m_h_a.jpg;happy;9;example_30.4ns.avi;neutral;7;incongruent;120.0;170.0;189.5874364012288;;0;0;0;0;;;;;199.6751752;1;199.76932530000022;201.76948579999998;201.76948579999998;None;203.79447150000033;None;206.09449340000037;206.4196922000001;207.62828490000038;207.65281520000008;211.88580950000005;None;None;0;211.88580950000005;None;213.45222030000014;None;None;None;[];213.45222030000014;None;6;['9'];[2.127880500000174];213.45222030000014;None;;;;;;;;;;;;;;;;;S11226;2022_Feb_18_1416;VideoMask;2021.1.2;120.02150785445886;
1113;f;1113_y_f_s_a.jpg;sad;7;example_30.3ns.avi;neutral;7;incongruent;130.0;170.0;229.02432995836998;;0;1;1;1;;;;;;;;;;;216.44410860000016;None;218.5520419000004;218.86886270000014;220.0272116000001;220.04388670000026;222.0021028000001;None;8;0;222.0021028000001;None;223.55191030000015;None;None;None;[];223.55191030000015;None;7;"['9', '9']";"[0.9479166000000987, 1.2921760999997787]";223.55191030000015;None;0.7620062000000871;;;;;;;;;;;;;;;;S11226;2022_Feb_18_1416;VideoMask;2021.1.2;120.02150785445886;
9.0;f;019_m_f_h_a.jpg;happy;9.0;sad_115.1.wmv;sad;7.0;incongruent;120.0;160.0;128.09063432376465;h_s;;;;;0;0;0;0;;;;;;;227.60200980000036;None;228.87682360000008;229.1935429;230.3350833000004;230.3519183000003;232.34361780000017;None;7;0;232.34361780000017;None;;;;;;;;3;;;;;0.5564778000002661;226.5604672000004;None;233.90165620000016;None;None;None;[];233.90165620000016;None;"['7', '7']";"[0.6464273999999932, 0.9664741999999933]";233.90165620000016;None;;;S11226;2022_Feb_18_1416;VideoMask;2021.1.2;120.02150785445886;
3.0;m;033_o_m_s_a.jpg;sad;7.0;sad_94.2ns.avi;sad;7.0;congruent;130.0;160.0;182.29120173647655;s_s;;;;;0;1;1;1;;;;;;;236.9102369000002;None;238.65151670000023;238.9681426000002;240.13488010000037;240.1518957000003;242.79326660000015;None;7;0;242.79326660000015;None;;;;;;;;3;;;;;0.4746706999999333;;;244.34314080000013;None;None;None;[];244.34314080000013;None;"['7', '7']";"[0.38903709999976854, 0.6366643999999724]";244.34314080000013;None;;;S11226;2022_Feb_18_1416;VideoMask;2021.1.2;120.02150785445886;
8.0;m;008_y_m_h_a.jpg;happy;9.0;happy_26.1ns.avi;happy;9.0;congruent;120.0;150.0;155.9437854594882;h_h;;;;;0;2;2;2;;;;;;;247.35149709999996;None;248.85952180000004;249.17626400000017;250.33468040000025;250.35199390000025;252.30124810000007;None;9;0;252.30124810000007;None;;;;;;;;8;;;;;0.8468086000002586;;;253.85119190000023;None;None;None;[];253.85119190000023;None;"['9', '9', '9']";"[0.6409287999999833, 0.9046810999998343, 1.2967486999996254]";253.85119190000023;None;;;S11226;2022_Feb_18_1416;VideoMask;2021.1.2;120.02150785445886;
0.0;f;040_y_f_h_a.jpg;happy;9.0;sad_138.1.wmv;sad;7.0;incongruent;120.0;160.0;133.99071306426532;h_s;;;;;0;3;3;3;;;;;;;256.8595316000001;None;258.1842423000003;258.50096110000004;259.63439100000005;259.6510042;261.6342867000003;None;7;0;261.6342867000003;None;;;;;;;;5;;;;;0.8177033000001757;;;263.184213;None;None;None;[];263.184213;None;None;;263.184213;None;;;S11226;2022_Feb_18_1416;VideoMask;2021.1.2;120.02150785445886;
8.0;f;028_y_f_s_a.jpg;sad;7.0;sad_64.2ns.avi;sad;7.0;congruent;130.0;160.0;229.88540597086478;s_s;;;;;0;4;4;4;;;;;;;266.2008229000003;None;268.4091024000004;268.7256991000004;269.92568150000034;269.9422520000003;280.8595443000004;None;7;0;280.8595443000004;None;;;;;;;;3;;;;;0.49687459999995554;;;282.63340970000036;None;None;None;[];282.63340970000036;None;"['7', '7', '7', '7', '7', '7']";"[0.40270330000021204, 0.6024922000001425, 1.1147835000001578, 1.4264461000002484, 1.7543787000004158, 2.3864659000000756]";282.63340970000036;None;;;S11226;2022_Feb_18_1416;VideoMask;2021.1.2;120.02150785445886;
7.0;m;027_o_m_s_a.jpg;sad;7.0;sad_10.4ns.avi;sad;7.0;congruent;130.0;160.0;185.20129417468752;s_s;;;;;0;5;5;5;;;;;;;285.6335243000003;None;287.4000027000002;287.7167293000002;288.86713290000034;288.8918203000003;292.0168126000003;None;7;0;292.0168126000003;None;;;;;;;;3;;;;;0.5552068999995754;;;293.5666076000002;None;None;None;[];293.5666076000002;None;"['7', '7', '7']";"[0.3494143999996595, 0.7014145999996799, 1.0772163999999975]";293.5666076000002;None;;;S11226;2022_Feb_18_1416;VideoMask;2021.1.2;120.02150785445886;
2.0;f;012_o_f_s_a.jpg;sad;7.0;sad_7.5ns.avi;sad;7.0;congruent;130.0;160.0;220.27842655424388;s_s;;;;;0;6;6;6;;;;;;;296.57485429999997;None;298.61632750000035;298.9331095000002;300.10013100000015;300.1163327000004;302.85833170000024;None;7;0;302.85833170000024;None;;;;;;;;2;;;;;0.465726899999936;;;304.4329622;None;None;None;[];304.4329622;None;"['7', '7', '7']";"[0.4510486999997738, 0.7870541000002049, 1.1790485999999873]";304.4329622;None;;;S11226;2022_Feb_18_1416;VideoMask;2021.1.2;120.02150785445886;
2.0;f;012_o_f_h_a.jpg;happy;9.0;happy_27.1ns.avi;happy;9.0;congruent;120.0;150.0;146.44967055810616;h_h;;;;;0;7;7;7;;;;;;;307.4329222000001;None;308.8577246;309.1744087000002;310.3751255000002;310.4081487000003;312.7993633000001;None;9;0;312.7993633000001;None;;;;;;;;8;;;;;0.4445940000000519;;;314.3409767000003;None;None;None;[];314.3409767000003;None;"['9', '9', '9', '9']";"[0.5350432000000183, 0.8390346999999565, 1.1028846000003796, 1.5671618999999737]";314.3409767000003;None;;;S11226;2022_Feb_18_1416;VideoMask;2021.1.2;120.02150785445886;
