primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;slider_resp_response.rt;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
3.0;m;013_y_m_s_a.jpg;sad;7.0;sad_7.7ns.avi;sad;7.0;congruent;130.0;160.0;196.24182255763262;s_s;;;;;0;33;33;33;;;;;;;447.9627748000057;None;449.80428419999953;450.1209913000057;451.3208292000054;451.3374657000095;457.2708440999995;None;7;0;0.5704987999924924;457.2708440999995;None;;;;;;;;4;;;;;;;458.82079710000835;None;None;None;[];458.82079710000835;None;['7'];[1.1326617999875452];458.82079710000835;None;;;S11267;2022_Mar_08_1123;VideoMask;2021.1.2;120.02266029711339;
3.0;m;013_y_m_h_a.jpg;happy;9.0;happy_9.1ns.avi;happy;9.0;congruent;120.0;150.0;165.1890303600433;h_h;;;;;0;34;34;34;;;;;;;461.82057260000147;None;463.4037551000074;463.7205541000003;464.87894740000775;464.89552650001133;468.07882860000245;None;9;0;0.4345584999973653;468.07882860000245;None;;;;;;;;6;;;;;;;469.6287854000111;None;None;None;[];469.6287854000111;None;['9'];[0.716397300013341];469.6287854000111;None;;;S11267;2022_Mar_08_1123;VideoMask;2021.1.2;120.02266029711339;
4.0;m;004_o_m_h_a.jpg;happy;9.0;sad_95.1ns.avi;sad;7.0;incongruent;120.0;160.0;152.68270002069931;h_s;;;;;0;35;35;35;;;;;;;472.6287900000025;None;474.12871570000425;474.44517770000675;475.60352210000565;475.62023300000874;484.3700167000061;None;7;0;0.5353541999938898;484.3700167000061;None;;;;;;;;3;;;;;;;485.9782719000068;None;None;None;[];485.9782719000068;None;"['7', '7']";"[0.2870764999970561, 1.0233196999906795]";485.9782719000068;None;;;S11267;2022_Mar_08_1123;VideoMask;2021.1.2;120.02266029711339;
3.0;m;013_y_m_h_a.jpg;happy;9.0;sad_113.2.wmv;sad;7.0;incongruent;120.0;160.0;217.4973891947951;h_s;;;;;0;36;36;36;;;;;;;488.9783188000001;None;491.00298080001085;491.3196983000089;492.45282289999886;492.4697176000045;494.45301270000346;None;8;0;1.068412200009334;494.45301270000346;None;;;;;;;;5;;;;;;;496.00294289999874;None;None;None;[];496.00294289999874;None;None;;496.00294289999874;None;;;S11267;2022_Mar_08_1123;VideoMask;2021.1.2;120.02266029711339;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_25.1ns.avi;happy;9.0;congruent;120.0;150.0;216.63044503818386;h_h;;;;;0;37;37;37;;;;;;;499.0359999000066;None;501.0443486000004;501.36111540001;502.5527207000123;502.5701008000033;506.18593630001124;None;9;0;0.44764100000611506;506.18593630001124;None;;;;;;;;6;;;;;;;507.7359282000107;None;None;None;[];507.7359282000107;None;['9'];[0.8736258999997517];507.7359282000107;None;;;S11267;2022_Mar_08_1123;VideoMask;2021.1.2;120.02266029711339;
4.0;m;004_o_m_s_a.jpg;sad;7.0;happy_131.2.wmv;happy;9.0;incongruent;130.0;150.0;181.38407540847405;s_h;;;;;0;38;38;38;;;;;;;510.73589260000153;None;512.45224340001;512.7691343000042;513.9022235000011;513.9188600000052;515.902290500002;None;9;0;0.3951156999974046;515.902290500002;None;;;;;;;;6;;;;;;;517.452240700004;None;None;None;[];517.452240700004;None;"['9', '9']";"[0.2853307000041241, 0.8771800999966217]";517.452240700004;None;;;S11267;2022_Mar_08_1123;VideoMask;2021.1.2;120.02266029711339;
0.0;f;040_y_f_h_a.jpg;happy;9.0;happy_24.3ns.avi;happy;9.0;congruent;120.0;150.0;213.25460698950434;h_h;;;;;0;39;39;39;;;;;;;520.4521405999985;None;522.4187349999993;522.7354525000119;523.8937422000017;523.911019200008;525.7935829000053;None;9;0;0.6237822000111919;525.7935829000053;None;;;;;;;;6;;;;;;;527.3436321000045;None;None;None;[];527.3436321000045;None;['9'];[0.457488200001535];527.3436321000045;None;;;S11267;2022_Mar_08_1123;VideoMask;2021.1.2;120.02266029711339;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_139.1.wmv;happy;9.0;incongruent;130.0;150.0;162.31500468041804;s_h;;;;;0;40;40;40;;;;;;;530.34359460001;None;531.9016711000004;532.2184179000033;533.3517571999982;533.3682291000005;535.3517614000011;None;9;0;0.4814512000011746;535.3517614000011;None;;;;;;;;7;;;;;;;536.90166090001;None;None;None;[];536.90166090001;None;"['9', '9']";"[0.2914794999960577, 1.091661300000851]";536.90166090001;None;;;S11267;2022_Mar_08_1123;VideoMask;2021.1.2;120.02266029711339;
0.0;f;030_o_f_h_a.jpg;happy;9.0;happy_24.1ns.avi;happy;9.0;congruent;120.0;150.0;168.36256624020774;h_h;;;;;0;41;41;41;;;;;;;539.9015724000055;None;541.5099523000099;541.8262481999991;542.9688063000067;542.993509699998;546.2847390000097;None;9;0;0.5088282000069739;546.2847390000097;None;;;;;;;;6;;;;;;;547.8346392000094;None;None;None;[];547.8346392000094;None;['9'];[0.3587196999869775];547.8346392000094;None;;;S11267;2022_Mar_08_1123;VideoMask;2021.1.2;120.02266029711339;
2.0;f;012_o_f_h_a.jpg;happy;9.0;sad_113.1.wmv;sad;7.0;incongruent;120.0;160.0;177.44551734737394;h_s;;;;;0;42;42;42;;;;;;;550.8345870000048;None;552.5177684000082;552.8344452000019;553.9675600000046;553.9844096000015;555.9677521999984;None;7;0;0.865672200001427;555.9677521999984;None;;;;;;;;5;;;;;;;557.5177111000085;None;None;None;[];557.5177111000085;None;None;;557.5177111000085;None;;;S11267;2022_Mar_08_1123;VideoMask;2021.1.2;120.02266029711339;
3.0;m;033_o_m_s_a.jpg;sad;7.0;sad_64.5ns.avi;sad;7.0;congruent;130.0;160.0;130.55717223801247;s_s;;;;;0;43;43;43;;;;;;;560.5424469999998;None;561.8426010000112;562.1592141000001;563.2925217000011;563.309210899999;569.8756606000097;None;7;0;0.39769759999762755;569.8756606000097;None;;;;;;;;3;;;;;;;571.5422228000098;None;None;None;[];571.5422228000098;None;"['7', '7']";"[0.5072098999953596, 0.8029002999974182]";571.5422228000098;None;;;S11267;2022_Mar_08_1123;VideoMask;2021.1.2;120.02266029711339;
7.0;m;027_o_m_h_a.jpg;happy;9.0;sad_117.1.wmv;sad;7.0;incongruent;120.0;160.0;181.28665202824095;h_s;;;;;0;44;44;44;;;;;;;574.5505149000091;None;576.2754862000002;576.5918855000054;577.7254220000032;577.7420689999999;579.7254709000117;None;8;0;0.8998983999917982;579.7254709000117;None;;;;;;;;5;;;;;;;581.2753139999986;None;None;None;[];581.2753139999986;None;None;;581.2753139999986;None;;;S11267;2022_Mar_08_1123;VideoMask;2021.1.2;120.02266029711339;
3.0;m;033_o_m_s_a.jpg;sad;7.0;happy_126.3.wmv;happy;9.0;incongruent;130.0;150.0;198.85252030535366;s_h;;;;;0;45;45;45;;;;;;;584.2917461000034;None;586.1499643999996;586.4667219000112;587.599859000009;587.6165989000001;589.6083455000044;None;9;0;0.48115349998988677;589.6083455000044;None;;;;;;;;6;;;;;;;591.1583089000051;None;None;None;[];591.1583089000051;None;['9'];[0.2829418000037549];591.1583089000051;None;;;S11267;2022_Mar_08_1123;VideoMask;2021.1.2;120.02266029711339;
3.0;m;033_o_m_h_a.jpg;happy;9.0;sad_136.1.wmv;sad;7.0;incongruent;120.0;160.0;176.97002883463455;h_s;;;;;0;46;46;46;;;;;;;594.1583030000038;None;595.8329844000109;596.1497068000026;597.2748255000042;597.2913034000085;599.2830051000055;None;7;0;0.9423652999976184;599.2830051000055;None;;;;;;;;4;;;;;;;600.8330196000024;None;None;None;[];600.8330196000024;None;"['7', '7']";"[0.35247050000180025, 0.8006546000106027]";600.8330196000024;None;;;S11267;2022_Mar_08_1123;VideoMask;2021.1.2;120.02266029711339;
9.0;f;019_m_f_h_a.jpg;happy;9.0;happy_10.1ns.avi;happy;9.0;congruent;120.0;150.0;157.2463435658512;h_h;;;;;0;47;47;47;;;;;;;603.8412415000057;None;605.3660643000039;605.6828251000115;606.8078947000031;606.8244925000035;614.2576934000099;None;9;0;0.5837021000043023;614.2576934000099;None;;;;;;;;6;;;;;;;615.8075228000089;None;None;None;[];615.8075228000089;None;['9'];[0.4258492999942973];615.8075228000089;None;;;S11267;2022_Mar_08_1123;VideoMask;2021.1.2;120.02266029711339;
2.0;f;012_o_f_h_a.jpg;happy;9.0;happy_2.2ns.avi;happy;9.0;congruent;120.0;150.0;206.34800317295262;h_h;;;;;0;48;48;48;;;;;;;618.8158814000053;None;620.7740800000029;621.0905070000008;622.2406898000045;622.2572933000047;634.4319692999998;None;None;0;;634.4319692999998;None;;;;;;;;7;;;;;;;636.0402229000028;None;None;None;[];636.0402229000028;None;"['9', '9']";"[0.35317259999283124, 0.7692434000055073]";636.0402229000028;None;;;S11267;2022_Mar_08_1123;VideoMask;2021.1.2;120.02266029711339;
3.0;m;033_o_m_h_a.jpg;happy;9.0;happy_24.2ns.avi;happy;9.0;congruent;120.0;150.0;167.9423847659953;h_h;;;;;0;49;49;49;;;;;;;639.048620600006;None;640.6400345000002;640.9566753000108;642.090028999999;642.1067066000105;645.8232369000034;None;9;0;0.45018609998805914;645.8232369000034;None;;;;;;;;6;;;;;;;647.3732253000053;None;None;None;[];647.3732253000053;None;['9'];[0.39604059999692254];647.3732253000053;None;;;S11267;2022_Mar_08_1123;VideoMask;2021.1.2;120.02266029711339;
1.0;f;021_o_f_s_a.jpg;sad;7.0;happy_61.2ns.avi;happy;9.0;incongruent;130.0;150.0;210.94664004826666;s_h;;;;;0;50;50;50;;;;;;;650.3815321000002;None;652.3396002000081;652.6562146000069;653.7978146000096;653.8144594000041;658.3145374000014;None;9;0;0.28673110000090674;658.3145374000014;None;;;;;;;;6;;;;;;;659.8561634000071;None;None;None;[];659.8561634000071;None;['9'];[0.553258799991454];659.8561634000071;None;;;S11267;2022_Mar_08_1123;VideoMask;2021.1.2;120.02266029711339;
4.0;m;004_o_m_s_a.jpg;sad;7.0;sad_2.4ns.avi;sad;7.0;congruent;130.0;160.0;153.02079367163634;s_s;;;;;0;51;51;51;;;;;;;662.8560574000003;None;664.3644079000078;664.6809371999989;665.8391668000113;665.8557646000118;673.7725332000118;None;8;0;0.38086180000391323;673.7725332000118;None;;;;;;;;5;;;;;;;675.330670299998;None;None;None;[];675.330670299998;None;None;;675.330670299998;None;;;S11267;2022_Mar_08_1123;VideoMask;2021.1.2;120.02266029711339;
8.0;m;008_y_m_h_a.jpg;happy;9.0;happy_1.2ns.avi;happy;9.0;congruent;120.0;150.0;210.98946429383824;h_h;;;;;0;52;52;52;;;;;;;678.3556117999979;None;680.3469613000052;680.6637631000049;681.8138373000111;681.8304588000028;694.588379599998;None;9;0;0.33286099998804275;694.588379599998;None;;;;;;;;6;;;;;;;696.1383501000091;None;None;None;[];696.1383501000091;None;['9'];[0.3270632000057958];696.1383501000091;None;;;S11267;2022_Mar_08_1123;VideoMask;2021.1.2;120.02266029711339;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_52.2ns.avi;happy;9.0;incongruent;130.0;150.0;172.57202848318138;s_h;;;;;0;53;53;53;;;;;;;699.1383462000085;None;700.7630340000032;701.0797273000062;702.2631375000055;702.2798004000069;705.7630922000099;None;9;0;0.23816149999038316;705.7630922000099;None;;;;;;;;5;;;;;;;707.3129415000003;None;None;None;[];707.3129415000003;None;None;;707.3129415000003;None;;;S11267;2022_Mar_08_1123;VideoMask;2021.1.2;120.02266029711339;
9.0;f;019_m_f_s_a.jpg;sad;7.0;happy_61.1ns.avi;happy;9.0;incongruent;130.0;150.0;181.3003220572762;s_h;;;;;0;54;54;54;;;;;;;710.3462785000011;None;712.0878962999996;712.4044186000101;713.5794812000095;713.5960463000083;720.9293102000083;None;9;0;0.3280018000077689;720.9293102000083;None;;;;;;;;6;;;;;;;722.4792310000048;None;None;None;[];722.4792310000048;None;"['9', '9']";"[0.5778445000032661, 1.1459376999991946]";722.4792310000048;None;;;S11267;2022_Mar_08_1123;VideoMask;2021.1.2;120.02266029711339;
0.0;f;030_o_f_h_a.jpg;happy;9.0;sad_133.1.wmv;sad;7.0;incongruent;120.0;160.0;198.86251500867985;h_s;;;;;0;55;55;55;;;;;;;725.4792338000116;None;727.3456292000046;727.6622849000123;728.7957124000095;728.8123269000062;730.7956243000081;None;7;0;0.48592430001008324;730.7956243000081;None;;;;;;;;4;;;;;;;732.8288749000058;None;None;None;[];732.8288749000058;None;['7'];[0.38035139998828527];732.8288749000058;None;;;S11267;2022_Mar_08_1123;VideoMask;2021.1.2;120.02266029711339;
0.0;f;040_y_f_h_a.jpg;happy;9.0;sad_128.2.wmv;sad;7.0;incongruent;120.0;160.0;206.10005857915363;h_s;;;;;0;56;56;56;;;;;;;735.8287606000085;None;737.7535797000019;738.070305900008;739.2036532000056;739.2203281000111;741.2035767000052;None;7;0;0.5416173999983585;741.2035767000052;None;;;;;;;;5;;;;;;;742.7535840000055;None;None;None;[];742.7535840000055;None;None;;742.7535840000055;None;;;S11267;2022_Mar_08_1123;VideoMask;2021.1.2;120.02266029711339;
1.0;f;021_o_f_s_a.jpg;sad;7.0;sad_9.5ns.avi;sad;7.0;congruent;130.0;160.0;206.16642757875042;s_s;;;;;0;57;57;57;;;;;;;745.7868262999982;None;747.7114888000069;748.028295199998;749.2037285000115;749.228414000012;754.8865249000082;None;7;0;0.4588794000010239;754.8865249000082;None;;;;;;;;3;;;;;;;756.4364392999996;None;None;None;[];756.4364392999996;None;"['7', '7', '7']";"[0.3650676000106614, 0.8847674999997253, 1.3095046000089496]";756.4364392999996;None;;;S11267;2022_Mar_08_1123;VideoMask;2021.1.2;120.02266029711339;
1.0;f;021_o_f_h_a.jpg;happy;9.0;happy_12.1ns.avi;happy;9.0;congruent;120.0;150.0;132.59080005900228;h_h;;;;;0;58;58;58;;;;;;;759.4447560999979;None;760.7696270000015;761.0862562000111;762.2109956000058;762.227884500011;769.8360565000039;None;9;0;1.2293075999914436;769.8360565000039;None;;;;;;;;7;;;;;;;771.3943346000015;None;None;None;[];771.3943346000015;None;"['9', '9']";"[0.47867219999898225, 0.9669893000100274]";771.3943346000015;None;;;S11267;2022_Mar_08_1123;VideoMask;2021.1.2;120.02266029711339;
3.0;m;013_y_m_s_a.jpg;sad;7.0;happy_56.2ns.avi;happy;9.0;incongruent;130.0;150.0;163.39234110935848;s_h;;;;;0;59;59;59;;;;;;;774.3860407000029;None;775.9441252000106;776.2606766000099;777.4273060999985;777.4439990000101;782.4191240000073;None;9;0;0.8380884999933187;782.4191240000073;None;;;;;;;;5;;;;;;;783.9689478000073;None;None;None;[];783.9689478000073;None;None;;783.9689478000073;None;;;S11267;2022_Mar_08_1123;VideoMask;2021.1.2;120.02266029711339;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;786.9938755000039;None;;;;;;
