primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;key_resp.rt;slider_resp_response.rt;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
0.0;f;040_y_f_h_a.jpg;happy;9.0;happy_24.3ns.avi;happy;9.0;congruent;120.0;150.0;213.25460698950434;h_h;;;;;0;39;39;39;;;;;;;510.9916943999706;None;512.9580945000052;513.2748146000085;514.4666387999896;514.4831931999652;516.3331285999739;None;9;0;516.3331285999739;None;;;;;;;;7;;;;0.6550744999549352;;;;517.8831511000171;None;None;None;[];517.8831511000171;None;"['9', '9']";"[0.4097368000075221, 0.8172121000243351]";517.8831511000171;None;;;S11155;2022_Jan_17_1216;VideoMask;2021.1.2;120.0493162712775;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_139.1.wmv;happy;9.0;incongruent;130.0;150.0;162.31500468041804;s_h;;;;;0;40;40;40;;;;;;;520.8913398999721;None;522.4495868000085;522.7660621000105;523.8993279999704;523.91606399999;525.916172199999;None;9;0;525.916172199999;None;;;;;;;;8;;;;0.5121273000258952;;;;527.4743207999854;None;None;None;[];527.4743207999854;None;"['9', '9', '9']";"[0.36204019997967407, 0.7460237999912351, 1.7942591999890283]";527.4743207999854;None;;;S11155;2022_Jan_17_1216;VideoMask;2021.1.2;120.0493162712775;
0.0;f;030_o_f_h_a.jpg;happy;9.0;happy_24.1ns.avi;happy;9.0;congruent;120.0;150.0;168.36256624020774;h_h;;;;;0;41;41;41;;;;;;;530.474259199982;None;532.08312939998;532.3991284999647;533.5742450999678;533.5908976999926;536.8574283999624;None;9;0;536.8574283999624;None;;;;;;;;8;;;;0.5310336999827996;;;;538.4073816000018;None;None;None;[];538.4073816000018;None;"['9', '9', '9']";"[0.34884560003411025, 0.7569338000030257, 1.2929424000321887]";538.4073816000018;None;;;S11155;2022_Jan_17_1216;VideoMask;2021.1.2;120.0493162712775;
2.0;f;012_o_f_h_a.jpg;happy;9.0;sad_113.1.wmv;sad;7.0;incongruent;120.0;160.0;177.44551734737394;h_s;;;;;0;42;42;42;;;;;;;541.4075242999825;None;543.0905579999671;543.407295699988;544.5405045999796;544.5572733000154;546.5406492999755;None;7;0;546.5406492999755;None;;;;;;;;4;;;;0.9758562999777496;;;;548.0904839999857;None;None;None;[];548.0904839999857;None;['7'];[0.6016117999679409];548.0904839999857;None;;;S11155;2022_Jan_17_1216;VideoMask;2021.1.2;120.0493162712775;
3.0;m;033_o_m_s_a.jpg;sad;7.0;sad_64.5ns.avi;sad;7.0;congruent;130.0;160.0;130.55717223801247;s_s;;;;;0;43;43;43;;;;;;;551.0904803000158;None;552.3985678000026;552.7153034000075;553.940382300003;553.9570433999761;560.4319261999917;None;7;0;560.4319261999917;None;;;;;;;;1;;;;1.0123068000539206;;;;561.9818084000144;None;None;None;[];561.9818084000144;None;"['7', '7', '7', '7', '7']";"[0.47874280001269653, 0.7505018000374548, 0.9904220000025816, 1.2464527999982238, 1.4943511000019498]";561.9818084000144;None;;;S11155;2022_Jan_17_1216;VideoMask;2021.1.2;120.0493162712775;
7.0;m;027_o_m_h_a.jpg;happy;9.0;sad_117.1.wmv;sad;7.0;incongruent;120.0;160.0;181.28665202824095;h_s;;;;;0;44;44;44;;;;;;;564.9817557999631;None;566.7064623999759;567.0231915999902;568.1981788999983;568.2149605000159;570.1564967000159;None;7;0;570.1564967000159;None;;;;;;;;4;;;;1.3680069000110961;;;;571.706384799967;None;None;None;[];571.706384799967;None;['7'];[0.6980601000250317];571.706384799967;None;;;S11155;2022_Jan_17_1216;VideoMask;2021.1.2;120.0493162712775;
3.0;m;033_o_m_s_a.jpg;sad;7.0;happy_126.3.wmv;happy;9.0;incongruent;130.0;150.0;198.85252030535366;s_h;;;;;0;45;45;45;;;;;;;574.7062556999736;None;576.572932399984;576.8896058999817;578.0560570000089;578.0727450000122;580.0229617999867;None;9;0;580.0229617999867;None;;;;;;;;7;;;;0.5654585000011139;;;;581.5811708999681;None;None;None;[];581.5811708999681;None;"['9', '9', '9']";"[0.4310659000184387, 0.79914329998428, 1.5033614999847487]";581.5811708999681;None;;;S11155;2022_Jan_17_1216;VideoMask;2021.1.2;120.0493162712775;
3.0;m;033_o_m_h_a.jpg;happy;9.0;sad_136.1.wmv;sad;7.0;incongruent;120.0;160.0;176.97002883463455;h_s;;;;;0;46;46;46;;;;;;;584.5893318000017;None;586.2642526999698;586.5808717000182;587.7061942999717;587.7225588000147;589.7144981999882;None;8;0;589.7144981999882;None;;;;;;;;5;;;;1.0496686999686062;;;;591.2642080999794;None;None;None;[];591.2642080999794;None;None;;591.2642080999794;None;;;S11155;2022_Jan_17_1216;VideoMask;2021.1.2;120.0493162712775;
9.0;f;019_m_f_h_a.jpg;happy;9.0;happy_10.1ns.avi;happy;9.0;congruent;120.0;150.0;157.2463435658512;h_h;;;;;0;47;47;47;;;;;;;594.2972850999795;None;595.8221739999717;596.1391917999717;597.2640472999774;597.2806959999725;604.7221257999772;None;9;0;604.7221257999772;None;;;;;;;;7;;;;0.562295500014443;;;;606.2721074000001;None;None;None;[];606.2721074000001;None;"['9', '9']";"[0.5081867999979295, 0.9001404999871738]";606.2721074000001;None;;;S11155;2022_Jan_17_1216;VideoMask;2021.1.2;120.0493162712775;
2.0;f;012_o_f_h_a.jpg;happy;9.0;happy_2.2ns.avi;happy;9.0;congruent;120.0;150.0;206.34800317295262;h_h;;;;;0;48;48;48;;;;;;;609.280403999961;None;611.2384521999629;611.5552257999661;612.6803859999636;612.6970033000107;624.8883903999813;None;9;0;624.8883903999813;None;;;;;;;;6;;;;1.0120834999834187;;;;626.446460600011;None;None;None;[];626.446460600011;None;['9'];[0.7340398000087589];626.446460600011;None;;;S11155;2022_Jan_17_1216;VideoMask;2021.1.2;120.0493162712775;
3.0;m;033_o_m_h_a.jpg;happy;9.0;happy_24.2ns.avi;happy;9.0;congruent;120.0;150.0;167.9423847659953;h_h;;;;;0;49;49;49;;;;;;;629.4463274999871;None;631.0628942999756;631.3796456999844;632.5797597999917;632.596226499998;636.2380000000121;None;9;0;636.2380000000121;None;;;;;;;;7;;;;0.6064008999965154;;;;637.7878349999664;None;None;None;[];637.7878349999664;None;"['9', '9', '9']";"[0.4007238000049256, 0.9524877000367269, 1.4484457000507973]";637.7878349999664;None;;;S11155;2022_Jan_17_1216;VideoMask;2021.1.2;120.0493162712775;
1.0;f;021_o_f_s_a.jpg;sad;7.0;happy_61.2ns.avi;happy;9.0;incongruent;130.0;150.0;210.94664004826666;s_h;;;;;0;50;50;50;;;;;;;640.7878391999984;None;642.7458996999776;643.0626781000174;644.2876435999642;644.3042686000117;648.7375253000064;None;9;0;648.7375253000064;None;;;;;;;;8;;;;0.546924999973271;;;;650.287508599984;None;None;None;[];650.287508599984;None;"['9', '9', '9']";"[0.6128093999577686, 1.012868299963884, 1.5169093000004068]";650.287508599984;None;;;S11155;2022_Jan_17_1216;VideoMask;2021.1.2;120.0493162712775;
4.0;m;004_o_m_s_a.jpg;sad;7.0;sad_2.4ns.avi;sad;7.0;congruent;130.0;160.0;153.02079367163634;s_s;;;;;0;51;51;51;;;;;;;653.2957703999709;None;654.7876349000144;655.1040456999908;656.2464546000119;656.2703863999923;664.1955155999749;None;7;0;664.1955155999749;None;;;;;;;;1;;;;0.6246445000288077;;;;665.7452555999625;None;None;None;[];665.7452555999625;None;"['7', '7', '7', '7']";"[0.4752102000056766, 0.7791863000020385, 1.0432692000176758, 1.523217800015118]";665.7452555999625;None;;;S11155;2022_Jan_17_1216;VideoMask;2021.1.2;120.0493162712775;
8.0;m;008_y_m_h_a.jpg;happy;9.0;happy_1.2ns.avi;happy;9.0;congruent;120.0;150.0;210.98946429383824;h_h;;;;;0;52;52;52;;;;;;;668.7535814999719;None;670.7618712999974;671.0785358999856;672.2200952999992;672.2367277999874;685.0032123000128;None;9;0;685.0032123000128;None;;;;;;;;8;;;;0.5372123999986798;;;;686.5530442000018;None;None;None;[];686.5530442000018;None;"['9', '9', '9']";"[0.5714164000237361, 0.9313824000419118, 1.2834461000165902]";686.5530442000018;None;;;S11155;2022_Jan_17_1216;VideoMask;2021.1.2;120.0493162712775;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_52.2ns.avi;happy;9.0;incongruent;130.0;150.0;172.57202848318138;s_h;;;;;0;53;53;53;;;;;;;689.552918899979;None;691.186109000002;691.5028033999843;692.6615333000082;692.6779886999866;696.1862171000103;None;9;0;696.1862171000103;None;;;;;;;;7;;;;0.5539933000109158;;;;697.7360135999625;None;None;None;[];697.7360135999625;None;"['9', '9']";"[0.30842200003098696, 0.6603446999797598]";697.7360135999625;None;;;S11155;2022_Jan_17_1216;VideoMask;2021.1.2;120.0493162712775;
9.0;f;019_m_f_s_a.jpg;sad;7.0;happy_61.1ns.avi;happy;9.0;incongruent;130.0;150.0;181.3003220572762;s_h;;;;;0;54;54;54;;;;;;;700.7358921999694;None;702.4775795000023;702.794096699974;703.9275154999923;703.9442035999964;711.3190638999804;None;9;0;711.3190638999804;None;;;;;;;;7;;;;0.37321789999259636;;;;712.868926599971;None;None;None;[];712.868926599971;None;"['9', '9']";"[0.31142579996958375, 0.7676251999801025]";712.868926599971;None;;;S11155;2022_Jan_17_1216;VideoMask;2021.1.2;120.0493162712775;
0.0;f;030_o_f_h_a.jpg;happy;9.0;sad_133.1.wmv;sad;7.0;incongruent;120.0;160.0;198.86251500867985;h_s;;;;;0;55;55;55;;;;;;;715.8772877000156;None;717.7436331000063;718.0603915000102;719.1937761000008;719.2104278999614;721.1936825999874;None;7;0;721.1936825999874;None;;;;;;;;3;;;;0.4829249999602325;;;;723.1102788000135;None;None;None;[];723.1102788000135;None;"['7', '7']";"[0.35018499998841435, 0.8222628000075929]";723.1102788000135;None;;;S11155;2022_Jan_17_1216;VideoMask;2021.1.2;120.0493162712775;
0.0;f;040_y_f_h_a.jpg;happy;9.0;sad_128.2.wmv;sad;7.0;incongruent;120.0;160.0;206.10005857915363;h_s;;;;;0;56;56;56;;;;;;;726.1186182000092;None;728.0516938999644;728.3684959000093;729.5015394999646;729.5182289999793;731.501892899978;None;7;0;731.501892899978;None;;;;;;;;4;;;;1.110428599989973;;;;733.0598994999891;None;None;None;[];733.0598994999891;None;['7'];[1.3046796999988146];733.0598994999891;None;;;S11155;2022_Jan_17_1216;VideoMask;2021.1.2;120.0493162712775;
1.0;f;021_o_f_s_a.jpg;sad;7.0;sad_9.5ns.avi;sad;7.0;congruent;130.0;160.0;206.16642757875042;s_s;;;;;0;57;57;57;;;;;;;736.0598884999636;None;737.9847115000011;738.3014038999681;739.435195899976;739.4598238999606;745.1597744000028;None;7;0;745.1597744000028;None;;;;;;;;2;;;;0.46064440003829077;;;;747.3928599999635;None;None;None;[];747.3928599999635;None;"['7', '7', '7', '7']";"[0.41160170000512153, 0.699751699983608, 0.9797810000018217, 1.5796946000191383]";747.3928599999635;None;;;S11155;2022_Jan_17_1216;VideoMask;2021.1.2;120.0493162712775;
1.0;f;021_o_f_h_a.jpg;happy;9.0;happy_12.1ns.avi;happy;9.0;congruent;120.0;150.0;132.59080005900228;h_h;;;;;0;58;58;58;;;;;;;750.3928772999789;None;751.7259936999762;752.0427068999852;753.1843440000084;753.2010601999937;760.7929812999791;None;8;0;760.7929812999791;None;;;;;;;;6;;;;0.6434266000287607;;;;762.3508229000145;None;None;None;[];762.3508229000145;None;"['9', '9']";"[0.46968560002278537, 1.15761829999974]";762.3508229000145;None;;;S11155;2022_Jan_17_1216;VideoMask;2021.1.2;120.0493162712775;
3.0;m;013_y_m_s_a.jpg;sad;7.0;happy_56.2ns.avi;happy;9.0;incongruent;130.0;150.0;163.39234110935848;s_h;;;;;0;59;59;59;;;;;;;765.3507522;None;766.925496699987;767.2422723000054;768.3925980000058;768.4171854999731;773.4005724000162;None;9;0;773.4005724000162;None;;;;;;;;7;;;;0.5158397000050172;;;;774.9503970000078;None;None;None;[];774.9503970000078;None;"['9', '9']";"[0.8058624000404961, 1.3101791000226513]";774.9503970000078;None;;;S11155;2022_Jan_17_1216;VideoMask;2021.1.2;120.0493162712775;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;777.9587868999806;None;;;;;;
