23.0,2.0,0.5994721866620238
19.0,1.0,0.5418781933394106
27.0,2.0,0.5882311110746943
22.0,1.0,0.4938786999644855
26.0,2.0,0.8564364153784342
28.0,2.0,0.6879904143113111
29.0,2.0,0.3944065000085781
26.0,2.0,0.6305022461590573
22.0,1.0,0.3587133000255562
22.0,1.0,0.6036659999684032
32.0,1.0,0.6453976400351773
25.0,1.0,0.5681958533202608
23.0,1.0,0.8109835923051623
32.0,2.0,0.4491496000050877
22.0,2.0,0.5963971999978336
26.0,2.0,0.8218874999930939
26.0,2.0,0.6894019533569614
21.0,1.0,0.6337463266643074
25.0,2.0,0.5427514399945115
33.0,1.0,0.5953425800039743
25.0,1.0,0.6726241461807289
30.0,1.0,0.6014699200013032
18.0,1.0,0.6951808999758213
30.0,2.0,0.6842208357141187
38.0,1.0,0.6599913133230682
21.0,1.0,0.5345991466667631
23.0,1.0,0.7834217799982677
27.0,1.0,0.9921366615383774
44.0,1.0,0.5879234666664463
36.0,1.0,0.6105682428585298
22.0,1.0,0.3936377866193652
30.0,1.0,0.6272233714283045
21.0,1.0,0.7474120785981151
21.0,1.0,0.7186715214546504
28.0,2.0,0.8634192142302969
21.0,2.0,0.9393259666860104
27.0,2.0,0.6379757666572308
33.0,2.0,0.314418079998965
36.0,1.0,0.562959719945987
23.0,1.0,0.4979714599942478
24.0,2.0,0.4165953214230415
25.0,1.0,1.0057244356555333
25.0,1.0,0.7498105454300954
41.0,1.0,0.8047925666905941
24.0,1.0,0.7169584785920701
22.0,2.0,0.4835063533391804
26.0,2.0,0.4029392933395381
18.0,1.0,0.9795995857192404
24.0,2.0,0.5110217133071273
19.0,2.0,0.4540811266653085
26.0,1.0,0.6599845666671171
18.0,1.0,0.601603306666948
22.0,1.0,0.4928599533236896
41.0,2.0,0.5736683090852405
39.0,2.0,0.8155792142996299
22.0,1.0,0.6502972999979437
21.0,2.0,0.7731465399614535
24.0,1.0,0.5915358499790143
32.0,1.0,0.6858552866731771
27.0,2.0,1.1753307307685297
24.0,2.0,0.7570416466798633
20.0,2.0,1.20336106667916
21.0,2.0,0.7310940357149646
22.0,1.0,0.6142310199968051
21.0,1.0,0.6071131799835712
52.0,1.0,0.8439767799961071
35.0,1.0,0.5601445866663805
30.0,2.0,0.7167686857033654
22.0,2.0,0.8011873800152292
19.0,2.0,0.7974177785716685
20.0,2.0,0.5300939266259471
25.0,1.0,1.0983592666685582
23.0,2.0,0.4788695600077821
22.0,2.0,0.9238447799968222
25.0,1.0,0.8655754200027634
27.0,1.0,0.4587169600185007
34.0,1.0,0.8388232599982681
22.0,1.0,0.5270761266661187
43.0,1.0,0.6339870266461124
28.0,2.0,0.6438569857938481
21.0,1.0,0.5219695533470561
21.0,2.0,0.415830850135535
34.0,1.0,0.6423185933332812
26.0,2.0,0.8382790933332823
22.0,2.0,0.8181581400334835
21.0,1.0,0.7429315071203746
29.0,2.0,0.6951734533378233
24.0,2.0,0.6995729856924819
30.0,2.0,0.4188501733332183
29.0,2.0,0.5563759200042113
23.0,2.0,0.7550336466675314
23.0,1.0,1.0830546923076467
22.0,1.0,0.7802851333321693
22.0,2.0,1.0109162266676626
18.0,1.0,0.6869234400141674
23.0,1.0,0.676299406667628
22.0,1.0,0.5517178600006446
19.0,1.0,0.5502284266675512
22.0,2.0,0.5669435000008283
22.0,1.0,0.5287379866776367
20.0,1.0,0.619436806673184
22.0,2.0,0.8156218555458408
23.0,2.0,0.9562205636360556
19.0,1.0,0.5692355461517133
27.0,2.0,0.6214353231211694
22.0,1.0,0.7666031363716518
26.0,2.0,0.7376645363613286
28.0,2.0,0.6687277182090011
29.0,2.0,0.5712846928425799
26.0,2.0,0.7557186499637153
22.0,1.0,0.3100963333272375
22.0,1.0,0.9098615500377492
32.0,1.0,0.7849834733176977
25.0,1.0,0.7122211642729651
23.0,1.0,0.8904658777788023
32.0,2.0,0.6510033285760853
22.0,2.0,0.6979164466417084
26.0,2.0,0.9007133666891605
26.0,2.0,0.8464692999841645
21.0,1.0,0.8511658266691181
25.0,2.0,0.7065253142832911
33.0,1.0,0.6917625000157083
25.0,1.0,0.7739240363642405
30.0,1.0,0.8767087833063366
18.0,1.0,0.9165946750435978
30.0,2.0,0.6030854200003279
38.0,1.0,0.957731178562556
21.0,1.0,0.6703577071428819
23.0,1.0,0.947655815384888
27.0,1.0,0.9810438300006352
44.0,1.0,0.8173526363643759
36.0,1.0,0.7722888769225952
22.0,1.0,0.5731572922892295
30.0,1.0,0.7161438154020848
21.0,1.0,0.7916947200195864
21.0,1.0,0.7757780642548043
28.0,2.0,0.9359704417098934
21.0,2.0,1.1509423636069351
27.0,2.0,0.7230930461709459
33.0,2.0,0.4277841428660655
36.0,1.0,0.7243562538463336
23.0,1.0,0.6462922083252729
24.0,2.0,0.5625372785808784
25.0,1.0,0.9382659214482244
25.0,1.0,0.9289575181901456
41.0,1.0,0.8226699857207548
24.0,1.0,0.8518962199799717
22.0,2.0,0.6742406533410151
26.0,2.0,0.5241000428629506
18.0,1.0,0.9909083363652992
24.0,2.0,0.6375539733252178
19.0,2.0,0.6031857142858955
26.0,1.0,0.8102102200073811
18.0,1.0,0.6863931071295936
22.0,1.0,0.614983128566694
41.0,2.0,0.6880387692251063
39.0,2.0,0.914422171431527
22.0,1.0,0.8914688416674229
21.0,2.0,0.867056942860862
24.0,1.0,0.7883342785561192
32.0,1.0,0.7131411999919995
27.0,2.0,1.0106437799928245
24.0,2.0,0.8272892363602296
20.0,2.0,0.5985838000196964
21.0,2.0,0.7003825250018659
22.0,1.0,0.8656459000000419
21.0,1.0,0.7194795749965124
52.0,1.0,0.9146868923607354
35.0,1.0,0.7942147599998861
30.0,2.0,1.025092400007204
22.0,2.0,0.913577153848914
19.0,2.0,0.9471763817974452
20.0,2.0,0.5745478933366637
25.0,1.0,1.0826980333222311
23.0,2.0,0.8206501266763856
22.0,2.0,1.02611186663853
25.0,1.0,0.8778796538065833
27.0,1.0,0.731963438501295
34.0,1.0,0.8333361571401058
22.0,1.0,0.6476201307512104
43.0,1.0,0.8177755538445826
28.0,2.0,0.7956579334102571
21.0,1.0,0.6499234466968725
21.0,2.0,0.9645546001071732
34.0,1.0,0.7833575666700199
26.0,2.0,0.8848977363636963
