primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
1111;m;1111_m_m_h_a.jpg;happy;9;example_30.4ns.avi;neutral;7;incongruent;120.0;170.0;189.5874364012288;0;0;0;0;;;;;33.619886700063944;1;33.69735919998493;35.69754060008563;35.69754060008563;None;37.714739500079304;None;41.45614190003835;41.77219699998386;42.97233500005677;42.989667500020005;47.2472676000325;None;None;0;47.2472676000325;None;48.79706970008556;None;None;None;[];48.79706970008556;None;5;None;48.79706970008556;None;;;;;;;;;;;;;;;EmoCon004;2021_Jun_18_1330;VideoMask;2021.1.2;119.97902772973748;
1113;f;1113_y_f_s_a.jpg;sad;7;example_30.3ns.avi;neutral;7;incongruent;130.0;170.0;229.02432995836998;0;1;1;1;;;;;;;;;;;50.82187280000653;None;52.95511570002418;53.27203220000956;54.5303450000938;54.54693810001481;56.405231500044465;None;None;0;56.405231500044465;None;57.963761100079864;None;None;None;[];57.963761100079864;None;5;None;57.963761100079864;None;;;;;;;;;;;;;;;EmoCon004;2021_Jun_18_1330;VideoMask;2021.1.2;119.97902772973748;
3.0;m;033_o_m_s_a.jpg;sad;7.0;sad_94.2ns.avi;sad;7.0;congruent;130.0;160.0;228.63582583242618;;;;;0;0;0;0;;;;;;;60.99676120001823;None;63.113229500013404;63.429910400067456;64.62976759998128;64.6463902000105;67.25571300007869;None;None;0;67.25571300007869;None;;;;;;;;5;;;;59.98864740005229;None;68.81355590000749;None;None;None;[];68.81355590000749;None;None;68.81355590000749;None;;;EmoCon004;2021_Jun_18_1330;VideoMask;2021.1.2;119.97902772973748;
0.0;f;030_o_f_s_a.jpg;sad;7.0;sad_68.1ns.avi;sad;7.0;congruent;130.0;160.0;163.14738846961149;;;;;0;1;1;1;;;;;;;70.83813950000331;None;72.43793290003669;72.75462999998126;73.95507989998441;73.9797856999794;81.31276720005553;None;None;0;81.31276720005553;None;;;;;;;;5;;;;;;82.86301680002362;None;None;None;[];82.86301680002362;None;None;82.86301680002362;None;;;EmoCon004;2021_Jun_18_1330;VideoMask;2021.1.2;119.97902772973748;
8.0;m;008_y_m_h_a.jpg;happy;9.0;happy_26.1ns.avi;happy;9.0;congruent;140.0;150.0;184.58211837191982;;;;;0;2;2;2;;;;;;;84.89607290003914;None;86.63749710004777;86.95439070009161;88.17093520006165;88.18758939998224;90.07919220009353;None;None;0;90.07919220009353;None;;;;;;;;5;;;;;;91.62919050001074;None;None;None;[];91.62919050001074;None;None;91.62919050001074;None;;;EmoCon004;2021_Jun_18_1330;VideoMask;2021.1.2;119.97902772973748;
0.0;f;030_o_f_s_a.jpg;sad;7.0;happy_125.3.wmv;happy;9.0;incongruent;130.0;150.0;189.50417957278896;;;;;0;3;3;3;;;;;;;93.64572690008208;None;95.45389060000889;95.77064570004586;96.90438160009217;96.92932750005275;98.90394109999761;None;None;0;98.90394109999761;None;;;;;;;;5;;;;;;100.45394630008377;None;None;None;[];100.45394630008377;None;None;100.45394630008377;None;;;EmoCon004;2021_Jun_18_1330;VideoMask;2021.1.2;119.97902772973748;
1.0;f;021_o_f_s_a.jpg;sad;7.0;sad_9.5ns.avi;sad;7.0;congruent;130.0;160.0;156.55128602613038;;;;;0;4;4;4;;;;;;;102.4869725999888;None;104.01200470002368;104.3286805000389;105.52032460004557;105.53692099999171;111.18695010000374;None;None;0;111.18695010000374;None;;;;;;;;5;;;;;;112.73666799999774;None;None;None;[];112.73666799999774;None;None;112.73666799999774;None;;;EmoCon004;2021_Jun_18_1330;VideoMask;2021.1.2;119.97902772973748;
4.0;m;004_o_m_s_a.jpg;sad;7.0;happy_28.1ns.avi;happy;9.0;incongruent;130.0;150.0;219.83540383939274;;;;;0;5;5;5;;;;;;;114.75334689998999;None;116.80342630005907;117.11997260001954;118.31998510006815;118.3366666000802;122.64495520002674;None;None;0;122.64495520002674;None;;;;;;;;5;;;;;;124.20320009998977;None;None;None;[];124.20320009998977;None;None;124.20320009998977;None;;;EmoCon004;2021_Jun_18_1330;VideoMask;2021.1.2;119.97902772973748;
2.0;f;012_o_f_s_a.jpg;sad;7.0;sad_7.5ns.avi;sad;7.0;congruent;130.0;160.0;147.95125229894379;;;;;0;6;6;6;;;;;;;126.2197135000024;None;127.65289740008302;127.96960940002464;129.17796610004734;129.19474569999147;131.8947623000713;None;None;0;131.8947623000713;None;;;;;;;;5;;;;;;133.45324780000374;None;None;None;[];133.45324780000374;None;None;133.45324780000374;None;;;EmoCon004;2021_Jun_18_1330;VideoMask;2021.1.2;119.97902772973748;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_52.2ns.avi;happy;9.0;incongruent;130.0;150.0;144.3898903070799;;;;;0;7;7;7;;;;;;;135.47765970008913;None;136.89433190005366;137.21101760002784;138.41942450008355;138.43669010000303;141.90330480004195;None;None;0;141.90330480004195;None;;;;;;;;5;;;;;;143.4607952000806;None;None;None;[];143.4607952000806;None;None;143.4607952000806;None;;;EmoCon004;2021_Jun_18_1330;VideoMask;2021.1.2;119.97902772973748;
0.0;f;040_y_f_s_a.jpg;sad;7.0;sad_67.2ns.avi;sad;7.0;congruent;130.0;160.0;192.80086779892653;;;;;0;8;8;8;;;;;;;145.4858922000276;None;147.32727190002333;147.6441657000687;148.85227450006641;148.86910110001918;158.0022504000226;None;None;0;158.0022504000226;None;;;;;;;;5;;;;;;159.55199509998783;None;None;None;[];159.55199509998783;None;None;159.55199509998783;None;;;EmoCon004;2021_Jun_18_1330;VideoMask;2021.1.2;119.97902772973748;
3.0;m;013_y_m_s_a.jpg;sad;7.0;happy_56.2ns.avi;happy;9.0;incongruent;130.0;150.0;134.62621969351147;;;;;0;9;9;9;;;;;;;161.57709120004438;None;162.91856430005282;163.24387270002626;164.43529380008113;164.45197330007795;169.39356470003258;None;None;0;169.39356470003258;None;;;;;;;;5;;;;;;170.9432783999946;None;None;None;[];170.9432783999946;None;None;170.9432783999946;None;;;EmoCon004;2021_Jun_18_1330;VideoMask;2021.1.2;119.97902772973748;
0.0;f;030_o_f_h_a.jpg;happy;9.0;sad_133.1.wmv;sad;7.0;incongruent;120.0;160.0;238.4103736452693;;;;;0;10;10;10;;;;;;;172.95982870005537;None;175.17662400007248;175.4936991999857;176.62704170006327;176.65157630003523;178.6267045000568;None;None;0;178.6267045000568;None;;;;;;;;5;;;;;;180.17632990004495;None;None;None;[];180.17632990004495;None;None;180.17632990004495;None;;;EmoCon004;2021_Jun_18_1330;VideoMask;2021.1.2;119.97902772973748;
2.0;f;012_o_f_h_a.jpg;happy;9.0;happy_2.2ns.avi;happy;9.0;congruent;140.0;150.0;120.08648649110712;;;;;0;11;11;11;;;;;;;182.1929646000499;None;183.45120360003784;183.7679287000792;184.9511018000776;184.97675780009013;197.10114859999157;None;None;0;197.10114859999157;None;;;;;;;;5;;;;;;198.65927000006195;None;None;None;[];198.65927000006195;None;None;198.65927000006195;None;;;EmoCon004;2021_Jun_18_1330;VideoMask;2021.1.2;119.97902772973748;
9.0;f;019_m_f_s_a.jpg;sad;7.0;sad_8.4ns.avi;sad;7.0;congruent;130.0;160.0;169.3395974323834;;;;;0;12;12;12;;;;;;;200.69263740000315;None;202.35086180001963;202.66737590008415;203.87555270001758;203.89221570000518;211.94285140000284;None;None;0;211.94285140000284;None;;;;;;;;5;;;;;;213.51764340000227;None;None;None;[];213.51764340000227;None;None;213.51764340000227;None;;;EmoCon004;2021_Jun_18_1330;VideoMask;2021.1.2;119.97902772973748;
8.0;m;008_y_m_s_a.jpg;sad;7.0;sad_6.5ns.avi;sad;7.0;congruent;130.0;160.0;124.24628091899196;;;;;0;13;13;13;;;;;;;215.54212100000586;None;216.81683000002522;217.13377050007693;218.29208789998665;218.30857910006307;223.26684810000006;None;None;0;223.26684810000006;None;;;;;;;;5;;;;;;224.81687500001863;None;None;None;[];224.81687500001863;None;None;224.81687500001863;None;;;EmoCon004;2021_Jun_18_1330;VideoMask;2021.1.2;119.97902772973748;
1.0;f;021_o_f_h_a.jpg;happy;9.0;happy_12.1ns.avi;happy;9.0;congruent;140.0;150.0;236.6487020138435;;;;;0;14;14;14;;;;;;;226.84179000009317;None;229.06670450000092;229.3832780000521;230.5250139000127;230.54165280004963;238.13309080002364;None;None;0;238.13309080002364;None;;;;;;;;5;;;;;;239.68314830004238;None;None;None;[];239.68314830004238;None;None;239.68314830004238;None;;;EmoCon004;2021_Jun_18_1330;VideoMask;2021.1.2;119.97902772973748;
8.0;f;028_y_f_s_a.jpg;sad;7.0;sad_64.2ns.avi;sad;7.0;congruent;130.0;160.0;238.8507440172915;;;;;0;15;15;15;;;;;;;241.6994849999901;None;243.93270000000484;244.24947670008987;245.4159657000564;245.43292920000385;256.3824913999997;None;None;0;256.3824913999997;None;;;;;;;;5;;;;;;257.9327364000492;None;None;None;[];257.9327364000492;None;None;257.9327364000492;None;;;EmoCon004;2021_Jun_18_1330;VideoMask;2021.1.2;119.97902772973748;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_139.1.wmv;happy;9.0;incongruent;130.0;150.0;185.59030554143408;;;;;0;16;16;16;;;;;;;259.94896820001304;None;261.71559160004836;262.0329682000447;263.1660897000693;263.19070080004167;265.1656057999935;None;None;0;265.1656057999935;None;;;;;;;;5;;;;;;266.71560039999895;None;None;None;[];266.71560039999895;None;None;266.71560039999895;None;;;EmoCon004;2021_Jun_18_1330;VideoMask;2021.1.2;119.97902772973748;
3.0;m;033_o_m_s_a.jpg;sad;7.0;sad_64.5ns.avi;sad;7.0;congruent;130.0;160.0;159.52646627166388;;;;;0;17;17;17;;;;;;;268.7488471000688;None;270.2987898000283;270.61536340008024;271.7733909999952;271.7904271000298;278.3318100000033;None;None;0;278.3318100000033;None;;;;;;;;5;;;;;;279.88210919999983;None;None;None;[];279.88210919999983;None;None;279.88210919999983;None;;;EmoCon004;2021_Jun_18_1330;VideoMask;2021.1.2;119.97902772973748;
0.0;f;040_y_f_s_a.jpg;sad;7.0;happy_127.3.wmv;happy;9.0;incongruent;130.0;150.0;131.0431594605889;;;;;0;18;18;18;;;;;;;281.9065845999867;None;283.22327550000045;283.539947799989;284.6650969000766;284.6823742000852;286.74009760003537;None;None;0;286.74009760003537;None;;;;;;;;5;;;;;;288.2899861000478;None;None;None;[];288.2899861000478;None;None;288.2899861000478;None;;;EmoCon004;2021_Jun_18_1330;VideoMask;2021.1.2;119.97902772973748;
