primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
0.0;f;030_o_f_h_a.jpg;happy;9.0;sad_127.1.wmv;sad;7.0;incongruent;120.0;160.0;180.59976631384873;h_s;;;;;0;15;15;15;;;;;;;295.8895860000048;None;297.6227906999993;297.9393478000129;299.0643373999919;299.081007700006;301.0727046999964;None;8;0;1.0419789999723434;301.0727046999964;None;;;;;;;;5;;;;;;302.73901330001536;None;None;None;[];302.73901330001536;None;None;;302.73901330001536;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
8.0;m;008_y_m_s_a.jpg;sad;7.0;happy_133.3.wmv;happy;9.0;incongruent;130.0;150.0;152.577966552593;s_h;;;;;0;16;16;16;;;;;;;305.76423269999214;None;307.2556232000061;307.57244560000254;308.69745179999154;308.7140902999963;310.7056184000103;None;9;0;0.7289606000122149;310.7056184000103;None;;;;;;;;6;;;;;;312.25566860000254;None;None;None;[];312.25566860000254;None;['9'];[0.6431521000049543];312.25566860000254;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
3.0;m;033_o_m_h_a.jpg;happy;9.0;sad_128.1.wmv;sad;7.0;incongruent;120.0;160.0;171.0492454518585;h_s;;;;;0;17;17;17;;;;;;;315.2555316000071;None;316.9054971000005;317.2220496000082;318.3726000000024;318.39695819999906;320.3554346000019;None;8;0;0.6951298000058159;320.3554346000019;None;;;;;;;;5;;;;;;321.9053738999937;None;None;None;[];321.9053738999937;None;None;;321.9053738999937;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
1.0;f;021_o_f_h_a.jpg;happy;9.0;sad_116.1.wmv;sad;7.0;incongruent;120.0;160.0;184.06847610053055;h_s;;;;;0;18;18;18;;;;;;;324.9218184000056;None;326.6717073000036;326.98846150000463;328.1305297999934;328.15520800001104;330.12175099999877;None;7;0;0.4329362999997102;330.12175099999877;None;;;;;;;;4;;;;;;331.6717016000184;None;None;None;[];331.6717016000184;None;"['7', '7', '7']";"[0.4428852000273764, 0.9631665000051726, 2.0028965000237804]";331.6717016000184;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
4.0;m;004_o_m_s_a.jpg;sad;7.0;happy_28.1ns.avi;happy;9.0;incongruent;130.0;150.0;157.40741103039684;s_h;;;;;0;19;19;19;;;;;;;334.68012510001427;None;336.22997060001944;336.546493700007;337.7547229999909;337.77149720001034;342.07142570000724;None;9;0;0.5471245000080671;342.07142570000724;None;;;;;;;;9;;;;;;343.62133470000117;None;None;None;[];343.62133470000117;None;"['9', '9', '9', '9', '9', '9']";"[0.3576470999978483, 0.6853963000176009, 1.0772619000053965, 1.5092850000073668, 1.9734934000007343, 2.3250340000086]";343.62133470000117;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
8.0;f;028_y_f_s_a.jpg;sad;7.0;happy_122.3.wmv;happy;9.0;incongruent;130.0;150.0;171.8670540936116;s_h;;;;;0;20;20;20;;;;;;;346.62965869999607;None;348.28771649999544;348.60446450000745;349.7382235999976;349.76260610000463;351.7377519000147;None;8;0;0.6568652999994811;351.7377519000147;None;;;;;;;;5;;;;;;353.2877436999988;None;None;None;[];353.2877436999988;None;None;;353.2877436999988;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
8.0;m;008_y_m_s_a.jpg;sad;7.0;sad_6.5ns.avi;sad;7.0;congruent;130.0;160.0;170.39333839271438;s_s;;;;;0;21;21;21;;;;;;;356.30413340000086;None;357.96248400001787;358.2791724000126;359.43747989999247;359.45421389999683;364.4123981000157;None;7;0;0.438183599995682;364.4123981000157;None;;;;;;;;2;;;;;;366.045486100018;None;None;None;[];366.045486100018;None;"['7', '7', '7']";"[0.3650259999849368, 0.6530326000065543, 0.9810987999953795]";366.045486100018;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
8.0;f;028_y_f_h_a.jpg;happy;9.0;happy_23.1ns.avi;happy;9.0;congruent;120.0;150.0;225.70986890587952;h_h;;;;;0;22;22;22;;;;;;;369.04548550001346;None;371.1453701000137;371.470622199995;372.6452644999954;372.6620779999939;377.1703050000069;None;9;0;1.400347300019348;377.1703050000069;None;;;;;;;;4;;;;;;378.7202552999952;None;None;None;[];378.7202552999952;None;"['7', '7']";"[0.9863644000142813, 1.4743216000206303]";378.7202552999952;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
8.0;m;008_y_m_h_a.jpg;happy;9.0;sad_111.1.wmv;sad;7.0;incongruent;120.0;160.0;152.63076835312847;h_s;;;;;0;23;23;23;;;;;;;381.7200576000032;None;383.2117239999934;383.5284350000147;384.6621395999973;384.6867349999957;386.66167040000437;None;7;0;0.45288120000623167;386.66167040000437;None;;;;;;;;3;;;;;;388.21163180001895;None;None;None;[];388.21163180001895;None;"['7', '7']";"[0.36709529999643564, 1.1910877999907825]";388.21163180001895;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
0.0;f;040_y_f_s_a.jpg;sad;7.0;sad_67.2ns.avi;sad;7.0;congruent;130.0;160.0;220.9892697323079;s_s;;;;;0;24;24;24;;;;;;;391.2200292000198;None;393.319831300003;393.63644540001405;394.8281566000078;394.8445818000182;404.0111482999928;None;7;0;0.8393022999807727;404.0111482999928;None;;;;;;;;1;;;;;;405.56108330001007;None;None;None;[];405.56108330001007;None;"['7', '7', '7', '7']";"[0.2975055999995675, 0.5614423000079114, 0.8975869000132661, 1.2175336999935098]";405.56108330001007;None;;;S11446;2022_May_12_1839;VideoMask;2021.1.2;119.94103697010422;
