primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;slider_resp_response.rt;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
1.0;f;021_o_f_h_a.jpg;happy;9.0;sad_116.1.wmv;sad;7.0;incongruent;120.0;160.0;184.06847610053055;h_s;;;;;0;18;18;18;;;;;;;343.8038068001624;None;345.54512100014836;345.8619056001771;347.0284221000038;347.045084200101;348.9952667001635;None;7;0;1.0133885000832379;348.9952667001635;None;;;;;;;;3;;;;;;;350.54516760003753;None;None;None;[];350.54516760003753;None;"['7', '7']";"[0.5914455999154598, 0.8313194999936968]";350.54516760003753;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
4.0;m;004_o_m_s_a.jpg;sad;7.0;happy_28.1ns.avi;happy;9.0;incongruent;130.0;150.0;157.40741103039684;s_h;;;;;0;19;19;19;;;;;;;353.5451817000285;None;355.0532976000104;355.36988000012934;356.51150360004976;356.5283114002086;360.8947897001635;None;9;0;0.4019092998933047;360.8947897001635;None;;;;;;;;9;;;;;;;362.48650760017335;None;None;None;[];362.48650760017335;None;"['9', '9', '9', '9']";"[0.3779694999102503, 0.6581520999316126, 0.9538543000817299, 1.2984630998689681]";362.48650760017335;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
8.0;f;028_y_f_s_a.jpg;sad;7.0;happy_122.3.wmv;happy;9.0;incongruent;130.0;150.0;171.8670540936116;s_h;;;;;0;20;20;20;;;;;;;365.48644140013494;None;367.12789820018224;367.4445847000461;368.58629700005986;368.6028887000866;370.5779240000993;None;9;0;0.4228155999444425;370.5779240000993;None;;;;;;;;7;;;;;;;372.12781380000524;None;None;None;[];372.12781380000524;None;"['9', '9', '9']";"[0.4566463998053223, 0.7849450998473912, 1.5369545998983085]";372.12781380000524;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
8.0;m;008_y_m_s_a.jpg;sad;7.0;sad_6.5ns.avi;sad;7.0;congruent;130.0;160.0;170.39333839271438;s_s;;;;;0;21;21;21;;;;;;;375.13625840004534;None;376.7692322002258;377.085956600029;378.2359789002221;378.25267440010794;383.2193557000719;None;7;0;0.5092364998999983;383.2193557000719;None;;;;;;;;3;;;;;;;384.7689594000112;None;None;None;[];384.7689594000112;None;"['7', '7', '7']";"[0.38382350001484156, 0.7274447998497635, 1.1998412997927517]";384.7689594000112;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
8.0;f;028_y_f_h_a.jpg;happy;9.0;happy_23.1ns.avi;happy;9.0;congruent;120.0;150.0;225.70986890587952;h_h;;;;;0;22;22;22;;;;;;;387.7774631001521;None;389.8772825000342;390.1938976000529;391.36047010007314;391.3772759002168;395.90228110016324;None;9;0;0.4503725999966264;395.90228110016324;None;;;;;;;;9;;;;;;;397.45204810006544;None;None;None;[];397.45204810006544;None;"['9', '9', '9', '9']";"[0.3885253998450935, 0.6846839999780059, 0.988567000022158, 1.3728149998933077]";397.45204810006544;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
8.0;m;008_y_m_h_a.jpg;happy;9.0;sad_111.1.wmv;sad;7.0;incongruent;120.0;160.0;152.63076835312847;h_s;;;;;0;23;23;23;;;;;;;400.4604442000855;None;401.9268186001573;402.24356100009754;403.37695180019364;403.39363830001093;405.37686610012315;None;7;0;0.8398618998471648;405.37686610012315;None;;;;;;;;3;;;;;;;406.9267966002226;None;None;None;[];406.9267966002226;None;"['7', '7']";"[0.33790899999439716, 0.6818853998556733]";406.9267966002226;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
0.0;f;040_y_f_s_a.jpg;sad;7.0;sad_67.2ns.avi;sad;7.0;congruent;130.0;160.0;220.9892697323079;s_s;;;;;0;24;24;24;;;;;;;409.9350339001976;None;411.993123000022;412.30989610007964;413.45998240006156;413.47663250006735;422.684753900161;None;7;0;0.515990599989891;422.684753900161;None;;;;;;;;3;;;;;;;424.23465200001374;None;None;None;[];424.23465200001374;None;"['7', '7']";"[0.40630479995161295, 0.7260044000577182]";424.23465200001374;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
8.0;m;008_y_m_s_a.jpg;sad;7.0;happy_29.1ns.avi;happy;9.0;incongruent;130.0;150.0;120.0316142834122;s_h;;;;;0;25;25;25;;;;;;;427.23462560004555;None;428.4343873001635;428.7511108000763;429.90990930004045;429.9344737001229;432.5761913000606;None;9;0;0.8243197000119835;432.5761913000606;None;;;;;;;;8;;;;;;;434.12603120016865;None;None;None;[];434.12603120016865;None;"['9', '9', '9']";"[0.2909293998964131, 0.6346944000106305, 0.9867145998869091]";434.12603120016865;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
6.0;m;016_y_m_s_a.jpg;sad;7.0;sad_8.3ns.avi;sad;7.0;congruent;130.0;160.0;152.85371098242734;s_s;;;;;0;26;26;26;;;;;;;437.1260277000256;None;438.6090641000774;438.92590790009126;440.10912500019185;440.1257128000725;447.833964999998;None;None;0;;447.833964999998;None;;;;;;;;4;;;;;;;449.3837497001514;None;None;None;[];449.3837497001514;None;"['7', '7', '7']";"[0.6730969999916852, 1.3369096000678837, 1.9687389000318944]";449.3837497001514;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
6.0;m;016_y_m_h_a.jpg;happy;9.0;sad_114.1.wmv;sad;7.0;incongruent;120.0;160.0;136.20550699298644;h_s;;;;;0;27;27;27;;;;;;;452.3922609000001;None;453.7252172001172;454.04195730015635;455.16715049999766;455.1837540001143;457.17536330013536;None;7;0;0.4013388999737799;457.17536330013536;None;;;;;;;;3;;;;;;;458.7252867000643;None;None;None;[];458.7252867000643;None;"['7', '7']";"[0.3714188998565078, 0.7955340999178588]";458.7252867000643;None;;;S11187a;2022_Feb_03_1801;VideoMask;2021.1.2;119.88136539065283;
