primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;slider_resp_response.rt;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
4.0;m;004_o_m_h_a.jpg;happy;9.0;sad_95.1ns.avi;sad;7.0;incongruent;120.0;160.0;152.68270002069931;h_s;;;;;0;35;35;35;;;;;;;488.802458900027;None;490.3438843002077;490.6605371001642;491.91046640020795;491.927020000061;500.58536170003936;None;8;0;1.0187937999144197;500.58536170003936;None;;;;;;;;3;;;;;;;502.14348130021244;None;None;None;[];502.14348130021244;None;"['7', '7', '7']";"[0.8848397999536246, 1.188758699921891, 2.468955999938771]";502.14348130021244;None;;;S11844;2022_Nov_09_1846;VideoMask;2021.1.2;120.23551750134504;
3.0;m;013_y_m_h_a.jpg;happy;9.0;sad_113.2.wmv;sad;7.0;incongruent;120.0;160.0;217.4973891947951;h_s;;;;;0;36;36;36;;;;;;;505.14349680021405;None;507.1932720001787;507.509956400143;508.63502170005813;508.6516292002052;510.6433686001692;None;7;0;1.3128363001160324;510.6433686001692;None;;;;;;;;4;;;;;;;512.1932270000689;None;None;None;[];512.1932270000689;None;['7'];[0.47492230008356273];512.1932270000689;None;;;S11844;2022_Nov_09_1846;VideoMask;2021.1.2;120.23551750134504;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_25.1ns.avi;happy;9.0;congruent;120.0;150.0;216.63044503818386;h_h;;;;;0;37;37;37;;;;;;;515.2016383002046;None;517.234811700182;517.5598879000172;518.7014260001015;518.718072200194;522.3766592000611;None;9;0;0.3795559999998659;522.3766592000611;None;;;;;;;;7;;;;;;;523.9762315000407;None;None;None;[];523.9762315000407;None;"['9', '9']";"[0.7481348000001162, 1.5401749000884593]";523.9762315000407;None;;;S11844;2022_Nov_09_1846;VideoMask;2021.1.2;120.23551750134504;
4.0;m;004_o_m_s_a.jpg;sad;7.0;happy_131.2.wmv;happy;9.0;incongruent;130.0;150.0;181.38407540847405;s_h;;;;;0;38;38;38;;;;;;;526.9763267000671;None;528.7009565001354;529.0176709000953;530.1508486000821;530.1677072001621;532.1593754000496;None;9;0;0.9972797001246363;532.1593754000496;None;;;;;;;;7;;;;;;;533.7174815000035;None;None;None;[];533.7174815000035;None;"['9', '9', '9']";"[0.318809499964118, 0.7348887999542058, 1.2949206000193954]";533.7174815000035;None;;;S11844;2022_Nov_09_1846;VideoMask;2021.1.2;120.23551750134504;
0.0;f;040_y_f_h_a.jpg;happy;9.0;happy_24.3ns.avi;happy;9.0;congruent;120.0;150.0;213.25460698950434;h_h;;;;;0;39;39;39;;;;;;;536.7174575000536;None;538.7007901000325;539.0174140001182;540.2840946000069;540.3007027001586;542.0758076000493;None;9;0;0.7845738001633435;542.0758076000493;None;;;;;;;;7;;;;;;;543.633924000198;None;None;None;[];543.633924000198;None;"['9', '9']";"[0.2503630998544395, 0.49024249985814095]";543.633924000198;None;;;S11844;2022_Nov_09_1846;VideoMask;2021.1.2;120.23551750134504;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_139.1.wmv;happy;9.0;incongruent;130.0;150.0;162.31500468041804;s_h;;;;;0;40;40;40;;;;;;;546.650865000207;None;548.2169875002;548.5337792001665;549.667076600017;549.6837527002208;551.6670303000137;None;9;0;0.5374747000169009;551.6670303000137;None;;;;;;;;6;;;;;;;553.2170021000784;None;None;None;[];553.2170021000784;None;['9'];[0.3471758998930454];553.2170021000784;None;;;S11844;2022_Nov_09_1846;VideoMask;2021.1.2;120.23551750134504;
0.0;f;030_o_f_h_a.jpg;happy;9.0;happy_24.1ns.avi;happy;9.0;congruent;120.0;150.0;168.36256624020774;h_h;;;;;0;41;41;41;;;;;;;556.216910400195;None;557.8418467000592;558.1584230000153;559.324983500177;559.3417965001427;562.6167925000191;None;9;0;0.35577659984119236;562.6167925000191;None;;;;;;;;7;;;;;;;564.3166548002046;None;None;None;[];564.3166548002046;None;"['9', '9']";"[0.40763520007021725, 0.9518540999852121]";564.3166548002046;None;;;S11844;2022_Nov_09_1846;VideoMask;2021.1.2;120.23551750134504;
2.0;f;012_o_f_h_a.jpg;happy;9.0;sad_113.1.wmv;sad;7.0;incongruent;120.0;160.0;177.44551734737394;h_s;;;;;0;42;42;42;;;;;;;567.3248943001963;None;569.0330552000087;569.3497234000824;570.4828932001255;570.4997891001403;572.4830729002133;None;7;0;0.985140300123021;572.4830729002133;None;;;;;;;;4;;;;;;;574.0329581000842;None;None;None;[];574.0329581000842;None;['7'];[0.9874175998847932];574.0329581000842;None;;;S11844;2022_Nov_09_1846;VideoMask;2021.1.2;120.23551750134504;
3.0;m;033_o_m_s_a.jpg;sad;7.0;sad_64.5ns.avi;sad;7.0;congruent;130.0;160.0;130.55717223801247;s_s;;;;;0;43;43;43;;;;;;;577.0414015999995;None;578.3911273002159;578.7077804000583;579.8327793001663;579.8495328000281;586.4410371000413;None;7;0;0.8673644000664353;586.4410371000413;None;;;;;;;;2;;;;;;;588.074162900215;None;None;None;[];588.074162900215;None;"['7', '7', '7']";"[0.306125900009647, 0.5461138000246137, 1.954436199972406]";588.074162900215;None;;;S11844;2022_Nov_09_1846;VideoMask;2021.1.2;120.23551750134504;
7.0;m;027_o_m_h_a.jpg;happy;9.0;sad_117.1.wmv;sad;7.0;incongruent;120.0;160.0;181.28665202824095;h_s;;;;;0;44;44;44;;;;;;;591.0741325002164;None;592.8073702000547;593.124066500226;594.2573864001315;594.2739609000273;596.2573839002289;None;8;0;1.0909734999295324;596.2573839002289;None;;;;;;;;5;;;;;;;597.8905487000011;None;None;None;[];597.8905487000011;None;None;;597.8905487000011;None;;;S11844;2022_Nov_09_1846;VideoMask;2021.1.2;120.23551750134504;
3.0;m;033_o_m_s_a.jpg;sad;7.0;happy_126.3.wmv;happy;9.0;incongruent;130.0;150.0;198.85252030535366;s_h;;;;;0;45;45;45;;;;;;;600.9153994000517;None;602.7986238000449;603.115318100201;604.2653796002269;604.2818517000414;606.2486750001553;None;9;0;0.6116351999808103;606.2486750001553;None;;;;;;;;7;;;;;;;607.7985680000857;None;None;None;[];607.7985680000857;None;"['9', '9']";"[0.9817929000128061, 1.4297846001572907]";607.7985680000857;None;;;S11844;2022_Nov_09_1846;VideoMask;2021.1.2;120.23551750134504;
3.0;m;033_o_m_h_a.jpg;happy;9.0;sad_136.1.wmv;sad;7.0;incongruent;120.0;160.0;176.97002883463455;h_s;;;;;0;46;46;46;;;;;;;610.7985647001769;None;612.4816675002221;612.7983627000358;613.9317765000742;613.9484290000983;615.9316771000158;None;None;0;;615.9316771000158;None;;;;;;;;5;;;;;;;617.4816778001841;None;None;None;[];617.4816778001841;None;None;;617.4816778001841;None;;;S11844;2022_Nov_09_1846;VideoMask;2021.1.2;120.23551750134504;
9.0;f;019_m_f_h_a.jpg;happy;9.0;happy_10.1ns.avi;happy;9.0;congruent;120.0;150.0;157.2463435658512;h_h;;;;;0;47;47;47;;;;;;;620.4979858000297;None;622.064703400014;622.3813466001302;623.5314521000255;623.5481098000892;630.9728450002149;None;9;0;0.7436521998606622;630.9728450002149;None;;;;;;;;7;;;;;;;632.5311235000845;None;None;None;[];632.5311235000845;None;"['9', '9']";"[0.26524579990655184, 1.0011982000432909]";632.5311235000845;None;;;S11844;2022_Nov_09_1846;VideoMask;2021.1.2;120.23551750134504;
2.0;f;012_o_f_h_a.jpg;happy;9.0;happy_2.2ns.avi;happy;9.0;congruent;120.0;150.0;206.34800317295262;h_h;;;;;0;48;48;48;;;;;;;635.5393525001127;None;637.5310039001051;637.8475894001313;638.9975870000198;639.0142561001703;651.180659300182;None;9;0;1.4157215999439359;651.180659300182;None;;;;;;;;6;;;;;;;652.730501400074;None;None;None;[];652.730501400074;None;['9'];[1.121939699864015];652.730501400074;None;;;S11844;2022_Nov_09_1846;VideoMask;2021.1.2;120.23551750134504;
