primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;text_start.started;text_start.stopped;key_resp.rt;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
0.0;f;030_o_f_s_a.jpg;sad;7.0;sad_64.3ns.avi;sad;7.0;congruent;130.0;160.0;165.78667874766072;s_s;;;;;0;32;32;32;;;;;;;430.5730515997857;None;432.1647045998834;432.4812224996276;433.62297569960356;433.63953549973667;438.61525299958885;None;7;0;438.61525299958885;None;;;;;;;;3;;;;;;0.6849964000284672;440.38104929961264;None;None;None;[];440.38104929961264;None;"['7', '7']";"[0.43910309998318553, 0.6951159997843206]";440.38104929961264;None;;;S11502;2022_Jun_07_1802;VideoMask;2021.1.2;120.0416783408903;
3.0;m;013_y_m_s_a.jpg;sad;7.0;sad_7.7ns.avi;sad;7.0;congruent;130.0;160.0;196.24182255763262;s_s;;;;;0;33;33;33;;;;;;;443.38114179996774;None;445.2308094999753;445.547503199894;446.722540399991;446.73916139965877;452.68056199979037;None;7;0;452.68056199979037;None;;;;;;;;3;;;;;;0.819649999961257;454.2223259997554;None;None;None;[];454.2223259997554;None;"['7', '7']";"[0.3736982000991702, 0.5337836998514831]";454.2223259997554;None;;;S11502;2022_Jun_07_1802;VideoMask;2021.1.2;120.0416783408903;
3.0;m;013_y_m_h_a.jpg;happy;9.0;happy_9.1ns.avi;happy;9.0;congruent;120.0;150.0;165.1890303600433;h_h;;;;;0;34;34;34;;;;;;;457.2223646999337;None;458.79700759984553;459.11373739968985;460.28126159962267;460.3054418996908;463.47218409972265;None;None;0;463.47218409972265;None;;;;;;;;7;;;;;;;465.2218397995457;None;None;None;[];465.2218397995457;None;"['9', '9']";"[0.5665402999147773, 1.4464020999148488]";465.2218397995457;None;;;S11502;2022_Jun_07_1802;VideoMask;2021.1.2;120.0416783408903;
4.0;m;004_o_m_h_a.jpg;happy;9.0;sad_95.1ns.avi;sad;7.0;incongruent;120.0;160.0;152.68270002069931;h_s;;;;;0;35;35;35;;;;;;;468.2218968998641;None;469.7216608999297;470.03840639954433;471.19673599954695;471.21347229974344;479.9634208995849;None;7;0;479.9634208995849;None;;;;;;;;3;;;;;;0.7367670997045934;481.5214209998958;None;None;None;[];481.5214209998958;None;"['7', '7']";"[0.330761699937284, 0.5467928000725806]";481.5214209998958;None;;;S11502;2022_Jun_07_1802;VideoMask;2021.1.2;120.0416783408903;
3.0;m;013_y_m_h_a.jpg;happy;9.0;sad_113.2.wmv;sad;7.0;incongruent;120.0;160.0;217.4973891947951;h_s;;;;;0;36;36;36;;;;;;;484.529756099917;None;486.5544819999486;486.8712240997702;488.0045109996572;488.021241299808;490.01286669960245;None;8;0;490.01286669960245;None;;;;;;;;4;;;;;;1.023242600262165;491.562812899705;None;None;None;[];491.562812899705;None;['7'];[1.393349299672991];491.562812899705;None;;;S11502;2022_Jun_07_1802;VideoMask;2021.1.2;120.0416783408903;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_25.1ns.avi;happy;9.0;congruent;120.0;150.0;216.63044503818386;h_h;;;;;0;37;37;37;;;;;;;494.5628341999836;None;496.5624340996146;496.8792337998748;498.0625119996257;498.0792122995481;501.70435259956867;None;9;0;501.70435259956867;None;;;;;;;;6;;;;;;0.8598525002598763;503.2624649996869;None;None;None;[];503.2624649996869;None;['9'];[0.2538371002301574];503.2624649996869;None;;;S11502;2022_Jun_07_1802;VideoMask;2021.1.2;120.0416783408903;
4.0;m;004_o_m_s_a.jpg;sad;7.0;happy_131.2.wmv;happy;9.0;incongruent;130.0;150.0;181.38407540847405;s_h;;;;;0;38;38;38;;;;;;;506.26234779972583;None;507.97882069973275;508.29562989994884;509.43718389980495;509.45374989975244;511.4288646997884;None;None;0;511.4288646997884;None;;;;;;;;6;;;;;;;512.9788573998958;None;None;None;[];512.9788573998958;None;['9'];[1.1853505000472069];512.9788573998958;None;;;S11502;2022_Jun_07_1802;VideoMask;2021.1.2;120.0416783408903;
0.0;f;040_y_f_h_a.jpg;happy;9.0;happy_24.3ns.avi;happy;9.0;congruent;120.0;150.0;213.25460698950434;h_h;;;;;0;39;39;39;;;;;;;515.9787427997217;None;517.9452130999416;518.2619252000004;519.3951359000057;519.4123063995503;521.3202111995779;None;9;0;521.3202111995779;None;;;;;;;;6;;;;;;0.8598803002387285;522.8701740996912;None;None;None;[];522.8701740996912;None;"['9', '9']";"[0.31801450019702315, 1.1983990003354847]";522.8701740996912;None;;;S11502;2022_Jun_07_1802;VideoMask;2021.1.2;120.0416783408903;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_139.1.wmv;happy;9.0;incongruent;130.0;150.0;162.31500468041804;s_h;;;;;0;40;40;40;;;;;;;525.8700289996341;None;527.4282524995506;527.7449696999975;528.8787666996941;528.9033163995482;530.8782676998526;None;9;0;530.8782676998526;None;;;;;;;;6;;;;;;0.5099688996560872;532.4282110999338;None;None;None;[];532.4282110999338;None;['9'];[0.22439130023121834];532.4282110999338;None;;;S11502;2022_Jun_07_1802;VideoMask;2021.1.2;120.0416783408903;
0.0;f;030_o_f_h_a.jpg;happy;9.0;happy_24.1ns.avi;happy;9.0;congruent;120.0;150.0;168.36256624020774;h_h;;;;;0;41;41;41;;;;;;;535.4371218997985;None;537.0446217996068;537.3613424999639;538.5696764998138;538.5863051996566;541.8279695999809;None;9;0;541.8279695999809;None;;;;;;;;6;;;;;;1.248235299717635;543.3778838999569;None;None;None;[];543.3778838999569;None;['9'];[0.5703628999181092];543.3778838999569;None;;;S11502;2022_Jun_07_1802;VideoMask;2021.1.2;120.0416783408903;
2.0;f;012_o_f_h_a.jpg;happy;9.0;sad_113.1.wmv;sad;7.0;incongruent;120.0;160.0;177.44551734737394;h_s;;;;;0;42;42;42;;;;;;;546.3860249998979;None;548.0692659998313;548.3859906997532;549.5196483996697;549.5443444997072;551.5193303995766;None;7;0;551.5193303995766;None;;;;;;;;3;;;;;;0.4849072997458279;553.0692480998114;None;None;None;[];553.0692480998114;None;"['7', '7']";"[0.28707310045138, 0.4789374000392854]";553.0692480998114;None;;;S11502;2022_Jun_07_1802;VideoMask;2021.1.2;120.0416783408903;
3.0;m;033_o_m_s_a.jpg;sad;7.0;sad_64.5ns.avi;sad;7.0;congruent;130.0;160.0;130.55717223801247;s_s;;;;;0;43;43;43;;;;;;;556.0776783996262;None;557.3689086996019;557.6856788997538;558.8606900000013;558.8774221995845;565.4030257998966;None;7;0;565.4030257998966;None;;;;;;;;2;;;;;;0.769123500213027;567.04383029975;None;None;None;[];567.04383029975;None;"['7', '7', '7']";"[0.2963932999409735, 0.5364712998270988, 0.8563675000332296]";567.04383029975;None;;;S11502;2022_Jun_07_1802;VideoMask;2021.1.2;120.0416783408903;
7.0;m;027_o_m_h_a.jpg;happy;9.0;sad_117.1.wmv;sad;7.0;incongruent;120.0;160.0;181.28665202824095;h_s;;;;;0;44;44;44;;;;;;;570.043733399827;None;571.7602266999893;572.0769775998779;573.2186211999506;573.2352976999246;575.210253899917;None;7;0;575.210253899917;None;;;;;;;;4;;;;;;1.2659060000441968;576.7518726997077;None;None;None;[];576.7518726997077;None;"['7', '7', '7']";"[0.4603575998917222, 0.8764050998724997, 1.4284296999685466]";576.7518726997077;None;;;S11502;2022_Jun_07_1802;VideoMask;2021.1.2;120.0416783408903;
3.0;m;033_o_m_s_a.jpg;sad;7.0;happy_126.3.wmv;happy;9.0;incongruent;130.0;150.0;198.85252030535366;s_h;;;;;0;45;45;45;;;;;;;579.7519077998586;None;581.6099259997718;581.9352909997106;583.0681953998283;583.0849895998836;585.0683630998246;None;9;0;585.0683630998246;None;;;;;;;;8;;;;;;0.9359095999971032;586.6181886997074;None;None;None;[];586.6181886997074;None;"['9', '9', '9', '9', '7']";"[0.4340490000322461, 0.8660730998963118, 1.4022548999637365, 1.8821282996796072, 2.6821735999546945]";586.6181886997074;None;;;S11502;2022_Jun_07_1802;VideoMask;2021.1.2;120.0416783408903;
3.0;m;033_o_m_h_a.jpg;happy;9.0;sad_136.1.wmv;sad;7.0;incongruent;120.0;160.0;176.97002883463455;h_s;;;;;0;46;46;46;;;;;;;589.6180667998269;None;591.2929685995914;591.6096627996303;592.7347336998209;592.7513373997062;594.7429632996209;None;7;0;594.7429632996209;None;;;;;;;;5;;;;;;1.117382099851966;596.2929014996625;None;None;None;[];596.2929014996625;None;None;;596.2929014996625;None;;;S11502;2022_Jun_07_1802;VideoMask;2021.1.2;120.0416783408903;
9.0;f;019_m_f_h_a.jpg;happy;9.0;happy_10.1ns.avi;happy;9.0;congruent;120.0;150.0;157.2463435658512;h_h;;;;;0;47;47;47;;;;;;;599.3177969995886;None;600.8426740998402;601.1594442999922;602.367710699793;602.3843709998764;609.750804499723;None;8;0;609.750804499723;None;;;;;;;;5;;;;;;0.7814877000637352;611.3008215995505;None;None;None;[];611.3008215995505;None;None;;611.3008215995505;None;;;S11502;2022_Jun_07_1802;VideoMask;2021.1.2;120.0416783408903;
2.0;f;012_o_f_h_a.jpg;happy;9.0;happy_2.2ns.avi;happy;9.0;congruent;120.0;150.0;206.34800317295262;h_h;;;;;0;48;48;48;;;;;;;614.3171758996323;None;616.2838282999583;616.6006572996266;617.7256632996723;617.7422816995531;629.9421060997993;None;9;0;629.9421060997993;None;;;;;;;;6;;;;;;0.7421149001456797;631.5001761997119;None;None;None;[];631.5001761997119;None;['9'];[0.36822629999369383];631.5001761997119;None;;;S11502;2022_Jun_07_1802;VideoMask;2021.1.2;120.0416783408903;
3.0;m;033_o_m_h_a.jpg;happy;9.0;happy_24.2ns.avi;happy;9.0;congruent;120.0;150.0;167.9423847659953;h_h;;;;;0;49;49;49;;;;;;;634.5001492998563;None;636.1165870996192;636.4333491995931;637.5833983998746;637.5999601995572;641.2915202998556;None;9;0;641.2915202998556;None;;;;;;;;6;;;;;;0.8326355000026524;642.8415096998215;None;None;None;[];642.8415096998215;None;['9'];[0.3226995002478361];642.8415096998215;None;;;S11502;2022_Jun_07_1802;VideoMask;2021.1.2;120.0416783408903;
1.0;f;021_o_f_s_a.jpg;sad;7.0;happy_61.2ns.avi;happy;9.0;incongruent;130.0;150.0;210.94664004826666;s_h;;;;;0;50;50;50;;;;;;;645.8415061999112;None;647.7912678997964;648.1078880997375;649.3419535998255;649.3660879996605;653.7662757998332;None;8;0;653.7662757998332;None;;;;;;;;5;;;;;;0.39800090016797185;655.3161114999093;None;None;None;[];655.3161114999093;None;None;;655.3161114999093;None;;;S11502;2022_Jun_07_1802;VideoMask;2021.1.2;120.0416783408903;
4.0;m;004_o_m_s_a.jpg;sad;7.0;sad_2.4ns.avi;sad;7.0;congruent;130.0;160.0;153.02079367163634;s_s;;;;;0;51;51;51;;;;;;;658.3325018999167;None;659.8240844998509;660.1408304995857;661.3159507997334;661.33319819998;669.2324738996103;None;7;0;669.2324738996103;None;;;;;;;;3;;;;;;0.915809900034219;670.7822976997122;None;None;None;[];670.7822976997122;None;"['7', '7']";"[0.4220060002990067, 0.630131000187248]";670.7822976997122;None;;;S11502;2022_Jun_07_1802;VideoMask;2021.1.2;120.0416783408903;
8.0;m;008_y_m_h_a.jpg;happy;9.0;happy_1.2ns.avi;happy;9.0;congruent;120.0;150.0;210.98946429383824;h_h;;;;;0;52;52;52;;;;;;;673.7822680999525;None;675.7736162999645;676.099010899663;677.2238492998295;677.2404506998137;690.0150198996998;None;9;0;690.0150198996998;None;;;;;;;;7;;;;;;0.4213048997335136;691.5649749999866;None;None;None;[];691.5649749999866;None;"['9', '9', '9']";"[0.583241400308907, 0.7433230001479387, 2.6953167002648115]";691.5649749999866;None;;;S11502;2022_Jun_07_1802;VideoMask;2021.1.2;120.0416783408903;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_52.2ns.avi;happy;9.0;incongruent;130.0;150.0;172.57202848318138;s_h;;;;;0;53;53;53;;;;;;;694.5650106999092;None;696.1896977997385;696.5064307996072;697.7062547998503;697.7229587999173;701.1898281998001;None;8;0;701.1898281998001;None;;;;;;;;5;;;;;;0.7586958999745548;702.739554299973;None;None;None;[];702.739554299973;None;None;;702.739554299973;None;;;S11502;2022_Jun_07_1802;VideoMask;2021.1.2;120.0416783408903;
9.0;f;019_m_f_s_a.jpg;sad;7.0;happy_61.1ns.avi;happy;9.0;incongruent;130.0;150.0;181.3003220572762;s_h;;;;;0;54;54;54;;;;;;;705.764432199765;None;707.5143510997295;707.8310036999173;709.031493099872;709.0564399999566;716.3560903999023;None;8;0;716.3560903999023;None;;;;;;;;6;;;;;;0.40846629999578;717.9141744999215;None;None;None;[];717.9141744999215;None;"['9', '9']";"[0.9940689001232386, 1.7461816002614796]";717.9141744999215;None;;;S11502;2022_Jun_07_1802;VideoMask;2021.1.2;120.0416783408903;
0.0;f;030_o_f_h_a.jpg;happy;9.0;sad_133.1.wmv;sad;7.0;incongruent;120.0;160.0;198.86251500867985;h_s;;;;;0;55;55;55;;;;;;;720.9142478997819;None;722.7722099996172;723.0889186998829;724.2389799999073;724.255644199904;726.230502799619;None;7;0;726.230502799619;None;;;;;;;;3;;;;;;0.7577173002064228;727.7806127998047;None;None;None;[];727.7806127998047;None;"['7', '7']";"[0.39150770008563995, 0.5677033998072147]";727.7806127998047;None;;;S11502;2022_Jun_07_1802;VideoMask;2021.1.2;120.0416783408903;
0.0;f;040_y_f_h_a.jpg;happy;9.0;sad_128.2.wmv;sad;7.0;incongruent;120.0;160.0;206.10005857915363;h_s;;;;;0;56;56;56;;;;;;;730.7888536998071;None;732.7219325997867;733.038633399643;734.1719194999896;734.1969222999178;736.1720255999826;None;7;0;736.1720255999826;None;;;;;;;;3;;;;;;0.7523894999176264;737.7219262998551;None;None;None;[];737.7219262998551;None;"['7', '7']";"[0.5064015001989901, 0.6582770003005862]";737.7219262998551;None;;;S11502;2022_Jun_07_1802;VideoMask;2021.1.2;120.0416783408903;
1.0;f;021_o_f_s_a.jpg;sad;7.0;sad_9.5ns.avi;sad;7.0;congruent;130.0;160.0;206.16642757875042;s_s;;;;;0;57;57;57;;;;;;;740.7219014996663;None;742.6381157999858;742.9549979995936;744.1134294997901;744.1300351996906;749.8132355995476;None;7;0;749.8132355995476;None;;;;;;;;3;;;;;;0.6552547998726368;751.3631700999103;None;None;None;[];751.3631700999103;None;"['7', '7', '7']";"[0.38521230034530163, 0.5610138000920415, 1.0971770002506673]";751.3631700999103;None;;;S11502;2022_Jun_07_1802;VideoMask;2021.1.2;120.0416783408903;
1.0;f;021_o_f_h_a.jpg;happy;9.0;happy_12.1ns.avi;happy;9.0;congruent;120.0;150.0;132.59080005900228;h_h;;;;;0;58;58;58;;;;;;;754.3715193998069;None;755.7046728995629;756.0212635998614;757.1877751997672;757.204571899958;764.7711908998899;None;9;0;764.7711908998899;None;;;;;;;;5;;;;;;1.177224799990654;766.3374688997865;None;None;None;[];766.3374688997865;None;"['9', '7']";"[1.130885699763894, 2.802977899555117]";766.3374688997865;None;;;S11502;2022_Jun_07_1802;VideoMask;2021.1.2;120.0416783408903;
3.0;m;013_y_m_s_a.jpg;sad;7.0;happy_56.2ns.avi;happy;9.0;incongruent;130.0;150.0;163.39234110935848;s_h;;;;;0;59;59;59;;;;;;;769.3375830999576;None;770.9040975999087;771.2291423999704;772.3956846999936;772.4123938996345;777.3872805996798;None;9;0;777.3872805996798;None;;;;;;;;6;;;;;;0.6731759998947382;778.9372999998741;None;None;None;[];778.9372999998741;None;['9'];[0.39511389983817935];778.9372999998741;None;;;S11502;2022_Jun_07_1802;VideoMask;2021.1.2;120.0416783408903;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;781.9456212995574;None;;;;;;
