primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;key_resp.rt;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_25.1ns.avi;happy;9.0;congruent;120.0;150.0;216.63044503818386;h_h;;;;;0;37;37;37;;;;;;;494.82671529997606;None;496.8515031999559;497.1683414999861;498.32670109998435;498.3431279999786;501.99312159995316;None;9;0;501.99312159995316;None;;;;;;;;6;;;;;;503.5431084999582;None;None;None;[];503.5431084999582;None;['9'];[0.5087564999703318];503.5431084999582;None;0.8669186999904923;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
4.0;m;004_o_m_s_a.jpg;sad;7.0;happy_131.2.wmv;happy;9.0;incongruent;130.0;150.0;181.38407540847405;s_h;;;;;0;38;38;38;;;;;;;506.55132319999393;None;508.2929462000029;508.60950159997446;509.75100889999885;509.7678937999881;511.74277389998315;None;9;0;511.74277389998315;None;;;;;;;;5;;;;;;513.2927781000035;None;None;None;[];513.2927781000035;None;None;;513.2927781000035;None;1.325343200005591;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
0.0;f;040_y_f_h_a.jpg;happy;9.0;happy_24.3ns.avi;happy;9.0;congruent;120.0;150.0;213.25460698950434;h_h;;;;;0;39;39;39;;;;;;;516.3259586999775;None;518.3175572999753;518.634138799971;519.78427189996;519.8008669999545;521.6925386000075;None;None;0;521.6925386000075;None;;;;;;;;5;;;;;;523.2424800999579;None;None;None;[];523.2424800999579;None;None;;523.2424800999579;None;;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_139.1.wmv;happy;9.0;incongruent;130.0;150.0;162.31500468041804;s_h;;;;;0;40;40;40;;;;;;;526.2756985999877;None;527.8504737999756;528.1672730999999;529.3004745999933;529.3170986999758;531.308894799964;None;9;0;531.308894799964;None;;;;;;;;6;;;;;;532.8671238999814;None;None;None;[];532.8671238999814;None;['9'];[0.536817800020799];532.8671238999814;None;0.9270465000299737;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
0.0;f;030_o_f_h_a.jpg;happy;9.0;happy_24.1ns.avi;happy;9.0;congruent;120.0;150.0;168.36256624020774;h_h;;;;;0;41;41;41;;;;;;;535.867007999972;None;537.491858399997;537.8086026999517;539.0168456999818;539.0419268999831;542.2668335000053;None;9;0;542.2668335000053;None;;;;;;;;6;;;;;;543.8167612999678;None;None;None;[];543.8167612999678;None;['9'];[0.4912280999706127];543.8167612999678;None;0.7289954000152647;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
2.0;f;012_o_f_h_a.jpg;happy;9.0;sad_113.1.wmv;sad;7.0;incongruent;120.0;160.0;177.44551734737394;h_s;;;;;0;42;42;42;;;;;;;546.8250856999657;None;548.5165209999541;548.8332124999724;549.9662989999633;549.9832595000044;551.9664555999916;None;7;0;551.9664555999916;None;;;;;;;;4;;;;;;553.5164604999591;None;None;None;[];553.5164604999591;None;['7'];[0.5673849000013433];553.5164604999591;None;0.685447700030636;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
3.0;m;033_o_m_s_a.jpg;sad;7.0;sad_64.5ns.avi;sad;7.0;congruent;130.0;160.0;130.55717223801247;s_s;;;;;0;43;43;43;;;;;;;556.5163923999644;None;557.8579862999613;558.1746189999976;559.341331499978;559.3579067999963;565.8992773999926;None;7;0;565.8992773999926;None;;;;;;;;2;;;;;;567.7660045999801;None;None;None;[];567.7660045999801;None;"['7', '7', '7']";"[0.5338913000305183, 1.0138476000283845, 1.6538679000223055]";567.7660045999801;None;0.7769112000241876;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
7.0;m;027_o_m_h_a.jpg;happy;9.0;sad_117.1.wmv;sad;7.0;incongruent;120.0;160.0;181.28665202824095;h_s;;;;;0;44;44;44;;;;;;;570.7742253000033;None;572.507389299979;572.8240324999788;573.9831390999607;574.0077505999943;575.9573893999914;None;7;0;575.9573893999914;None;;;;;;;;3;;;;;;577.5073220999911;None;None;None;[];577.5073220999911;None;"['7', '7']";"[0.6246114000095986, 1.568791700003203]";577.5073220999911;None;0.7186182000441477;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
3.0;m;033_o_m_s_a.jpg;sad;7.0;happy_126.3.wmv;happy;9.0;incongruent;130.0;150.0;198.85252030535366;s_h;;;;;0;45;45;45;;;;;;;580.5156549999956;None;582.3904050999554;582.7070832999889;583.8485958999954;583.865477299958;585.8487647000002;None;None;0;585.8487647000002;None;;;;;;;;6;;;;;;587.4070342999767;None;None;None;[];587.4070342999767;None;['9'];[0.908879499998875];587.4070342999767;None;;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
3.0;m;033_o_m_h_a.jpg;happy;9.0;sad_136.1.wmv;sad;7.0;incongruent;120.0;160.0;176.97002883463455;h_s;;;;;0;46;46;46;;;;;;;590.4068936999538;None;592.0983888999908;592.4150201999582;593.5402162999962;593.5567373000085;595.5483904999564;None;None;0;595.5483904999564;None;;;;;;;;4;;;;;;597.1567023999523;None;None;None;[];597.1567023999523;None;['7'];[0.3511475000414066];597.1567023999523;None;;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
