primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.started;slider_resp_study.stopped;slider_resp_study.rt;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
1.0;f;021_o_f_s_a.jpg;sad;7.0;happy_61.2ns.avi;happy;9.0;incongruent;130.0;150.0;210.94664004826666;s_h;;;;;0;50;50;50;;;;;;;647.5317631999496;None;649.5148277999833;649.8315495999996;651.0065663999412;651.0231526999269;655.4897090001032;None;9;0;1.0678363998886198;655.4897090001032;None;;;;;;;;7;;;;;;657.0396207999438;None;None;None;[];657.0396207999438;None;"['9', '9']";657.0396207999438;None;"[0.35805990011431277, 0.6138234999962151]";;;S11957;2023_Jan_09_1622;VideoMask;2021.1.2;120.0421108136308;
4.0;m;004_o_m_s_a.jpg;sad;7.0;sad_2.4ns.avi;sad;7.0;congruent;130.0;160.0;153.02079367163634;s_s;;;;;0;51;51;51;;;;;;;660.0399136999622;None;661.539466700051;661.8560470999219;663.0309514000546;663.0476663999725;670.9476592000574;None;7;0;0.9381186000537127;670.9476592000574;None;;;;;;;;4;;;;;;672.4974718999583;None;None;None;[];672.4974718999583;None;['7'];672.4974718999583;None;[0.5163247999735177];;;S11957;2023_Jan_09_1622;VideoMask;2021.1.2;120.0421108136308;
8.0;m;008_y_m_h_a.jpg;happy;9.0;happy_1.2ns.avi;happy;9.0;congruent;120.0;150.0;210.98946429383824;h_h;;;;;0;52;52;52;;;;;;;675.4976141001098;None;677.539062099997;677.8556013000198;678.980633799918;678.9972733000759;691.7801610999741;None;9;0;1.2576920001301914;691.7801610999741;None;;;;;;;;5;;;;;;693.3301609999035;None;None;None;[];693.3301609999035;None;None;693.3301609999035;None;;;;S11957;2023_Jan_09_1622;VideoMask;2021.1.2;120.0421108136308;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_52.2ns.avi;happy;9.0;incongruent;130.0;150.0;172.57202848318138;s_h;;;;;0;53;53;53;;;;;;;696.3634224000853;None;698.0133777998853;698.3299124999903;699.4966694000177;699.5131787001155;703.013210499892;None;9;0;1.064538200153038;703.013210499892;None;;;;;;;;5;;;;;;704.5631470999215;None;None;None;[];704.5631470999215;None;None;704.5631470999215;None;;;;S11957;2023_Jan_09_1622;VideoMask;2021.1.2;120.0421108136308;
9.0;f;019_m_f_s_a.jpg;sad;7.0;happy_61.1ns.avi;happy;9.0;incongruent;130.0;150.0;181.3003220572762;s_h;;;;;0;54;54;54;;;;;;;707.5965007999912;None;709.3795656999573;709.6961880000308;710.8713112000842;710.8879712000489;718.2210687999614;None;9;0;0.9926471998915076;718.2210687999614;None;;;;;;;;6;;;;;;719.7709872000851;None;None;None;[];719.7709872000851;None;['9'];719.7709872000851;None;[0.6506845999974757];;;S11957;2023_Jan_09_1622;VideoMask;2021.1.2;120.0421108136308;
0.0;f;030_o_f_h_a.jpg;happy;9.0;sad_133.1.wmv;sad;7.0;incongruent;120.0;160.0;198.86251500867985;h_s;;;;;0;55;55;55;;;;;;;722.7712358999997;None;724.645738299936;724.9621598999947;726.0955501000863;726.1208061000798;728.0957975001074;None;7;0;0.7659750999882817;728.0957975001074;None;;;;;;;;4;;;;;;729.6457269999664;None;None;None;[];729.6457269999664;None;['7'];729.6457269999664;None;[1.4321416998282075];;;S11957;2023_Jan_09_1622;VideoMask;2021.1.2;120.0421108136308;
0.0;f;040_y_f_h_a.jpg;happy;9.0;sad_128.2.wmv;sad;7.0;incongruent;120.0;160.0;206.10005857915363;h_s;;;;;0;56;56;56;;;;;;;732.6459230000619;None;734.570414399961;734.8867530999705;736.0285920000169;736.0453381000552;738.0204483999405;None;7;0;1.1853235000744462;738.0204483999405;None;;;;;;;;5;;;;;;739.5703910000157;None;None;None;[];739.5703910000157;None;None;739.5703910000157;None;;;;S11957;2023_Jan_09_1622;VideoMask;2021.1.2;120.0421108136308;
1.0;f;021_o_f_s_a.jpg;sad;7.0;sad_9.5ns.avi;sad;7.0;congruent;130.0;160.0;206.16642757875042;s_s;;;;;0;57;57;57;;;;;;;742.595320600085;None;744.5284416999202;744.8451094999909;745.9952020999044;746.011877699988;751.7033323999494;None;7;0;0.9983691999223083;751.7033323999494;None;;;;;;;;3;;;;;;753.2532923999242;None;None;None;[];753.2532923999242;None;"['7', '7']";753.2532923999242;None;"[0.39233239996246994, 0.7928166000638157]";;;S11957;2023_Jan_09_1622;VideoMask;2021.1.2;120.0421108136308;
1.0;f;021_o_f_h_a.jpg;happy;9.0;happy_12.1ns.avi;happy;9.0;congruent;120.0;150.0;132.59080005900228;h_h;;;;;0;58;58;58;;;;;;;756.2533078000415;None;757.6029964999761;757.919781500008;759.1278309999034;759.144604699919;766.669575799955;None;9;0;0.6242271000519395;766.669575799955;None;;;;;;;;7;;;;;;768.2278281999752;None;None;None;[];768.2278281999752;None;"['9', '9']";768.2278281999752;None;"[0.601890099933371, 0.8977990997955203]";;;S11957;2023_Jan_09_1622;VideoMask;2021.1.2;120.0421108136308;
3.0;m;013_y_m_s_a.jpg;sad;7.0;happy_56.2ns.avi;happy;9.0;incongruent;130.0;150.0;163.39234110935848;s_h;;;;;0;59;59;59;;;;;;;771.2364767000545;None;772.8359387000091;773.152603500057;774.344151499914;774.3608854000922;779.3108345000073;None;9;0;1.2711090000811964;779.3108345000073;None;;;;;;;;6;;;;;;780.8607568000443;None;None;None;[];780.8607568000443;None;['9'];780.8607568000443;None;[1.5771866000723094];;;S11957;2023_Jan_09_1622;VideoMask;2021.1.2;120.0421108136308;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;783.8611610999797;None;;;;;;
