primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;slider_resp_response.rt;text_start.started;text_start.stopped;key_resp.rt;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
6.0;m;016_y_m_h_a.jpg;happy;9.0;happy_9.2ns.avi;happy;9.0;congruent;120.0;150.0;130.52042428082717;h_h;;;;;0;29;29;29;;;;;;;393.82616540021263;None;395.12586900009774;395.44259210000746;396.56772180018015;396.5842804000713;402.5009211001452;None;9;0;402.5009211001452;None;;;;;;;;6;;;;;;;0.3385581998154521;404.0507383001968;None;None;None;[];404.0507383001968;None;['9'];[0.2842951000202447];404.0507383001968;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
0.0;f;040_y_f_s_a.jpg;sad;7.0;happy_127.3.wmv;happy;9.0;incongruent;130.0;150.0;131.7195455720239;s_h;;;;;0;30;30;30;;;;;;;407.0507052000612;None;408.3504668001551;408.6672125000041;409.7923385000322;409.8089356001001;411.86713360017166;None;9;0;411.86713360017166;None;;;;;;;;6;;;;;;;0.4999148000497371;413.41707140021026;None;None;None;[];413.41707140021026;None;['9'];[0.21403479995205998];413.41707140021026;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
0.0;f;030_o_f_s_a.jpg;sad;7.0;happy_125.3.wmv;happy;9.0;incongruent;130.0;150.0;220.51454909128134;s_h;;;;;0;31;31;31;;;;;;;416.41702970000915;None;418.4668631001841;418.7835217001848;419.9249577000737;419.94195650005713;421.91671650018543;None;9;0;421.91671650018543;None;;;;;;;;5;;;;;;;0.3463832999113947;423.46685970015824;None;None;None;[];423.46685970015824;None;None;;423.46685970015824;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
0.0;f;030_o_f_s_a.jpg;sad;7.0;sad_64.3ns.avi;sad;7.0;congruent;130.0;160.0;165.78667874766072;s_s;;;;;0;32;32;32;;;;;;;426.4917356001679;None;428.083328000037;428.3998880002182;429.5333383001853;429.54996360000223;434.5331278000958;None;7;0;434.5331278000958;None;;;;;;;;4;;;;;;;0.44993260013870895;436.0830600000918;None;None;None;[];436.0830600000918;None;['7'];[0.3479708998929709];436.0830600000918;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
3.0;m;013_y_m_s_a.jpg;sad;7.0;sad_7.7ns.avi;sad;7.0;congruent;130.0;160.0;196.24182255763262;s_s;;;;;0;33;33;33;;;;;;;439.0830481001176;None;440.9327788001392;441.2494930000976;442.4244385000784;442.4410673000384;448.382826999994;None;8;0;448.382826999994;None;;;;;;;;5;;;;;;;1.3040882998611778;449.9326171001885;None;None;None;[];449.9326171001885;None;None;;449.9326171001885;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
3.0;m;013_y_m_h_a.jpg;happy;9.0;happy_9.1ns.avi;happy;9.0;congruent;120.0;150.0;165.1890303600433;h_h;;;;;0;34;34;34;;;;;;;452.9576129000634;None;454.5406920001842;454.8575037000701;456.0244923001155;456.04914190014824;459.2156173000112;None;9;0;459.2156173000112;None;;;;;;;;6;;;;;;;0.3674511997960508;460.8072826000862;None;None;None;[];460.8072826000862;None;"['9', '9']";"[0.5357790000271052, 0.9757493000943214]";460.8072826000862;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
4.0;m;004_o_m_h_a.jpg;happy;9.0;sad_95.1ns.avi;sad;7.0;incongruent;120.0;160.0;152.68270002069931;h_s;;;;;0;35;35;35;;;;;;;463.8072587000206;None;465.30717710009776;465.6237190000247;466.82417830009945;466.84053730010055;475.5486224000342;None;7;0;475.5486224000342;None;;;;;;;;4;;;;;;;0.39446089998818934;477.10674240021035;None;None;None;[];477.10674240021035;None;['7'];[0.19642699998803437];477.10674240021035;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
3.0;m;013_y_m_h_a.jpg;happy;9.0;sad_113.2.wmv;sad;7.0;incongruent;120.0;160.0;217.4973891947951;h_s;;;;;0;36;36;36;;;;;;;480.10668260022067;None;482.1398269000929;482.4566269000061;483.5898324002046;483.60657930001616;485.58986740000546;None;7;0;485.58986740000546;None;;;;;;;;4;;;;;;;0.4412394999526441;487.1397894001566;None;None;None;[];487.1397894001566;None;['7'];[0.5233501000329852];487.1397894001566;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_25.1ns.avi;happy;9.0;congruent;120.0;150.0;216.63044503818386;h_h;;;;;0;37;37;37;;;;;;;490.1480991002172;None;492.164477000013;492.48125230008736;493.63966790004633;493.6564438000787;497.3063133000396;None;9;0;497.3063133000396;None;;;;;;;;7;;;;;;;0.2927570999599993;498.8644121000543;None;None;None;[];498.8644121000543;None;"['9', '9']";"[0.2625500001013279, 1.9747252999804914]";498.8644121000543;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
4.0;m;004_o_m_s_a.jpg;sad;7.0;happy_131.2.wmv;happy;9.0;incongruent;130.0;150.0;181.38407540847405;s_h;;;;;0;38;38;38;;;;;;;501.8643190001603;None;503.580813200213;503.897518100217;505.0307052000426;505.0558894001879;507.03083800012246;None;9;0;507.03083800012246;None;;;;;;;;5;;;;;;;0.33621200011111796;508.5808336001355;None;None;None;[];508.5808336001355;None;None;;508.5808336001355;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
