primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.rt;slider_resp_response.started;slider_resp_response.stopped;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
8.0;m;008_y_m_h_a.jpg;happy;9.0;sad_111.1.wmv;sad;7.0;incongruent;120.0;160.0;182.0123397825363;;;;;0;31;31;31;;;;;;;444.46901510003954;None;446.1937470000703;446.51047129998915;447.64393189991824;447.6604321000632;449.6438559999224;None;7;0;0.9223611000925303;449.6438559999224;None;;;;;;;;3;;;;;;;451.24371000006795;None;None;None;[];451.24371000006795;None;"['7', '7']";"[0.010527899954468012, 0.26631900016218424]";451.24371000006795;None;;;S10802;2021_Aug_05_1725;VideoMask;2021.1.2;120.1019425220779;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_1.1ns.avi;happy;9.0;congruent;140.0;150.0;145.41905773865074;;;;;0;32;32;32;;;;;;;454.2521234001033;None;455.718489699997;456.0352588999085;457.1769091000315;457.1935203000903;471.6515236000996;None;9;0;0.4986653998494148;471.6515236000996;None;;;;;;;;7;;;;;;;473.2764318000991;None;None;None;[];473.2764318000991;None;"['9', '9']";"[0.25784819992259145, 0.6258410001173615]";473.2764318000991;None;;;S10802;2021_Aug_05_1725;VideoMask;2021.1.2;120.1019425220779;
4.0;m;004_o_m_s_a.jpg;sad;7.0;happy_131.2.wmv;happy;9.0;incongruent;130.0;150.0;163.9874412082805;;;;;0;33;33;33;;;;;;;476.2764546999242;None;477.85945559991524;478.1764406999573;479.326215100009;479.342967600096;481.30970590002835;None;9;0;0.5445223001297563;481.30970590002835;None;;;;;;;;7;;;;;;;482.90949120000005;None;None;None;[];482.90949120000005;None;"['9', '9']";"[0.13672589999623597, 0.4088179001118988]";482.90949120000005;None;;;S10802;2021_Aug_05_1725;VideoMask;2021.1.2;120.1019425220779;
2.0;f;012_o_f_h_a.jpg;happy;9.0;happy_27.1ns.avi;happy;9.0;congruent;140.0;150.0;207.9053492649655;;;;;0;34;34;34;;;;;;;485.91783869988285;None;487.85090339998715;488.16761439992115;489.292685699882;489.3093133000657;491.7926310999319;None;9;0;0.517550699878484;491.7926310999319;None;;;;;;;;7;;;;;;;493.4340107999742;None;None;None;[];493.4340107999742;None;"['9', '9']";"[10.464722099946812, 0.7161302999593318]";493.4340107999742;None;;;S10802;2021_Aug_05_1725;VideoMask;2021.1.2;120.1019425220779;
7.0;m;027_o_m_s_a.jpg;sad;7.0;happy_117.3.wmv;happy;9.0;incongruent;130.0;150.0;218.0520785974414;;;;;0;35;35;35;;;;;;;496.4090376999229;None;498.4339344999753;498.75109039992094;499.87572059989907;499.89236759999767;501.8840707000345;None;9;0;0.9142391001805663;501.8840707000345;None;;;;;;;;8;;;;;;;503.45871959999204;None;None;None;[];503.45871959999204;None;"['9', '9', '9', '9', '9']";"[0.4194810998160392, 0.7796416999772191, 1.2276037000119686, 1.7236724998801947, 2.4594258998986334]";503.45871959999204;None;;;S10802;2021_Aug_05_1725;VideoMask;2021.1.2;120.1019425220779;
2.0;f;012_o_f_h_a.jpg;happy;9.0;sad_113.1.wmv;sad;7.0;incongruent;120.0;160.0;192.53137802384992;;;;;0;36;36;36;;;;;;;506.4594489999581;None;508.2752876000013;508.59201789996587;509.7254510000348;509.74206189997494;511.7253986999858;None;7;0;0.832797999959439;511.7253986999858;None;;;;;;;;3;;;;;;;513.3001771999989;None;None;None;[];513.3001771999989;None;"['7', '7']";"[9.795868899906054, 0.6025374999735504]";513.3001771999989;None;;;S10802;2021_Aug_05_1725;VideoMask;2021.1.2;120.1019425220779;
8.0;f;028_y_f_h_a.jpg;happy;9.0;happy_23.1ns.avi;happy;9.0;congruent;140.0;150.0;159.76384515822056;;;;;0;37;37;37;;;;;;;516.2836243999191;None;517.8083746000193;518.1250932998955;519.2751539999153;519.291806000052;523.8334464000072;None;None;0;;523.8334464000072;None;;;;;;;;7;;;;;;;525.3831299999729;None;None;None;[];525.3831299999729;None;"['9', '9']";"[0.03152960003353655, 1.4392184000462294]";525.3831299999729;None;;;S10802;2021_Aug_05_1725;VideoMask;2021.1.2;120.1019425220779;
0.0;f;030_o_f_s_a.jpg;sad;7.0;sad_64.3ns.avi;sad;7.0;congruent;130.0;160.0;172.91738127163183;;;;;0;38;38;38;;;;;;;528.3833000999875;None;530.0413309000432;530.3580577000976;531.5167457999196;531.5333312998991;536.4914718000218;None;9;0;0.6669276000466198;536.4914718000218;None;;;;;;;;3;;;;;;;538.0662893999834;None;None;None;[];538.0662893999834;None;"['7', '7']";"[0.2599412000272423, 0.5800318999681622]";538.0662893999834;None;;;S10802;2021_Aug_05_1725;VideoMask;2021.1.2;120.1019425220779;
6.0;m;016_y_m_h_a.jpg;happy;9.0;sad_114.1.wmv;sad;7.0;incongruent;120.0;160.0;196.03539454983184;;;;;0;39;39;39;;;;;;;541.074666999979;None;542.9243135000579;543.2409767000936;544.3992679000366;544.4159103001002;546.3743563001044;None;7;0;0.6560956998728216;546.3743563001044;None;;;;;;;;1;;;;;;;548.0158086998854;None;None;None;[];548.0158086998854;None;"['7', '7', '7', '7']";"[9.900318800006062, 0.1426045000553131, 0.3344921001698822, 0.5345283001661301]";548.0158086998854;None;;;S10802;2021_Aug_05_1725;VideoMask;2021.1.2;120.1019425220779;
6.0;m;016_y_m_s_a.jpg;sad;7.0;sad_8.3ns.avi;sad;7.0;congruent;130.0;160.0;139.87174075953956;;;;;0;40;40;40;;;;;;;550.9908787000459;None;552.3657346998807;552.6824407998938;553.8407531999983;553.8574755999725;561.5741562999319;None;7;0;1.0481607001274824;561.5741562999319;None;;;;;;;;3;;;;;;;563.123910699971;None;None;None;[];563.123910699971;None;"['7', '7']";"[0.0024228000547736883, 0.34649510006420314]";563.123910699971;None;;;S10802;2021_Aug_05_1725;VideoMask;2021.1.2;120.1019425220779;
