primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.started;slider_resp_study.stopped;slider_resp_study.rt;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
8.0;m;008_y_m_s_a.jpg;sad;7.0;happy_29.1ns.avi;happy;9.0;incongruent;130.0;150.0;120.0316142834122;s_h;;;;;0;25;25;25;;;;;;;353.57372779998695;None;354.7981788000325;355.1149388999911;356.2993327000295;356.31599969998933;358.93991040001856;None;8;0;0.6827390000107698;358.93991040001856;None;;;;;;;;5;;;;;;360.489848600002;None;None;None;[];360.489848600002;None;None;360.489848600002;None;;;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
6.0;m;016_y_m_s_a.jpg;sad;7.0;sad_8.3ns.avi;sad;7.0;congruent;130.0;160.0;152.85371098242734;s_s;;;;;0;26;26;26;;;;;;;363.5147197000333;None;365.0479652999784;365.37307359999977;366.50603290001163;366.52295950002735;374.256031500001;None;7;0;0.638364799960982;374.256031500001;None;;;;;;;;5;;;;;;375.80594920000294;None;None;None;[];375.80594920000294;None;None;375.80594920000294;None;;;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
6.0;m;016_y_m_h_a.jpg;happy;9.0;sad_114.1.wmv;sad;7.0;incongruent;120.0;160.0;136.20550699298644;h_s;;;;;0;27;27;27;;;;;;;378.83905320003396;None;380.19735710002715;380.52361750003183;381.6474155000178;381.6641316000023;383.6474365000031;None;7;0;1.3510198000003584;383.6474365000031;None;;;;;;;;4;;;;;;385.1973164000083;None;None;None;[];385.1973164000083;None;['7'];385.1973164000083;None;[0.9369637999916449];;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
7.0;m;027_o_m_s_a.jpg;sad;7.0;happy_117.3.wmv;happy;9.0;incongruent;130.0;150.0;215.61964028550614;s_h;;;;;0;28;28;28;;;;;;;388.1987887999858;None;390.22207790001994;390.54716180003015;391.6720030999859;391.6887864000164;393.6720740000019;None;9;0;1.6705598999978974;393.6720740000019;None;;;;;;;;5;;;;;;395.8219815000193;None;None;None;[];395.8219815000193;None;None;395.8219815000193;None;;;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
6.0;m;016_y_m_h_a.jpg;happy;9.0;happy_9.2ns.avi;happy;9.0;congruent;120.0;150.0;130.52042428082717;h_h;;;;;0;29;29;29;;;;;;;398.8552224999876;None;400.1883632999961;400.5135873000254;401.6717523999978;401.688452100032;407.5632693999796;None;9;0;0.49125060002552345;407.5632693999796;None;;;;;;;;5;;;;;;409.11317580001196;None;None;None;[];409.11317580001196;None;None;409.11317580001196;None;;;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
0.0;f;040_y_f_s_a.jpg;sad;7.0;happy_127.3.wmv;happy;9.0;incongruent;130.0;150.0;131.7195455720239;s_h;;;;;0;30;30;30;;;;;;;412.12978010001825;None;413.44625179999275;413.77149800001644;414.8963149000192;414.91301989997737;416.9629716000054;None;9;0;0.5871894000447355;416.9629716000054;None;;;;;;;;5;;;;;;418.5129006000352;None;None;None;[];418.5129006000352;None;None;418.5129006000352;None;;;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
0.0;f;030_o_f_s_a.jpg;sad;7.0;happy_125.3.wmv;happy;9.0;incongruent;130.0;150.0;220.51454909128134;s_h;;;;;0;31;31;31;;;;;;;421.53784509998513;None;423.5959996000165;423.92113099998096;425.05426280002575;425.0709061999805;427.0459934999817;None;9;0;0.7364258999587037;427.0459934999817;None;;;;;;;;5;;;;;;428.5959129999974;None;None;None;[];428.5959129999974;None;None;428.5959129999974;None;;;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
0.0;f;030_o_f_s_a.jpg;sad;7.0;sad_64.3ns.avi;sad;7.0;congruent;130.0;160.0;165.78667874766072;s_s;;;;;0;32;32;32;;;;;;;431.62914650002494;None;433.22911210003076;433.5457880999893;434.7040748000145;434.7207078000065;439.6788697000011;None;7;0;0.735535100044217;439.6788697000011;None;;;;;;;;4;;;;;;441.245494999981;None;None;None;[];441.245494999981;None;['7'];441.245494999981;None;[0.793093099957332];;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
3.0;m;013_y_m_s_a.jpg;sad;7.0;sad_7.7ns.avi;sad;7.0;congruent;130.0;160.0;196.24182255763262;s_s;;;;;0;33;33;33;;;;;;;444.2538571000332;None;446.1202205999871;446.4366465000203;447.61179210001137;447.6286357000354;453.57008680002764;None;7;0;0.5801397999748588;453.57008680002764;None;;;;;;;;4;;;;;;455.1200042000273;None;None;None;[];455.1200042000273;None;['7'];455.1200042000273;None;[1.7584788000094704];;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
3.0;m;013_y_m_h_a.jpg;happy;9.0;happy_9.1ns.avi;happy;9.0;congruent;120.0;150.0;165.1890303600433;h_h;;;;;0;34;34;34;;;;;;;458.12001010001404;None;459.73646739998367;460.06158039998263;461.2881587999873;461.3113844000036;464.41977969999425;None;9;0;0.8264937999774702;464.41977969999425;None;;;;;;;;5;;;;;;465.96979380003177;None;None;None;[];465.96979380003177;None;None;465.96979380003177;None;;;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
