primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
1111;m;1111_m_m_h_a.jpg;happy;9;example_30.4ns.avi;neutral;7;incongruent;120.0;170.0;189.5874364012288;;0;0;0;0;;;;;23.28040129999863;1;23.37529500000528;25.425468800007366;25.425468800007366;None;27.417629700008547;None;29.750315800018143;30.0751569000131;31.2501423000067;31.266766800021287;35.55854970001383;None;9;0;1.5850956999929622;35.55854970001383;None;37.51728450000519;None;None;None;[];37.51728450000519;None;5;None;37.51728450000519;None;;;;;;;;;;;;;;;;S12029;2023_Feb_17_1452;VideoMask;2021.1.2;120.79439222909078;
1113;f;1113_y_f_s_a.jpg;sad;7;example_30.3ns.avi;neutral;7;incongruent;130.0;170.0;229.02432995836998;;0;1;1;1;;;;;;;;;;;40.533048400015105;None;42.6580673000135;42.97469400000409;44.20855850001681;44.22456240002066;46.10823840001831;None;8;0;0.7399849999928847;46.10823840001831;None;47.84132680000039;None;None;None;[];47.84132680000039;None;5;None;47.84132680000039;None;;;;;;;;;;;;;;;;S12029;2023_Feb_17_1452;VideoMask;2021.1.2;120.79439222909078;
9.0;f;019_m_f_h_a.jpg;happy;9.0;sad_115.1.wmv;sad;7.0;incongruent;120.0;160.0;128.09063432376465;h_s;;;;;0;0;0;0;;;;;;;51.924555500008864;None;53.21599399999832;53.532737200002884;54.69100980000803;54.70770700002322;56.6744659000251;None;None;0;;56.6744659000251;None;;;;;;;;4;;;;50.85761150001781;None;58.28270420001354;None;None;None;[];58.28270420001354;None;['7'];[1.5571657000109553];58.28270420001354;None;;;S12029;2023_Feb_17_1452;VideoMask;2021.1.2;120.79439222909078;
3.0;m;033_o_m_s_a.jpg;sad;7.0;sad_94.2ns.avi;sad;7.0;congruent;130.0;160.0;182.29120173647655;s_s;;;;;0;1;1;1;;;;;;;61.29083630000241;None;63.0323721000168;63.34916330000851;64.51588960000663;64.53240640001604;67.1739738000033;None;None;0;;67.1739738000033;None;;;;;;;;5;;;;;;68.79904850001913;None;None;None;[];68.79904850001913;None;None;;68.79904850001913;None;;;S12029;2023_Feb_17_1452;VideoMask;2021.1.2;120.79439222909078;
8.0;m;008_y_m_h_a.jpg;happy;9.0;happy_26.1ns.avi;happy;9.0;congruent;120.0;150.0;155.9437854594882;h_h;;;;;0;2;2;2;;;;;;;71.83220840001013;None;73.34868070000084;73.66540160001023;74.85716450001928;74.87382550002076;76.79038260001107;None;9;0;0.5931351000035647;76.79038260001107;None;;;;;;;;5;;;;;;78.64035440000589;None;None;None;[];78.64035440000589;None;None;;78.64035440000589;None;;;S12029;2023_Feb_17_1452;VideoMask;2021.1.2;120.79439222909078;
0.0;f;040_y_f_h_a.jpg;happy;9.0;sad_138.1.wmv;sad;7.0;incongruent;120.0;160.0;133.99071306426532;h_s;;;;;0;3;3;3;;;;;;;81.67358450000756;None;83.02336459999788;83.33998700001393;84.46518640001887;84.48169430001872;86.47346080001444;None;7;0;0.6621435999986716;86.47346080001444;None;;;;;;;;4;;;;;;88.02339640000719;None;None;None;[];88.02339640000719;None;['7'];[0.5044160000106785];88.02339640000719;None;;;S12029;2023_Feb_17_1452;VideoMask;2021.1.2;120.79439222909078;
8.0;f;028_y_f_s_a.jpg;sad;7.0;sad_64.2ns.avi;sad;7.0;congruent;130.0;160.0;229.88540597086478;s_s;;;;;0;4;4;4;;;;;;;91.02323890000116;None;93.23155530000804;93.54806140001165;94.69815400001244;94.71482610001112;105.6811193000176;None;7;0;0.7985380000027362;105.6811193000176;None;;;;;;;;5;;;;;;107.23092920001363;None;None;None;[];107.23092920001363;None;None;;107.23092920001363;None;;;S12029;2023_Feb_17_1452;VideoMask;2021.1.2;120.79439222909078;
7.0;m;027_o_m_s_a.jpg;sad;7.0;sad_10.4ns.avi;sad;7.0;congruent;130.0;160.0;185.20129417468752;s_s;;;;;0;5;5;5;;;;;;;110.26433340000222;None;112.02245030002086;112.33914850000292;113.47261730002356;113.48984330001986;116.63920930001768;None;7;0;1.2243920000037178;116.63920930001768;None;;;;;;;;4;;;;;;118.18069510001806;None;None;None;[];118.18069510001806;None;['7'];[0.8910882000054698];118.18069510001806;None;;;S12029;2023_Feb_17_1452;VideoMask;2021.1.2;120.79439222909078;
2.0;f;012_o_f_s_a.jpg;sad;7.0;sad_7.5ns.avi;sad;7.0;congruent;130.0;160.0;220.27842655424388;s_s;;;;;0;6;6;6;;;;;;;121.18134910002118;None;123.21375600001193;123.53056320000906;124.70552170000155;124.72198370000115;127.45585420000134;None;7;0;0.7195232000085525;127.45585420000134;None;;;;;;;;3;;;;;;129.08035090001067;None;None;None;[];129.08035090001067;None;"['7', '7']";"[0.3992539999890141, 0.8153628000000026]";129.08035090001067;None;;;S12029;2023_Feb_17_1452;VideoMask;2021.1.2;120.79439222909078;
2.0;f;012_o_f_h_a.jpg;happy;9.0;happy_27.1ns.avi;happy;9.0;congruent;120.0;150.0;146.44967055810616;h_h;;;;;0;7;7;7;;;;;;;132.08855730001233;None;133.5052128000243;133.8218061000225;134.99673760001315;135.01348580000922;137.44675430000643;None;9;0;0.44890180000220425;137.44675430000643;None;;;;;;;;5;;;;;;138.9967125999974;None;None;None;[];138.9967125999974;None;None;;138.9967125999974;None;;;S12029;2023_Feb_17_1452;VideoMask;2021.1.2;120.79439222909078;
8.0;f;028_y_f_h_a.jpg;happy;9.0;sad_119.1.wmv;sad;7.0;incongruent;120.0;160.0;148.71526953572538;h_s;;;;;0;8;8;8;;;;;;;142.0130802000058;None;143.46305910000228;143.7798190000176;144.91361400001915;144.93820100001176;146.98827339999843;None;7;0;1.035319000016898;146.98827339999843;None;;;;;;;;5;;;;;;148.54642060000333;None;None;None;[];148.54642060000333;None;None;;148.54642060000333;None;;;S12029;2023_Feb_17_1452;VideoMask;2021.1.2;120.79439222909078;
6.0;m;016_y_m_s_a.jpg;sad;7.0;happy_60.4ns.avi;happy;9.0;incongruent;130.0;150.0;126.02367393611817;s_h;;;;;0;9;9;9;;;;;;;151.57968600001186;None;152.87950900002033;153.19625989999622;154.346146099997;154.36280090000946;160.1300886000099;None;None;0;;160.1300886000099;None;;;;;;;;5;;;;;;161.73745660000714;None;None;None;[];161.73745660000714;None;None;;161.73745660000714;None;;;S12029;2023_Feb_17_1452;VideoMask;2021.1.2;120.79439222909078;
9.0;f;019_m_f_s_a.jpg;sad;7.0;sad_8.4ns.avi;sad;7.0;congruent;130.0;160.0;171.6633093155257;s_s;;;;;0;10;10;10;;;;;;;164.75418580000405;None;166.4291532000061;166.74563469999703;167.9040925000154;167.92077990001417;176.01218330001575;None;8;0;1.4273927999893203;176.01218330001575;None;;;;;;;;5;;;;;;177.5621867000009;None;None;None;[];177.5621867000009;None;None;;177.5621867000009;None;;;S12029;2023_Feb_17_1452;VideoMask;2021.1.2;120.79439222909078;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_1.1ns.avi;happy;9.0;congruent;120.0;150.0;203.50057144619865;h_h;;;;;0;11;11;11;;;;;;;180.59538090002025;None;182.57008620002307;182.88695450001978;184.01197010002215;184.02857070000027;198.5033156000136;None;9;0;0.4804918000008911;198.5033156000136;None;;;;;;;;5;;;;;;200.05308610000066;None;None;None;[];200.05308610000066;None;None;;200.05308610000066;None;;;S12029;2023_Feb_17_1452;VideoMask;2021.1.2;120.79439222909078;
7.0;m;027_o_m_h_a.jpg;happy;9.0;happy_20.1ns.avi;happy;9.0;congruent;120.0;150.0;152.91127178874285;h_h;;;;;0;12;12;12;;;;;;;203.06942060001893;None;204.57777810000698;204.89445320001687;206.02791110001272;206.0445752000087;209.0444968000229;None;9;0;0.6111386999837123;209.0444968000229;None;;;;;;;;5;;;;;;210.5943932000082;None;None;None;[];210.5943932000082;None;None;;210.5943932000082;None;;;S12029;2023_Feb_17_1452;VideoMask;2021.1.2;120.79439222909078;
0.0;f;040_y_f_s_a.jpg;sad;7.0;sad_94.3ns.avi;sad;7.0;congruent;130.0;160.0;155.27414203894395;s_s;;;;;0;13;13;13;;;;;;;213.61915120002232;None;215.1190343000053;215.4358623000153;216.6273420000216;216.64426150001236;219.19416360001196;None;8;0;0.38960929997847416;219.19416360001196;None;;;;;;;;5;;;;;;220.7440175000229;None;None;None;[];220.7440175000229;None;None;;220.7440175000229;None;;;S12029;2023_Feb_17_1452;VideoMask;2021.1.2;120.79439222909078;
0.0;f;030_o_f_s_a.jpg;sad;7.0;sad_68.1ns.avi;sad;7.0;congruent;130.0;160.0;158.9411396037211;s_s;;;;;0;14;14;14;;;;;;;223.76047590002418;None;225.33562660001917;225.65212820001761;226.83561080001527;226.85215530000278;234.21038140001474;None;7;0;1.2370736000011675;234.21038140001474;None;;;;;;;;5;;;;;;235.76027660002;None;None;None;[];235.76027660002;None;None;;235.76027660002;None;;;S12029;2023_Feb_17_1452;VideoMask;2021.1.2;120.79439222909078;
0.0;f;030_o_f_h_a.jpg;happy;9.0;sad_127.1.wmv;sad;7.0;incongruent;120.0;160.0;180.59976631384873;h_s;;;;;0;15;15;15;;;;;;;238.79360790000646;None;240.5098810000054;240.82682899999782;241.95185090001905;241.9684094999975;243.96004289999837;None;8;0;0.8555567000003066;243.96004289999837;None;;;;;;;;5;;;;;;245.50989410001785;None;None;None;[];245.50989410001785;None;None;;245.50989410001785;None;;;S12029;2023_Feb_17_1452;VideoMask;2021.1.2;120.79439222909078;
8.0;m;008_y_m_s_a.jpg;sad;7.0;happy_133.3.wmv;happy;9.0;incongruent;130.0;150.0;152.577966552593;s_h;;;;;0;16;16;16;;;;;;;248.5347815999994;None;250.02634880002006;250.34306070001912;251.47633880001376;251.49303470001905;253.47648480001953;None;9;0;0.427289400016889;253.47648480001953;None;;;;;;;;5;;;;;;255.02631590000237;None;None;None;[];255.02631590000237;None;None;;255.02631590000237;None;;;S12029;2023_Feb_17_1452;VideoMask;2021.1.2;120.79439222909078;
3.0;m;033_o_m_h_a.jpg;happy;9.0;sad_128.1.wmv;sad;7.0;incongruent;120.0;160.0;171.0492454518585;h_s;;;;;0;17;17;17;;;;;;;258.04273470002227;None;259.70107830001507;260.01775600001565;261.1509031000023;261.1675872000051;263.15099380002357;None;7;0;0.7526367999962531;263.15099380002357;None;;;;;;;;5;;;;;;264.70098930000677;None;None;None;[];264.70098930000677;None;None;;264.70098930000677;None;;;S12029;2023_Feb_17_1452;VideoMask;2021.1.2;120.79439222909078;
