primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
3.0;m;013_y_m_s_a.jpg;sad;7.0;sad_7.7ns.avi;sad;7.0;congruent;130.0;160.0;196.24182255763262;s_s;;;;;0;33;33;33;;;;;;;448.2664548000321;None;450.1246918999823;450.44124309998006;451.6495781999547;451.6662892999593;457.57465279998723;None;7;0;0.30996970005799085;457.57465279998723;None;;;;;;;;2;;;;;;459.22437099996023;None;None;None;[];459.22437099996023;None;"['7', '7', '7']";"[0.09234410000499338, 0.2921800999902189, 0.5162650999845937]";459.22437099996023;None;;;S12038;2023_Feb_23_1754;VideoMask;2021.1.2;118.82115146858217;
3.0;m;013_y_m_h_a.jpg;happy;9.0;happy_9.1ns.avi;happy;9.0;congruent;120.0;150.0;165.1890303600433;h_h;;;;;0;34;34;34;;;;;;;462.2326455999864;None;463.83255940000527;464.1491298000328;465.31584030005615;465.33252809999976;468.50746100000106;None;9;0;0.6092106000287458;468.50746100000106;None;;;;;;;;9;;;;;;470.08236180001404;None;None;None;[];470.08236180001404;None;"['9', '9', '9', '9']";"[0.30612680001650006, 0.5385232999688014, 0.7540437000570819, 1.2821211999980733]";470.08236180001404;None;;;S12038;2023_Feb_23_1754;VideoMask;2021.1.2;118.82115146858217;
4.0;m;004_o_m_h_a.jpg;happy;9.0;sad_95.1ns.avi;sad;7.0;incongruent;120.0;160.0;152.68270002069931;h_s;;;;;0;35;35;35;;;;;;;473.09078700002283;None;474.6323325999547;474.94873890001327;476.10721759998705;476.1238719000248;484.8736343999626;None;7;0;0.3951141000725329;484.8736343999626;None;;;;;;;;1;;;;;;486.5568295000121;None;None;None;[];486.5568295000121;None;"['7', '7', '7', '7', '7']";"[0.039901999989524484, 0.24791550007648766, 0.44759880006313324, 0.639639800065197, 0.8076707000145689]";486.5568295000121;None;;;S12038;2023_Feb_23_1754;VideoMask;2021.1.2;118.82115146858217;
3.0;m;013_y_m_h_a.jpg;happy;9.0;sad_113.2.wmv;sad;7.0;incongruent;120.0;160.0;217.4973891947951;h_s;;;;;0;36;36;36;;;;;;;489.55691399995703;None;491.58985450002365;491.9066803000169;493.0315805999562;493.048276699963;495.03987630002666;None;8;0;0.9324884000234306;495.03987630002666;None;;;;;;;;5;;;;;;496.5815244000405;None;None;None;[];496.5815244000405;None;None;;496.5815244000405;None;;;S12038;2023_Feb_23_1754;VideoMask;2021.1.2;118.82115146858217;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_25.1ns.avi;happy;9.0;congruent;120.0;150.0;216.63044503818386;h_h;;;;;0;37;37;37;;;;;;;499.6065134999808;None;501.63955009996425;501.9561915000668;503.2063135000644;503.2229989999905;506.7812361000106;None;9;0;0.3433332000859082;506.7812361000106;None;;;;;;;;9;;;;;;508.48095630004536;None;None;None;[];508.48095630004536;None;"['9', '9', '9', '9', '7']";"[0.17944069998338819, 0.42838870000559837, 0.6435011000139639, 0.8274109000340104, 2.03567120002117]";508.48095630004536;None;;;S12038;2023_Feb_23_1754;VideoMask;2021.1.2;118.82115146858217;
4.0;m;004_o_m_s_a.jpg;sad;7.0;happy_131.2.wmv;happy;9.0;incongruent;130.0;150.0;181.38407540847405;s_h;;;;;0;38;38;38;;;;;;;511.48947819997557;None;513.2141755999764;513.5308928999584;514.6640836000443;514.6809226999758;516.6642566999653;None;8;0;0.8602303999941796;516.6642566999653;None;;;;;;;;5;;;;;;518.2142080999911;None;None;None;[];518.2142080999911;None;None;;518.2142080999911;None;;;S12038;2023_Feb_23_1754;VideoMask;2021.1.2;118.82115146858217;
0.0;f;040_y_f_h_a.jpg;happy;9.0;happy_24.3ns.avi;happy;9.0;congruent;120.0;150.0;213.25460698950434;h_h;;;;;0;39;39;39;;;;;;;521.2473981999792;None;523.2223320000339;523.538791900035;524.7056165999966;524.7222724000458;526.5972835000139;None;9;0;0.3754550999728963;526.5972835000139;None;;;;;;;;6;;;;;;528.1721804999979;None;None;None;[];528.1721804999979;None;['9'];[0.7848035000497475];528.1721804999979;None;;;S12038;2023_Feb_23_1754;VideoMask;2021.1.2;118.82115146858217;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_139.1.wmv;happy;9.0;incongruent;130.0;150.0;162.31500468041804;s_h;;;;;0;40;40;40;;;;;;;531.180585199967;None;532.7468594000675;533.0636321000056;534.197011900018;534.2136464000214;536.1970882000169;None;9;0;0.3674208000302315;536.1970882000169;None;;;;;;;;8;;;;;;537.880184300011;None;None;None;[];537.880184300011;None;"['9', '9', '9', '9', '9', '9']";"[0.10035700001753867, 0.26035270001739264, 0.45224960008636117, 0.6602057000854984, 0.8922799000283703, 1.1001917000394315]";537.880184300011;None;;;S12038;2023_Feb_23_1754;VideoMask;2021.1.2;118.82115146858217;
0.0;f;030_o_f_h_a.jpg;happy;9.0;happy_24.1ns.avi;happy;9.0;congruent;120.0;150.0;168.36256624020774;h_h;;;;;0;41;41;41;;;;;;;540.88019419997;None;542.5048226000508;542.8216130000073;544.0299678000156;544.0466396999545;547.2798685999587;None;8;0;0.9568355999654159;547.2798685999587;None;;;;;;;;5;;;;;;548.8298425000394;None;None;None;[];548.8298425000394;None;None;;548.8298425000394;None;;;S12038;2023_Feb_23_1754;VideoMask;2021.1.2;118.82115146858217;
2.0;f;012_o_f_h_a.jpg;happy;9.0;sad_113.1.wmv;sad;7.0;incongruent;120.0;160.0;177.44551734737394;h_s;;;;;0;42;42;42;;;;;;;551.8547638000455;None;553.5462333000032;553.8630188000388;554.9962149000494;555.012957100058;556.9962334999582;None;8;0;0.6483442999888211;556.9962334999582;None;;;;;;;;5;;;;;;558.5461909000296;None;None;None;[];558.5461909000296;None;None;;558.5461909000296;None;;;S12038;2023_Feb_23_1754;VideoMask;2021.1.2;118.82115146858217;
3.0;m;033_o_m_s_a.jpg;sad;7.0;sad_64.5ns.avi;sad;7.0;congruent;130.0;160.0;130.55717223801247;s_s;;;;;0;43;43;43;;;;;;;561.5711077000014;None;562.9128011000575;563.2293269999791;564.4040479999967;564.4207972000586;570.9459473000607;None;7;0;0.6266203999985009;570.9459473000607;None;;;;;;;;4;;;;;;572.5206603000406;None;None;None;[];572.5206603000406;None;['7'];[0.08374479995109141];572.5206603000406;None;;;S12038;2023_Feb_23_1754;VideoMask;2021.1.2;118.82115146858217;
7.0;m;027_o_m_h_a.jpg;happy;9.0;sad_117.1.wmv;sad;7.0;incongruent;120.0;160.0;181.28665202824095;h_s;;;;;0;44;44;44;;;;;;;575.5291498999577;None;577.2622506000334;577.5787816999946;578.737224200042;578.7537911999971;580.712160199997;None;8;0;0.6123927000444382;580.712160199997;None;;;;;;;;5;;;;;;582.26205879997;None;None;None;[];582.26205879997;None;None;;582.26205879997;None;;;S12038;2023_Feb_23_1754;VideoMask;2021.1.2;118.82115146858217;
3.0;m;033_o_m_s_a.jpg;sad;7.0;happy_126.3.wmv;happy;9.0;incongruent;130.0;150.0;198.85252030535366;s_h;;;;;0;45;45;45;;;;;;;585.2868054000428;None;587.1618014000123;587.4785182999913;588.6115587999811;588.6285645000171;590.6118505999912;None;8;0;0.7606272000120953;590.6118505999912;None;;;;;;;;5;;;;;;592.161794399959;None;None;None;[];592.161794399959;None;None;;592.161794399959;None;;;S12038;2023_Feb_23_1754;VideoMask;2021.1.2;118.82115146858217;
3.0;m;033_o_m_h_a.jpg;happy;9.0;sad_136.1.wmv;sad;7.0;incongruent;120.0;160.0;176.97002883463455;h_s;;;;;0;46;46;46;;;;;;;595.1781970000593;None;596.8614955999656;597.1781705999747;598.3033019000432;598.3198704000097;600.3115724000381;None;7;0;0.34891040006186813;600.3115724000381;None;;;;;;;;2;;;;;;602.0613168999553;None;None;None;[];602.0613168999553;None;"['7', '7', '7']";"[9.85059479996562, 0.23931510001420975, 1.023467699997127]";602.0613168999553;None;;;S12038;2023_Feb_23_1754;VideoMask;2021.1.2;118.82115146858217;
9.0;f;019_m_f_h_a.jpg;happy;9.0;happy_10.1ns.avi;happy;9.0;congruent;120.0;150.0;157.2463435658512;h_h;;;;;0;47;47;47;;;;;;;605.0365470000543;None;606.5946776999626;606.9112290999619;608.119629999972;608.1362668999936;615.4861180000007;None;9;0;0.35845220007468015;615.4861180000007;None;;;;;;;;6;;;;;;617.1776391000021;None;None;None;[];617.1776391000021;None;['9'];[0.09089210000820458];617.1776391000021;None;;;S12038;2023_Feb_23_1754;VideoMask;2021.1.2;118.82115146858217;
2.0;f;012_o_f_h_a.jpg;happy;9.0;happy_2.2ns.avi;happy;9.0;congruent;120.0;150.0;206.34800317295262;h_h;;;;;0;48;48;48;;;;;;;620.1775320000015;None;622.1689498999622;622.4857179999817;623.6524662000593;623.6691193999723;635.8188994000666;None;9;0;0.24156410002615303;635.8188994000666;None;;;;;;;;6;;;;;;637.4602420000592;None;None;None;[];637.4602420000592;None;['9'];[0.10450549994129688];637.4602420000592;None;;;S12038;2023_Feb_23_1754;VideoMask;2021.1.2;118.82115146858217;
3.0;m;033_o_m_h_a.jpg;happy;9.0;happy_24.2ns.avi;happy;9.0;congruent;120.0;150.0;167.9423847659953;h_h;;;;;0;49;49;49;;;;;;;640.4602993000299;None;642.0852033999981;642.4017572000157;643.5685151000507;643.5851331000449;647.2767203999683;None;9;0;0.3680555000901222;647.2767203999683;None;;;;;;;;7;;;;;;648.9266267999774;None;None;None;[];648.9266267999774;None;"['9', '9']";"[0.14976399997249246, 0.5742212999612093]";648.9266267999774;None;;;S12038;2023_Feb_23_1754;VideoMask;2021.1.2;118.82115146858217;
1.0;f;021_o_f_s_a.jpg;sad;7.0;happy_61.2ns.avi;happy;9.0;incongruent;130.0;150.0;210.94664004826666;s_h;;;;;0;50;50;50;;;;;;;651.9264930000063;None;653.9097372000106;654.2263090000488;655.4677640000591;655.4847696999786;659.8847428000299;None;9;0;0.3278347000014037;659.8847428000299;None;;;;;;;;8;;;;;;661.459546500002;None;None;None;[];661.459546500002;None;"['9', '9', '9']";"[12.477889199974015, 0.3932556000072509, 0.7448996000457555]";661.459546500002;None;;;S12038;2023_Feb_23_1754;VideoMask;2021.1.2;118.82115146858217;
4.0;m;004_o_m_s_a.jpg;sad;7.0;sad_2.4ns.avi;sad;7.0;congruent;130.0;160.0;153.02079367163634;s_s;;;;;0;51;51;51;;;;;;;664.4427766000153;None;665.9592702999944;666.2845557000255;667.5258186999708;667.5424570000032;675.3677110000281;None;8;0;1.1568954000249505;675.3677110000281;None;;;;;;;;5;;;;;;677.0174193000421;None;None;None;[];677.0174193000421;None;None;;677.0174193000421;None;;;S12038;2023_Feb_23_1754;VideoMask;2021.1.2;118.82115146858217;
8.0;m;008_y_m_h_a.jpg;happy;9.0;happy_1.2ns.avi;happy;9.0;congruent;120.0;150.0;210.98946429383824;h_h;;;;;0;52;52;52;;;;;;;680.0339064999716;None;682.1004548000637;682.4171521000098;683.5504956999794;683.5671688000439;696.3418285000371;None;9;0;0.374544300022535;696.3418285000371;None;;;;;;;;6;;;;;;697.9167302000569;None;None;None;[];697.9167302000569;None;['9'];[0.3200228000059724];697.9167302000569;None;;;S12038;2023_Feb_23_1754;VideoMask;2021.1.2;118.82115146858217;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_52.2ns.avi;happy;9.0;incongruent;130.0;150.0;172.57202848318138;s_h;;;;;0;53;53;53;;;;;;;700.9168028000277;None;702.5664715999737;702.8830575000029;704.0166114000604;704.0332577000372;707.5664144000039;None;8;0;0.3020117999985814;707.5664144000039;None;;;;;;;;5;;;;;;709.1163457999937;None;None;None;[];709.1163457999937;None;None;;709.1163457999937;None;;;S12038;2023_Feb_23_1754;VideoMask;2021.1.2;118.82115146858217;
9.0;f;019_m_f_s_a.jpg;sad;7.0;happy_61.1ns.avi;happy;9.0;incongruent;130.0;150.0;181.3003220572762;s_h;;;;;0;54;54;54;;;;;;;712.1329573000548;None;713.9162202000152;714.2329127000412;715.3915892000077;715.4162263000617;722.757648000028;None;9;0;0.6148461999837309;722.757648000028;None;;;;;;;;6;;;;;;724.3076118000317;None;None;None;[];724.3076118000317;None;['9'];[0.20903120003640652];724.3076118000317;None;;;S12038;2023_Feb_23_1754;VideoMask;2021.1.2;118.82115146858217;
0.0;f;030_o_f_h_a.jpg;happy;9.0;sad_133.1.wmv;sad;7.0;incongruent;120.0;160.0;198.86251500867985;h_s;;;;;0;55;55;55;;;;;;;727.3158356000204;None;729.1821426000679;729.4989209000487;730.6322444999823;730.6489764000289;732.6323740000371;None;7;0;0.4842983999988064;732.6323740000371;None;;;;;;;;3;;;;;;734.2072659999831;None;None;None;[];734.2072659999831;None;"['7', '7', '7']";"[0.08550130005460232, 0.3014310001162812, 1.1974417000310495]";734.2072659999831;None;;;S12038;2023_Feb_23_1754;VideoMask;2021.1.2;118.82115146858217;
0.0;f;040_y_f_h_a.jpg;happy;9.0;sad_128.2.wmv;sad;7.0;incongruent;120.0;160.0;206.10005857915363;h_s;;;;;0;56;56;56;;;;;;;737.2072248000186;None;739.1485885999864;739.4652193000074;740.6068574000383;740.6236907000421;742.5985711000394;None;7;0;0.37399330001790076;742.5985711000394;None;;;;;;;;3;;;;;;744.2235683000181;None;None;None;[];744.2235683000181;None;"['7', '7']";"[0.10873910004738718, 2.3971278000390157]";744.2235683000181;None;;;S12038;2023_Feb_23_1754;VideoMask;2021.1.2;118.82115146858217;
1.0;f;021_o_f_s_a.jpg;sad;7.0;sad_9.5ns.avi;sad;7.0;congruent;130.0;160.0;206.16642757875042;s_s;;;;;0;57;57;57;;;;;;;747.2318701000186;None;749.1649278000696;749.4815692000557;750.6912374000531;750.7317045000382;756.3399644000456;None;7;0;0.6564838000340387;756.3399644000456;None;;;;;;;;1;;;;;;757.9898261000635;None;None;None;[];757.9898261000635;None;"['7', '7', '7', '7', '7']";"[0.09458219993393868, 0.28676279995124787, 0.47858519991859794, 0.6865536000113934, 1.358816499938257]";757.9898261000635;None;;;S12038;2023_Feb_23_1754;VideoMask;2021.1.2;118.82115146858217;
1.0;f;021_o_f_h_a.jpg;happy;9.0;happy_12.1ns.avi;happy;9.0;congruent;120.0;150.0;132.59080005900228;h_h;;;;;0;58;58;58;;;;;;;760.9981992000248;None;762.3563035000116;762.6730073000072;763.8312967000529;763.8477555999998;771.4228479999583;None;9;0;0.38190109992865473;771.4228479999583;None;;;;;;;;9;;;;;;773.0726794999791;None;None;None;[];773.0726794999791;None;"['9', '9', '9', '9', '9']";"[0.06783800001721829, 0.283609600039199, 0.45979210000950843, 0.6679497000295669, 1.7476809000363573]";773.0726794999791;None;;;S12038;2023_Feb_23_1754;VideoMask;2021.1.2;118.82115146858217;
3.0;m;013_y_m_s_a.jpg;sad;7.0;happy_56.2ns.avi;happy;9.0;incongruent;130.0;150.0;163.39234110935848;s_h;;;;;0;59;59;59;;;;;;;776.0726783999708;None;777.655743899988;777.9724405000452;779.1472595999949;779.1639502999606;784.1305354000069;None;8;0;0.9141635000705719;784.1305354000069;None;;;;;;;;5;;;;;;785.6972527999897;None;None;None;[];785.6972527999897;None;None;;785.6972527999897;None;;;S12038;2023_Feb_23_1754;VideoMask;2021.1.2;118.82115146858217;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.7222317999694;None;;;;;;
