primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.rt;slider_resp_response.started;slider_resp_response.stopped;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;key_resp.rt;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
1111;m;1111_m_m_h_a.jpg;happy;9;example_30.4ns.avi;neutral;7;incongruent;120.0;170.0;189.5874364012288;;0;0;0;0;;;;;37.93496849993244;1;38.0291053999681;40.029376399936154;40.029376399936154;None;42.062339999945834;None;44.32062490005046;44.64580329996534;45.8040658000391;45.82072430010885;50.11227830010466;None;None;0;50.11227830010466;None;51.67870269995183;None;None;None;[];51.67870269995183;None;6;['9'];[2.4235710999928415];51.67870269995183;None;;;;;;;;;;;;;;;;;S11136;2022_Jan_06_1152;VideoMask;2021.1.2;119.37804073055224;
1113;f;1113_y_f_s_a.jpg;sad;7;example_30.3ns.avi;neutral;7;incongruent;130.0;170.0;229.02432995836998;;0;1;1;1;;;;;;;;;;;54.662105600116774;None;56.770231399917975;57.08695190004073;58.22037400002591;58.23705550003797;60.2202959000133;None;None;0;60.2202959000133;None;61.77033420000225;None;None;None;[];61.77033420000225;None;6;['9'];[0.28381439996883273];61.77033420000225;None;;;;;;;;;;;;;;;;;S11136;2022_Jan_06_1152;VideoMask;2021.1.2;119.37804073055224;
9.0;f;019_m_f_h_a.jpg;happy;9.0;sad_115.1.wmv;sad;7.0;incongruent;120.0;160.0;128.09063432376465;h_s;;;;;0;0;0;0;;;;;;;65.8034085999243;None;67.07823570002802;67.39501819992438;68.52816059999168;68.5449840000365;70.5282716001384;None;None;0;70.5282716001384;None;;;;;;;;2;;;;;64.77016569999978;None;72.07823080010712;None;None;None;[];72.07823080010712;None;"['7', '7', '7']";"[0.6320226998068392, 0.8799488998483866, 1.2962438999675214]";72.07823080010712;None;;;;S11136;2022_Jan_06_1152;VideoMask;2021.1.2;119.37804073055224;
3.0;m;033_o_m_s_a.jpg;sad;7.0;sad_94.2ns.avi;sad;7.0;congruent;130.0;160.0;182.29120173647655;s_s;;;;;0;1;1;1;;;;;;;75.08656290010549;None;76.81124870013446;77.1280050999485;78.27869810000993;78.29505060007796;80.95297059998848;None;7;0;80.95297059998848;None;;;;;;;;2;;;;;;;82.50280450005084;None;None;None;[];82.50280450005084;None;"['7', '7', '7']";"[0.5757879000157118, 0.8074103000108153, 0.983336899895221]";82.50280450005084;None;0.6612616998609155;;;S11136;2022_Jan_06_1152;VideoMask;2021.1.2;119.37804073055224;
8.0;m;008_y_m_h_a.jpg;happy;9.0;happy_26.1ns.avi;happy;9.0;congruent;120.0;150.0;155.9437854594882;h_h;;;;;0;2;2;2;;;;;;;85.50297969998792;None;87.01937470003031;87.33613010006957;88.46927380003035;88.48610570002347;90.46096029994078;None;9;0;90.46096029994078;None;;;;;;;;8;;;;;;;92.01091410010122;None;None;None;[];92.01091410010122;None;"['9', '9', '9']";"[0.9472766001708806, 1.6515581000130624, 2.1952816999983042]";92.01091410010122;None;1.0013672998175025;;;S11136;2022_Jan_06_1152;VideoMask;2021.1.2;119.37804073055224;
0.0;f;040_y_f_h_a.jpg;happy;9.0;sad_138.1.wmv;sad;7.0;incongruent;120.0;160.0;133.99071306426532;h_s;;;;;0;3;3;3;;;;;;;95.019249800127;None;96.34402370010503;96.6607935000211;97.78583900001831;97.80239369999617;99.80234259995632;None;7;0;99.80234259995632;None;;;;;;;;4;;;;;;;101.35226560011506;None;None;None;[];101.35226560011506;None;['7'];[1.0459489000495523];101.35226560011506;None;1.3318890000227839;;;S11136;2022_Jan_06_1152;VideoMask;2021.1.2;119.37804073055224;
8.0;f;028_y_f_s_a.jpg;sad;7.0;sad_64.2ns.avi;sad;7.0;congruent;130.0;160.0;229.88540597086478;s_s;;;;;0;4;4;4;;;;;;;104.35219260002486;None;106.5522273001261;106.86870649992488;108.02717959997244;108.04377639992163;119.01043089991435;None;7;0;119.01043089991435;None;;;;;;;;3;;;;;;;120.56006980012171;None;None;None;[];120.56006980012171;None;"['7', '7', '7']";"[0.5181146999821067, 0.7100793998688459, 1.1823368000332266]";120.56006980012171;None;0.47571909986436367;;;S11136;2022_Jan_06_1152;VideoMask;2021.1.2;119.37804073055224;
7.0;m;027_o_m_s_a.jpg;sad;7.0;sad_10.4ns.avi;sad;7.0;congruent;130.0;160.0;185.20129417468752;s_s;;;;;0;5;5;5;;;;;;;123.56011059996672;None;125.3097640001215;125.62651440012269;126.80160510004498;126.81820240011439;129.934896199964;None;7;0;129.934896199964;None;;;;;;;;3;;;;;;;131.48472329997458;None;None;None;[];131.48472329997458;None;"['7', '7']";"[0.48144770017825067, 1.329639800125733]";131.48472329997458;None;0.9193328998517245;;;S11136;2022_Jan_06_1152;VideoMask;2021.1.2;119.37804073055224;
2.0;f;012_o_f_s_a.jpg;sad;7.0;sad_7.5ns.avi;sad;7.0;congruent;130.0;160.0;220.27842655424388;s_s;;;;;0;6;6;6;;;;;;;134.48461210005917;None;136.5261125001125;136.84321720013395;138.04293560003862;138.05947809992358;140.76791210006922;None;7;0;140.76791210006922;None;;;;;;;;2;;;;;;;143.13436209992506;None;None;None;[];143.13436209992506;None;"['7', '7', '7', '7', '7']";"[0.4159460999071598, 0.6157877999357879, 0.7836974998936057, 0.9517524999100715, 1.3519919000100344]";143.13436209992506;None;0.6144791000988334;;;S11136;2022_Jan_06_1152;VideoMask;2021.1.2;119.37804073055224;
2.0;f;012_o_f_h_a.jpg;happy;9.0;happy_27.1ns.avi;happy;9.0;congruent;120.0;150.0;146.44967055810616;h_h;;;;;0;7;7;7;;;;;;;146.13435290008783;None;147.55071490001865;147.86752640013583;149.0265069999732;149.06001090002246;151.49249460012652;None;9;0;151.49249460012652;None;;;;;;;;8;;;;;;;153.04231399996206;None;None;None;[];153.04231399996206;None;"['9', '9', '9', '9']";"[0.6201766999438405, 1.2524212999269366, 1.643859799951315, 2.076086599845439]";153.04231399996206;None;0.8015676999930292;;;S11136;2022_Jan_06_1152;VideoMask;2021.1.2;119.37804073055224;
8.0;f;028_y_f_h_a.jpg;happy;9.0;sad_119.1.wmv;sad;7.0;incongruent;120.0;160.0;148.71526953572538;h_s;;;;;0;8;8;8;;;;;;;156.05071340012364;None;157.51748479995877;157.83376900013536;158.9671889001038;158.9844490000978;161.03398569999263;None;7;0;161.03398569999263;None;;;;;;;;3;;;;;;;162.58378709992394;None;None;None;[];162.58378709992394;None;"['7', '7']";"[0.814401299925521, 1.0542295000050217]";162.58378709992394;None;0.6922602001577616;;;S11136;2022_Jan_06_1152;VideoMask;2021.1.2;119.37804073055224;
6.0;m;016_y_m_s_a.jpg;sad;7.0;happy_60.4ns.avi;happy;9.0;incongruent;130.0;150.0;126.02367393611817;s_h;;;;;0;9;9;9;;;;;;;165.5920303000603;None;166.875306900125;167.19170420011505;168.33356050006114;168.35027140006423;174.1168452000711;None;9;0;174.1168452000711;None;;;;;;;;7;;;;;;;175.66668509994633;None;None;None;[];175.66668509994633;None;"['9', '9']";"[0.6275768000632524, 1.243573100073263]";175.66668509994633;None;0.7133939999621361;;;S11136;2022_Jan_06_1152;VideoMask;2021.1.2;119.37804073055224;
9.0;f;019_m_f_s_a.jpg;sad;7.0;sad_8.4ns.avi;sad;7.0;congruent;130.0;160.0;171.6633093155257;s_s;;;;;0;10;10;10;;;;;;;178.67500569997355;None;180.34155260003172;180.65814640000463;181.80823790002614;181.82479410013184;189.92445800011046;None;7;0;189.92445800011046;None;;;;;;;;1;;;;;;;191.47453150013462;None;None;None;[];191.47453150013462;None;"['7', '7', '7', '7']";"[0.3876106000971049, 0.6114092001225799, 0.7875192000064999, 0.9954466000199318]";191.47453150013462;None;0.8416826000902802;;;S11136;2022_Jan_06_1152;VideoMask;2021.1.2;119.37804073055224;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_1.1ns.avi;happy;9.0;congruent;120.0;150.0;203.50057144619865;h_h;;;;;0;11;11;11;;;;;;;194.47461419994943;None;196.46665160008706;196.7825337999966;197.92424429999664;197.94094000011683;212.3989045000635;None;9;0;212.3989045000635;None;;;;;;;;6;;;;;;;213.9488027000334;None;None;None;[];213.9488027000334;None;['9'];[0.4814597999211401];213.9488027000334;None;0.9992174999788404;;;S11136;2022_Jan_06_1152;VideoMask;2021.1.2;119.37804073055224;
7.0;m;027_o_m_h_a.jpg;happy;9.0;happy_20.1ns.avi;happy;9.0;congruent;120.0;150.0;152.91127178874285;h_h;;;;;0;12;12;12;;;;;;;216.94884230010211;None;218.4485099001322;218.76537899998948;219.90699220006354;219.9237232999876;222.91535419994034;None;9;0;222.91535419994034;None;;;;;;;;8;;;;;;;224.46516839996912;None;None;None;[];224.46516839996912;None;"['9', '9', '9', '9']";"[0.47715719998814166, 0.7326812001410872, 1.0447951999958605, 1.6449590001720935]";224.46516839996912;None;0.8269136000890285;;;S11136;2022_Jan_06_1152;VideoMask;2021.1.2;119.37804073055224;
0.0;f;040_y_f_s_a.jpg;sad;7.0;sad_94.3ns.avi;sad;7.0;congruent;130.0;160.0;155.27414203894395;s_s;;;;;0;13;13;13;;;;;;;227.46515080006793;None;228.96513599995524;229.2814998999238;230.43161910003982;230.44827220006846;233.0402039999608;None;7;0;233.0402039999608;None;;;;;;;;3;;;;;;;234.60650469991378;None;None;None;[];234.60650469991378;None;"['7', '7']";"[0.7995686999056488, 1.0715594999492168]";234.60650469991378;None;1.005798000143841;;;S11136;2022_Jan_06_1152;VideoMask;2021.1.2;119.37804073055224;
0.0;f;030_o_f_s_a.jpg;sad;7.0;sad_68.1ns.avi;sad;7.0;congruent;130.0;160.0;158.9411396037211;s_s;;;;;0;14;14;14;;;;;;;237.60651320009492;None;239.16478669992648;239.4812962000724;240.62315550004132;240.64004410011694;248.03949899994768;None;7;0;248.03949899994768;None;;;;;;;;1;;;;;;;249.58938309992664;None;None;None;[];249.58938309992664;None;"['7', '7', '7', '7', '7', '7']";"[0.3686445998027921, 0.5846547998953611, 0.8007145998999476, 0.9766259999014437, 1.21691339998506, 1.432637199992314]";249.58938309992664;None;0.6306550002191216;;;S11136;2022_Jan_06_1152;VideoMask;2021.1.2;119.37804073055224;
0.0;f;030_o_f_h_a.jpg;happy;9.0;sad_127.1.wmv;sad;7.0;incongruent;120.0;160.0;180.59976631384873;h_s;;;;;0;15;15;15;;;;;;;252.58927590004168;None;254.29729510005563;254.6147451000288;255.74756529997103;255.76417810004205;257.75644599995576;None;None;0;257.75644599995576;None;;;;;;;;5;;;;;;;259.49728789995424;None;None;None;[];259.49728789995424;None;"['9', '7', '7', '9', '9']";"[0.1568616998847574, 0.6929212999530137, 0.9889312998857349, 2.444821699988097, 2.796818600036204]";259.49728789995424;None;;;;S11136;2022_Jan_06_1152;VideoMask;2021.1.2;119.37804073055224;
8.0;m;008_y_m_s_a.jpg;sad;7.0;happy_133.3.wmv;happy;9.0;incongruent;130.0;150.0;152.577966552593;s_h;;;;;0;16;16;16;;;;;;;262.49729149998166;None;263.9804277999792;264.29722760012373;265.42224039998837;265.4387531001121;267.43034840002656;None;9;0;267.43034840002656;None;;;;;;;;9;;;;;;;268.9720384001266;None;None;None;[];268.9720384001266;None;"['9', '9', '9', '9']";"[0.35416419990360737, 0.6098889999557287, 0.8979317999910563, 1.2422980000264943]";268.9720384001266;None;0.3998817999381572;;;S11136;2022_Jan_06_1152;VideoMask;2021.1.2;119.37804073055224;
3.0;m;033_o_m_h_a.jpg;happy;9.0;sad_128.1.wmv;sad;7.0;incongruent;120.0;160.0;171.0492454518585;h_s;;;;;0;17;17;17;;;;;;;271.97206260007806;None;273.62181810010225;273.9386110000778;275.07176900003105;275.0883575999178;277.07181999995373;None;7;0;277.07181999995373;None;;;;;;;;2;;;;;;;278.62180850002915;None;None;None;[];278.62180850002915;None;"['7', '7', '7']";"[0.4484260999597609, 0.7523502998519689, 1.1283458999823779]";278.62180850002915;None;1.3343041997868568;;;S11136;2022_Jan_06_1152;VideoMask;2021.1.2;119.37804073055224;
1.0;f;021_o_f_h_a.jpg;happy;9.0;sad_116.1.wmv;sad;7.0;incongruent;120.0;160.0;184.06847610053055;h_s;;;;;0;18;18;18;;;;;;;281.6218443000689;None;283.3715496000368;283.68825260014273;284.82153770001605;284.8382790000178;286.8216361000668;None;7;0;286.8216361000668;None;;;;;;;;1;;;;;;;288.3967049999628;None;None;None;[];288.3967049999628;None;"['7', '7', '7', '7']";"[9.736273099901155, 0.4496293000411242, 0.6654887001495808, 0.849311999976635]";288.3967049999628;None;0.5364276000764221;;;S11136;2022_Jan_06_1152;VideoMask;2021.1.2;119.37804073055224;
4.0;m;004_o_m_s_a.jpg;sad;7.0;happy_28.1ns.avi;happy;9.0;incongruent;130.0;150.0;157.40741103039684;s_h;;;;;0;19;19;19;;;;;;;291.3798662000336;None;292.91305650002323;293.22965639992617;294.3795288000256;294.3962733000517;298.75440079998225;None;9;0;298.75440079998225;None;;;;;;;;8;;;;;;;300.3045246999245;None;None;None;[];300.3045246999245;None;"['9', '9', '9', '9']";"[0.4534888998605311, 1.0455724999774247, 1.4137397999875247, 2.037587799830362]";300.3045246999245;None;0.43572419998236;;;S11136;2022_Jan_06_1152;VideoMask;2021.1.2;119.37804073055224;
8.0;f;028_y_f_s_a.jpg;sad;7.0;happy_122.3.wmv;happy;9.0;incongruent;130.0;150.0;171.8670540936116;s_h;;;;;0;20;20;20;;;;;;;303.304440200096;None;304.9541575999465;305.27086169994436;306.40434410003945;306.42089199996553;308.4044594001025;None;9;0;308.4044594001025;None;;;;;;;;8;;;;;;;309.9541649001185;None;None;None;[];309.9541649001185;None;"['9', '9', '9', '9']";"[0.2599379001185298, 0.5079089000355452, 0.771706199971959, 1.3078222000040114]";309.9541649001185;None;0.3854938999284059;;;S11136;2022_Jan_06_1152;VideoMask;2021.1.2;119.37804073055224;
8.0;m;008_y_m_s_a.jpg;sad;7.0;sad_6.5ns.avi;sad;7.0;congruent;130.0;160.0;170.39333839271438;s_s;;;;;0;21;21;21;;;;;;;312.962457299931;None;314.5956043000333;314.9124817000702;316.1037506000139;316.1205883999355;321.04615589999594;None;7;0;321.04615589999594;None;;;;;;;;2;;;;;;;322.60366740007885;None;None;None;[];322.60366740007885;None;"['7', '7', '7', '7']";"[0.41850239993073046, 0.6824550000019372, 0.9783210000023246, 2.5228238001000136]";322.60366740007885;None;0.5118277999572456;;;S11136;2022_Jan_06_1152;VideoMask;2021.1.2;119.37804073055224;
