-0.073166	0	-3.500000	2
-0.161209	0	-7.500000	1
0.022622	0	0.500000	2
0.018509	0	2.500000	1
-0.082066	0	-3.500000	2
-0.045804	0	-3.500000	2
-0.186268	0	-0.500000	2
0.034740	0	-2.500000	2
-0.384628	0	6.500000	1
-0.013276	0	-3.500000	1
0.181211	0	0.500000	1
-0.045717	0	-4.500000	1
0.032346	0	0.500000	1
-0.131505	0	-4.500000	2
-0.074961	0	-0.500000	2
0.145303	0	7.500000	2
-0.060284	0	-2.500000	2
-0.025683	0	18.500000	1
-0.097442	0	-3.500000	2
-0.118039	0	4.500000	1
-0.076543	0	-4.500000	1
0.054328	0	-4.500000	1
0.120024	0	1.500000	1
-0.095644	0	7.500000	2
0.053183	0	10.500000	1
-0.228864	0	-2.500000	1
0.239293	0	-1.500000	1
0.247743	0	-0.500000	1
-0.051548	0	-0.500000	1
-0.214387	0	-1.500000	1
-0.209415	0	-1.500000	1
-0.164582	0	9.500000	1
0.313577	0	-6.500000	1
0.163933	0	0.500000	1
0.225147	0	-3.500000	2
0.233939	0	15.500000	2
0.107129	0	-4.500000	2
-0.292597	0	-1.500000	2
-0.092101	0	-1.500000	1
-0.104270	0	-4.500000	1
-0.272213	0	-3.500000	2
0.251359	0	26.500000	1
0.020961	0	9.500000	1
0.119721	0	4.500000	1
0.070340	0	-6.500000	1
-0.165831	0	-2.500000	2
-0.208158	0	8.500000	2
0.150429	0	17.500000	1
-0.268360	0	-4.500000	2
-0.053226	0	-3.500000	2
-0.115481	0	-2.500000	1
0.003534	0	-3.500000	1
-0.272241	0	-6.500000	1
-0.120785	1	-2.500000	1
0.164069	1	-6.500000	1
0.182342	1	1.500000	1
0.111943	1	6.500000	1
-0.054316	1	4.500000	2
0.076179	1	-7.500000	2
0.252520	1	4.500000	2
0.165892	1	12.500000	2
0.715728	1	-4.500000	2
-0.158770	1	1.500000	1
0.134565	1	10.500000	2
0.045326	1	-4.500000	1
0.208500	1	2.500000	1
-0.086317	1	15.500000	1
0.122254	1	-3.500000	1
0.085591	1	0.500000	2
0.038763	1	-7.500000	1
-0.201100	1	-7.500000	1
0.189427	1	13.500000	1
-0.265539	1	-3.500000	1
0.148706	1	-2.500000	1
0.077669	1	6.500000	1
-0.252249	1	1.500000	1
0.128214	1	-5.500000	1
-0.055626	1	-4.500000	1
-0.109156	1	-3.500000	1
-0.100226	1	-5.500000	2
-0.171395	1	-0.500000	2
-0.182185	1	-3.500000	2
-0.016964	1	-0.500000	2
0.115558	1	1.500000	1
-0.116406	1	-3.500000	1
0.020686	1	-4.500000	1
0.089688	1	0.500000	1
0.120748	1	-3.500000	1
-0.310414	1	-3.500000	2
-0.131271	1	-4.500000	2
0.144491	1	-4.500000	1
0.312230	1	3.500000	2
-0.004947	1	-1.500000	2
0.302947	1	4.500000	2
-0.072321	1	-2.500000	1
0.009678	1	-3.500000	1
-0.094294	1	-3.500000	2
-0.085054	1	-7.500000	2
0.118206	1	-3.500000	1
-0.041904	1	-3.500000	1
-0.060760	1	-5.500000	2
0.186216	1	-3.500000	1
