-0.070966	0	-3.500000	2
-0.128560	0	-7.500000	1
-0.082207	0	0.500000	2
-0.176559	0	2.500000	1
0.185998	0	-3.500000	2
0.017552	0	-3.500000	2
-0.276031	0	-0.500000	2
-0.039936	0	-2.500000	2
-0.311725	0	6.500000	1
-0.066772	0	-3.500000	1
-0.025040	0	0.500000	1
-0.102242	0	-4.500000	1
0.140546	0	0.500000	1
-0.221288	0	-4.500000	2
-0.074041	0	-0.500000	2
0.151450	0	7.500000	2
0.018964	0	-2.500000	2
-0.036692	0	18.500000	1
-0.127686	0	-3.500000	2
-0.075095	0	4.500000	1
0.002186	0	-4.500000	1
-0.068968	0	-4.500000	1
0.024743	0	1.500000	1
0.013783	0	7.500000	2
-0.010447	0	10.500000	1
-0.135839	0	-2.500000	1
0.112984	0	-1.500000	1
0.321699	0	-0.500000	1
-0.082514	0	-0.500000	1
-0.059870	0	-1.500000	1
-0.276800	0	-1.500000	1
-0.043215	0	9.500000	1
0.076974	0	-6.500000	1
0.048234	0	0.500000	1
0.192981	0	-3.500000	2
0.268888	0	15.500000	2
-0.032462	0	-4.500000	2
-0.356020	0	-1.500000	2
-0.107478	0	-1.500000	1
-0.172466	0	-4.500000	1
-0.253843	0	-3.500000	2
0.335287	0	26.500000	1
0.079373	0	9.500000	1
0.134355	0	4.500000	1
0.046521	0	-6.500000	1
-0.186932	0	-2.500000	2
-0.267499	0	8.500000	2
0.309162	0	17.500000	1
-0.159416	0	-4.500000	2
-0.216357	0	-3.500000	2
-0.010453	0	-2.500000	1
-0.068835	0	-3.500000	1
-0.177578	0	-6.500000	1
-0.096770	1	-2.500000	1
0.145141	1	-6.500000	1
-0.020141	1	1.500000	1
0.102709	1	6.500000	1
-0.078902	1	4.500000	2
0.015417	1	-7.500000	2
0.504893	1	4.500000	2
0.086604	1	12.500000	2
0.532923	1	-4.500000	2
0.060656	1	1.500000	1
-0.056207	1	10.500000	2
-0.063325	1	-4.500000	1
0.173539	1	2.500000	1
-0.110293	1	15.500000	1
0.046331	1	-3.500000	1
0.130749	1	0.500000	2
0.126980	1	-7.500000	1
-0.140344	1	-7.500000	1
0.427921	1	13.500000	1
-0.191568	1	-3.500000	1
0.253407	1	-2.500000	1
0.195137	1	6.500000	1
-0.211721	1	1.500000	1
0.168385	1	-5.500000	1
-0.143362	1	-4.500000	1
-0.036451	1	-3.500000	1
-0.026581	1	-5.500000	2
-0.148468	1	-0.500000	2
-0.254607	1	-3.500000	2
-0.028119	1	-0.500000	2
0.167841	1	1.500000	1
0.147720	1	-3.500000	1
0.072494	1	-4.500000	1
0.024736	1	0.500000	1
0.029135	1	-3.500000	1
-0.251588	1	-3.500000	2
-0.114062	1	-4.500000	2
0.084596	1	-4.500000	1
0.412617	1	3.500000	2
0.109847	1	-1.500000	2
0.340478	1	4.500000	2
0.016486	1	-2.500000	1
0.005861	1	-3.500000	1
-0.118720	1	-3.500000	2
-0.120210	1	-7.500000	2
-0.103494	1	-3.500000	1
-0.141700	1	-3.500000	1
-0.051001	1	-5.500000	2
0.145184	1	-3.500000	1
