primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;key_resp.rt;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_139.1.wmv;happy;9.0;incongruent;130.0;150.0;162.31500468041804;s_h;;;;;0;40;40;40;;;;;;;614.4490929003805;None;616.007016400341;616.3238015002571;617.4655272001401;617.4820965002291;619.457154000178;None;9;0;619.457154000178;None;;;;;;;;8;;;;;;621.357040300034;None;None;None;[];621.357040300034;None;"['9', '9', '9']";"[0.36731019988656044, 0.6553625999949872, 0.9913194002583623]";621.357040300034;None;0.43529060017317533;;;S11376;2022_Apr_13_1931;VideoMask;2021.1.2;120.17988516681162;
0.0;f;030_o_f_h_a.jpg;happy;9.0;happy_24.1ns.avi;happy;9.0;congruent;120.0;150.0;168.36256624020774;h_h;;;;;0;41;41;41;;;;;;;624.3570600999519;None;625.9900793000124;626.3067525001243;627.5068981000222;627.5235501001589;630.7650741003454;None;9;0;630.7650741003454;None;;;;;;;;8;;;;;;632.3150420002639;None;None;None;[];632.3150420002639;None;"['9', '9', '9']";"[0.22533630020916462, 0.5374090000987053, 0.8817630000412464]";632.3150420002639;None;0.7915090001188219;;;S11376;2022_Apr_13_1931;VideoMask;2021.1.2;120.17988516681162;
2.0;f;012_o_f_h_a.jpg;happy;9.0;sad_113.1.wmv;sad;7.0;incongruent;120.0;160.0;177.44551734737394;h_s;;;;;0;42;42;42;;;;;;;635.3149530002847;None;637.0230678999797;637.3398466003127;638.4729969999753;638.4898071000353;640.473145800177;None;7;0;640.473145800177;None;;;;;;;;3;;;;;;642.0230772001669;None;None;None;[];642.0230772001669;None;"['7', '7']";"[0.7812017002142966, 1.0532519998960197]";642.0230772001669;None;1.2272510998882353;;;S11376;2022_Apr_13_1931;VideoMask;2021.1.2;120.17988516681162;
3.0;m;033_o_m_s_a.jpg;sad;7.0;sad_64.5ns.avi;sad;7.0;congruent;130.0;160.0;130.55717223801247;s_s;;;;;0;43;43;43;;;;;;;645.0313796000555;None;646.3812254001386;646.6978923003189;647.906172499992;647.9228778001852;654.4310378003865;None;7;0;654.4310378003865;None;;;;;;;;2;;;;;;655.9809566000476;None;None;None;[];655.9809566000476;None;"['7', '7', '7']";"[0.43171409983187914, 0.6953480001538992, 1.0475282999686897]";655.9809566000476;None;0.9894449999555945;;;S11376;2022_Apr_13_1931;VideoMask;2021.1.2;120.17988516681162;
7.0;m;027_o_m_h_a.jpg;happy;9.0;sad_117.1.wmv;sad;7.0;incongruent;120.0;160.0;181.28665202824095;h_s;;;;;0;44;44;44;;;;;;;658.9808718003333;None;660.7140003000386;661.0307633001357;662.205797099974;662.2224499001168;664.1640043002553;None;7;0;664.1640043002553;None;;;;;;;;3;;;;;;665.7056567999534;None;None;None;[];665.7056567999534;None;"['7', '7', '7']";"[0.546762699726969, 0.8106195000000298, 1.23492919979617]";665.7056567999534;None;1.0724655999802053;;;S11376;2022_Apr_13_1931;VideoMask;2021.1.2;120.17988516681162;
3.0;m;033_o_m_s_a.jpg;sad;7.0;happy_126.3.wmv;happy;9.0;incongruent;130.0;150.0;198.85252030535366;s_h;;;;;0;45;45;45;;;;;;;668.7139817001298;None;670.5804298999719;670.8969938000664;672.0302606001496;672.047123500146;674.0303629003465;None;9;0;674.0303629003465;None;;;;;;;;7;;;;;;675.7135727000423;None;None;None;[];675.7135727000423;None;"['9', '9', '9']";"[0.28290100023150444, 0.6187301999889314, 1.0829524998553097]";675.7135727000423;None;0.6620299001224339;;;S11376;2022_Apr_13_1931;VideoMask;2021.1.2;120.17988516681162;
3.0;m;033_o_m_h_a.jpg;happy;9.0;sad_136.1.wmv;sad;7.0;incongruent;120.0;160.0;176.97002883463455;h_s;;;;;0;46;46;46;;;;;;;678.7136836000718;None;680.3966911002062;680.7134672002867;681.8388739000075;681.8551684003323;683.8467610003427;None;7;0;683.8467610003427;None;;;;;;;;3;;;;;;685.3966705002822;None;None;None;[];685.3966705002822;None;"['7', '7']";"[0.49575480027124286, 0.8717610002495348]";685.3966705002822;None;1.365682499948889;;;S11376;2022_Apr_13_1931;VideoMask;2021.1.2;120.17988516681162;
9.0;f;019_m_f_h_a.jpg;happy;9.0;happy_10.1ns.avi;happy;9.0;congruent;120.0;150.0;157.2463435658512;h_h;;;;;0;47;47;47;;;;;;;688.3965900000185;None;689.9549026000313;690.2714877999388;691.4298364999704;691.4466151003726;698.8546211002395;None;9;0;698.8546211002395;None;;;;;;;;7;;;;;;700.3962219003588;None;None;None;[];700.3962219003588;None;"['9', '9']";"[0.6164173996075988, 1.1043724999763072]";700.3962219003588;None;1.3178730998188257;;;S11376;2022_Apr_13_1931;VideoMask;2021.1.2;120.17988516681162;
2.0;f;012_o_f_h_a.jpg;happy;9.0;happy_2.2ns.avi;happy;9.0;congruent;120.0;150.0;206.34800317295262;h_h;;;;;0;48;48;48;;;;;;;703.3962171003222;None;705.3793100002222;705.6960086999461;706.8380358000286;706.8543548001908;719.0291617000476;None;9;0;719.0291617000476;None;;;;;;;;7;;;;;;720.5955781000666;None;None;None;[];720.5955781000666;None;"['9', '9']";"[0.3692511999979615, 0.7288501001894474]";720.5955781000666;None;1.13521150033921;;;S11376;2022_Apr_13_1931;VideoMask;2021.1.2;120.17988516681162;
3.0;m;033_o_m_h_a.jpg;happy;9.0;happy_24.2ns.avi;happy;9.0;congruent;120.0;150.0;167.9423847659953;h_h;;;;;0;49;49;49;;;;;;;723.6038447003812;None;725.2287650001235;725.5453436002135;726.7120731002651;726.7287558000535;730.4037283002399;None;9;0;730.4037283002399;None;;;;;;;;8;;;;;;731.9534724000841;None;None;None;[];731.9534724000841;None;"['9', '9', '9', '9']";"[0.27481979969888926, 0.6188101000152528, 1.0829270998947322, 1.9068601001054049]";731.9534724000841;None;0.8726651002652943;;;S11376;2022_Apr_13_1931;VideoMask;2021.1.2;120.17988516681162;
1.0;f;021_o_f_s_a.jpg;sad;7.0;happy_61.2ns.avi;happy;9.0;incongruent;130.0;150.0;210.94664004826666;s_h;;;;;0;50;50;50;;;;;;;734.9534479002468;None;736.9450809000991;737.2616890002973;738.5030951001681;738.519818900153;742.9198521003127;None;9;0;742.9198521003127;None;;;;;;;;7;;;;;;744.4698339002207;None;None;None;[];744.4698339002207;None;"['9', '9']";"[0.2385442997328937, 0.6625692998059094]";744.4698339002207;None;0.852524499874562;;;S11376;2022_Apr_13_1931;VideoMask;2021.1.2;120.17988516681162;
4.0;m;004_o_m_s_a.jpg;sad;7.0;sad_2.4ns.avi;sad;7.0;congruent;130.0;160.0;153.02079367163634;s_s;;;;;0;51;51;51;;;;;;;747.4697414999828;None;748.9694117000327;749.2863112003542;750.4862877000123;750.5029433001764;758.3780594002455;None;7;0;758.3780594002455;None;;;;;;;;3;;;;;;759.9359905002639;None;None;None;[];759.9359905002639;None;"['7', '7']";"[0.5403467998839915, 0.8043634998612106]";759.9359905002639;None;1.0983510999940336;;;S11376;2022_Apr_13_1931;VideoMask;2021.1.2;120.17988516681162;
8.0;m;008_y_m_h_a.jpg;happy;9.0;happy_1.2ns.avi;happy;9.0;congruent;120.0;150.0;210.98946429383824;h_h;;;;;0;52;52;52;;;;;;;762.9359336001799;None;764.9775016000494;765.2941479999572;766.5189684000798;766.5356204002164;779.2186327003874;None;9;0;779.2186327003874;None;;;;;;;;7;;;;;;780.7686804002151;None;None;None;[];780.7686804002151;None;"['9', '9']";"[0.48401560029014945, 0.867682000156492]";780.7686804002151;None;0.8257630001753569;;;S11376;2022_Apr_13_1931;VideoMask;2021.1.2;120.17988516681162;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_52.2ns.avi;happy;9.0;incongruent;130.0;150.0;172.57202848318138;s_h;;;;;0;53;53;53;;;;;;;783.7686406001449;None;785.4267470003106;785.7433581999503;786.8938550003804;786.9182585002854;790.4268553000875;None;9;0;790.4268553000875;None;;;;;;;;7;;;;;;791.9766723001376;None;None;None;[];791.9766723001376;None;"['9', '9', '9']";"[0.3397861998528242, 0.6356692998670042, 1.123524900060147]";791.9766723001376;None;0.7695840001106262;;;S11376;2022_Apr_13_1931;VideoMask;2021.1.2;120.17988516681162;
9.0;f;019_m_f_s_a.jpg;sad;7.0;happy_61.1ns.avi;happy;9.0;incongruent;130.0;150.0;181.3003220572762;s_h;;;;;0;54;54;54;;;;;;;794.9766196003184;None;796.7513912003487;797.0769220003858;798.2351844999939;798.259843100328;805.5929173002951;None;8;0;805.5929173002951;None;;;;;;;;5;;;;;;807.1761766001582;None;None;None;[];807.1761766001582;None;None;;807.1761766001582;None;0.7396160000935197;;;S11376;2022_Apr_13_1931;VideoMask;2021.1.2;120.17988516681162;
0.0;f;030_o_f_h_a.jpg;happy;9.0;sad_133.1.wmv;sad;7.0;incongruent;120.0;160.0;198.86251500867985;h_s;;;;;0;55;55;55;;;;;;;810.1925457003526;None;812.0842613000423;812.4009340000339;813.5343625000678;813.5509457001463;815.5343162002973;None;7;0;815.5343162002973;None;;;;;;;;2;;;;;;817.084192499984;None;None;None;[];817.084192499984;None;"['7', '7', '7']";"[0.6722111999988556, 0.9842332997359335, 1.4722072998993099]";817.084192499984;None;1.4620155999436975;;;S11376;2022_Apr_13_1931;VideoMask;2021.1.2;120.17988516681162;
0.0;f;040_y_f_h_a.jpg;happy;9.0;sad_128.2.wmv;sad;7.0;incongruent;120.0;160.0;206.10005857915363;h_s;;;;;0;56;56;56;;;;;;;820.0842494000681;None;822.0088808001019;822.3256972003728;823.4671440999955;823.4840399003588;825.4589172000997;None;None;0;825.4589172000997;None;;;;;;;;3;;;;;;827.0087069999427;None;None;None;[];827.0087069999427;None;"['7', '7']";"[0.09947160026058555, 0.9718508003279567]";827.0087069999427;None;;;;S11376;2022_Apr_13_1931;VideoMask;2021.1.2;120.17988516681162;
1.0;f;021_o_f_s_a.jpg;sad;7.0;sad_9.5ns.avi;sad;7.0;congruent;130.0;160.0;206.16642757875042;s_s;;;;;0;57;57;57;;;;;;;830.0089505999349;None;831.9752409001812;832.2919709002599;833.4503327002749;833.4670138000511;839.1501486003399;None;7;0;839.1501486003399;None;;;;;;;;1;;;;;;840.7001643003896;None;None;None;[];840.7001643003896;None;"['7', '7', '7', '7', '7', '7', '7']";"[0.28023000014945865, 0.5121527998708189, 0.7440863000229001, 1.1681673000566661, 1.4325672998093069, 1.9524093000218272, 2.4643115997314453]";840.7001643003896;None;0.4145064000040293;;;S11376;2022_Apr_13_1931;VideoMask;2021.1.2;120.17988516681162;
1.0;f;021_o_f_h_a.jpg;happy;9.0;happy_12.1ns.avi;happy;9.0;congruent;120.0;150.0;132.59080005900228;h_h;;;;;0;58;58;58;;;;;;;843.7001853003167;None;845.0832843999378;845.3999443999492;846.5671773999929;846.5916746002622;854.1497466000728;None;9;0;854.1497466000728;None;;;;;;;;8;;;;;;855.7079664003104;None;None;None;[];855.7079664003104;None;"['9', '9', '9', '9']";"[0.3443964999169111, 0.6242236997932196, 0.9283108999952674, 1.4163987999781966]";855.7079664003104;None;0.7746791997924447;;;S11376;2022_Apr_13_1931;VideoMask;2021.1.2;120.17988516681162;
3.0;m;013_y_m_s_a.jpg;sad;7.0;happy_56.2ns.avi;happy;9.0;incongruent;130.0;150.0;163.39234110935848;s_h;;;;;0;59;59;59;;;;;;;858.7079699002206;None;860.2993785999715;860.6160325002857;861.7742219003849;861.7911296002567;866.7826209999621;None;9;0;866.7826209999621;None;;;;;;;;7;;;;;;868.324214800261;None;None;None;[];868.324214800261;None;"['9', '9', '9']";"[0.34414259996265173, 0.7920432002283633, 1.4641990000382066]";868.324214800261;None;1.0137494998052716;;;S11376;2022_Apr_13_1931;VideoMask;2021.1.2;120.17988516681162;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;871.3241930999793;None;;;;;;
