primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
1111;m;1111_m_m_h_a.jpg;happy;9;example_30.4ns.avi;neutral;7;incongruent;120.0;170.0;189.5874364012288;;0;0;0;0;;;;;21.93114030000288;1;22.026352300017606;24.026257900055498;24.026257900055498;None;26.04457630001707;None;28.325884700054303;28.65112280001631;29.801006500027142;29.81772520003142;34.11928510002326;None;9;0;1.4958134000189602;34.11928510002326;None;35.69238900003256;None;None;None;[];35.69238900003256;None;5;None;35.69238900003256;None;;;;;;;;;;;;;;;;S11970;2023_Jan_18_1751;VideoMask;2021.1.2;118.48930868344462;
1113;f;1113_y_f_s_a.jpg;sad;7;example_30.3ns.avi;neutral;7;incongruent;130.0;170.0;229.02432995836998;;0;1;1;1;;;;;;;;;;;38.71747380000306;None;40.867229800031055;41.183845600055065;42.375686900049914;42.392305300047155;44.33415450004395;None;None;0;;44.33415450004395;None;45.89224350004224;None;None;None;[];45.89224350004224;None;5;None;45.89224350004224;None;;;;;;;;;;;;;;;;S11970;2023_Jan_18_1751;VideoMask;2021.1.2;118.48930868344462;
9.0;f;019_m_f_h_a.jpg;happy;9.0;sad_115.1.wmv;sad;7.0;incongruent;120.0;160.0;128.09063432376465;h_s;;;;;0;0;0;0;;;;;;;49.942232300003525;None;51.22523690003436;51.54201210004976;52.6750589000294;52.69210010004463;54.691930400033016;None;7;0;1.155060900026001;54.691930400033016;None;;;;;;;;4;;;;48.92543950001709;None;56.24182080000173;None;None;None;[];56.24182080000173;None;"['7', '7']";"[1.445101200020872, 2.629106900014449]";56.24182080000173;None;;;S11970;2023_Jan_18_1751;VideoMask;2021.1.2;118.48930868344462;
3.0;m;033_o_m_s_a.jpg;sad;7.0;sad_94.2ns.avi;sad;7.0;congruent;130.0;160.0;182.29120173647655;s_s;;;;;0;1;1;1;;;;;;;59.2504313000245;None;61.024991400016006;61.341573300014716;62.46662580000702;62.483301700034644;65.16658270003973;None;7;0;0.8242879000026733;65.16658270003973;None;;;;;;;;3;;;;;;66.71648430003552;None;None;None;[];66.71648430003552;None;"['7', '7', '7']";"[0.7624793999711983, 1.3063693000003695, 2.098425399977714]";66.71648430003552;None;;;S11970;2023_Jan_18_1751;VideoMask;2021.1.2;118.48930868344462;
8.0;m;008_y_m_h_a.jpg;happy;9.0;happy_26.1ns.avi;happy;9.0;congruent;120.0;150.0;155.9437854594882;h_h;;;;;0;2;2;2;;;;;;;69.71681830001762;None;71.22459810000146;71.54123770003207;72.6746170000406;72.69128520000959;74.66623910004273;None;9;0;0.7969560000346974;74.66623910004273;None;;;;;;;;2;;;;;;76.21616780001204;None;None;None;[];76.21616780001204;None;"['7', '7', '7']";"[0.646780300012324, 1.2227836000383832, 1.6306766000343487]";76.21616780001204;None;;;S11970;2023_Jan_18_1751;VideoMask;2021.1.2;118.48930868344462;
0.0;f;040_y_f_h_a.jpg;happy;9.0;sad_138.1.wmv;sad;7.0;incongruent;120.0;160.0;133.99071306426532;h_s;;;;;0;3;3;3;;;;;;;79.22453890001634;None;80.55758180003613;80.87433640001109;81.99955610005418;82.016025000019;84.00758270005463;None;7;0;0.863260900019668;84.00758270005463;None;;;;;;;;5;;;;;;85.55753250000998;None;None;None;[];85.55753250000998;None;None;;85.55753250000998;None;;;S11970;2023_Jan_18_1751;VideoMask;2021.1.2;118.48930868344462;
8.0;f;028_y_f_s_a.jpg;sad;7.0;sad_64.2ns.avi;sad;7.0;congruent;130.0;160.0;229.88540597086478;s_s;;;;;0;4;4;4;;;;;;;88.59066360001452;None;90.81574280001223;91.14902599999914;92.32384450000245;92.34051540005021;103.27367130003404;None;7;0;0.4451837000087835;103.27367130003404;None;;;;;;;;3;;;;;;104.8234956000233;None;None;None;[];104.8234956000233;None;"['7', '7', '7']";"[0.5113516999990679, 0.9594185000169091, 1.967211999988649]";104.8234956000233;None;;;S11970;2023_Jan_18_1751;VideoMask;2021.1.2;118.48930868344462;
7.0;m;027_o_m_s_a.jpg;sad;7.0;sad_10.4ns.avi;sad;7.0;congruent;130.0;160.0;185.20129417468752;s_s;;;;;0;5;5;5;;;;;;;107.82379630004289;None;109.59019870002521;109.90677970001707;111.07340530003421;111.08993660000851;114.20657530002063;None;7;0;1.0722944000153802;114.20657530002063;None;;;;;;;;7;;;;;;115.75650170003064;None;None;None;[];115.75650170003064;None;"['9', '9']";"[0.538317599974107, 1.8983308000024408]";115.75650170003064;None;;;S11970;2023_Jan_18_1751;VideoMask;2021.1.2;118.48930868344462;
2.0;f;012_o_f_s_a.jpg;sad;7.0;sad_7.5ns.avi;sad;7.0;congruent;130.0;160.0;220.27842655424388;s_s;;;;;0;6;6;6;;;;;;;118.75677930004895;None;120.78954980004346;121.1062778000487;122.2562744000461;122.27299900003709;125.03120000002673;None;7;0;0.5838491000467911;125.03120000002673;None;;;;;;;;3;;;;;;126.58940570004052;None;None;None;[];126.58940570004052;None;"['7', '7']";"[0.8656355999992229, 1.265556700003799]";126.58940570004052;None;;;S11970;2023_Jan_18_1751;VideoMask;2021.1.2;118.48930868344462;
2.0;f;012_o_f_h_a.jpg;happy;9.0;happy_27.1ns.avi;happy;9.0;congruent;120.0;150.0;146.44967055810616;h_h;;;;;0;7;7;7;;;;;;;129.59834670001874;None;131.0308994000079;131.3471613000147;132.52254420000827;132.53930020000553;134.9724392000353;None;9;0;0.5706758000305854;134.9724392000353;None;;;;;;;;2;;;;;;136.5224965000525;None;None;None;[];136.5224965000525;None;"['7', '7', '7']";"[0.36439189995871857, 0.7804825999774039, 1.156332199985627]";136.5224965000525;None;;;S11970;2023_Jan_18_1751;VideoMask;2021.1.2;118.48930868344462;
