primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;text_start.started;text_start.stopped;key_resp.rt;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
8.0;f;028_y_f_h_a.jpg;happy;9.0;sad_119.1.wmv;sad;7.0;incongruent;120.0;160.0;148.71526953572538;h_s;;;;;0;8;8;8;;;;;;;136.86967079999158;None;138.31930619996274;138.63592799997423;139.7694491999573;139.78608160000294;141.83605230000103;None;7;0;141.83605230000103;None;;;;;;;;4;;;;;;0.7638098000315949;143.38595490000444;None;None;None;[];143.38595490000444;None;"['7', '7', '7']";"[0.29369319998659194, 1.2778595999698155, 2.0378204999724403]";143.38595490000444;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
6.0;m;016_y_m_s_a.jpg;sad;7.0;happy_60.4ns.avi;happy;9.0;incongruent;130.0;150.0;126.02367393611817;s_h;;;;;0;9;9;9;;;;;;;146.39450749999378;None;147.66070670000045;147.97744899999816;149.1774150999845;149.19409710000036;154.90223569999216;None;9;0;154.90223569999216;None;;;;;;;;7;;;;;;0.4254944000276737;156.47701929998584;None;None;None;[];156.47701929998584;None;"['9', '9']";"[13.029711899987888, 0.45085929997731]";156.47701929998584;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
9.0;f;019_m_f_s_a.jpg;sad;7.0;sad_8.4ns.avi;sad;7.0;congruent;130.0;160.0;171.6633093155257;s_s;;;;;0;10;10;10;;;;;;;159.45258749998175;None;161.1185082999873;161.43532059999416;162.61136350000743;162.63528679998126;170.70170529995812;None;7;0;170.70170529995812;None;;;;;;;;2;;;;;;0.5139685999602079;172.29320179997012;None;None;None;[];172.29320179997012;None;"['7', '7', '7']";"[0.27460629999404773, 0.49836369999684393, 0.6983308999915607]";172.29320179997012;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_1.1ns.avi;happy;9.0;congruent;120.0;150.0;203.50057144619865;h_h;;;;;0;11;11;11;;;;;;;175.29354459996102;None;177.2597303999937;177.57614879996981;178.74305359995924;178.75978570000734;193.19260639999993;None;9;0;193.19260639999993;None;;;;;;;;8;;;;;;0.7752275000093505;194.74247359996662;None;None;None;[];194.74247359996662;None;"['9', '9', '9']";"[0.24918110005091876, 0.48108580004191026, 1.0253076000371948]";194.74247359996662;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
7.0;m;027_o_m_h_a.jpg;happy;9.0;happy_20.1ns.avi;happy;9.0;congruent;120.0;150.0;152.91127178874285;h_h;;;;;0;12;12;12;;;;;;;197.74244689999614;None;199.23399009997956;199.55061969999224;200.7007146999822;200.71743209997658;203.7089985999628;None;9;0;203.7089985999628;None;;;;;;;;7;;;;;;0.6347592000383884;205.2671946999617;None;None;None;[];205.2671946999617;None;"['9', '9', '9']";"[0.00441970000974834, 0.4123824000125751, 1.5086167000117712]";205.2671946999617;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
0.0;f;040_y_f_s_a.jpg;sad;7.0;sad_94.3ns.avi;sad;7.0;congruent;130.0;160.0;155.27414203894395;s_s;;;;;0;13;13;13;;;;;;;208.26721650001127;None;209.75026689999504;210.06667569995625;211.24184969998896;211.25862969999434;213.82525679998798;None;7;0;213.82525679998798;None;;;;;;;;4;;;;;;1.0383612000150606;215.37520589999622;None;None;None;[];215.37520589999622;None;['7'];[0.28051910002250224];215.37520589999622;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
0.0;f;030_o_f_s_a.jpg;sad;7.0;sad_68.1ns.avi;sad;7.0;congruent;130.0;160.0;158.9411396037211;s_s;;;;;0;14;14;14;;;;;;;218.3837645999738;None;219.92507870000554;220.24131620000117;221.4427616999601;221.4665185000049;228.79971599997953;None;8;0;228.79971599997953;None;;;;;;;;5;;;;;;0.48008859995752573;230.3496965999948;None;None;None;[];230.3496965999948;None;None;;230.3496965999948;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
0.0;f;030_o_f_h_a.jpg;happy;9.0;sad_127.1.wmv;sad;7.0;incongruent;120.0;160.0;180.59976631384873;h_s;;;;;0;15;15;15;;;;;;;233.37499929999467;None;235.08282700000564;235.39945949998219;236.52440880000358;236.54105409997283;238.53266879997682;None;None;0;238.53266879997682;None;;;;;;;;5;;;;;;;240.08258899999782;None;None;None;[];240.08258899999782;None;None;;240.08258899999782;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
8.0;m;008_y_m_s_a.jpg;sad;7.0;happy_133.3.wmv;happy;9.0;incongruent;130.0;150.0;152.577966552593;s_h;;;;;0;16;16;16;;;;;;;243.10762639995664;None;244.5908434999874;244.9162812999566;246.04090739996172;246.05752119998215;248.04077479999978;None;9;0;248.04077479999978;None;;;;;;;;8;;;;;;0.7188836000277661;249.6407712000073;None;None;None;[];249.6407712000073;None;"['9', '9', '9', '9']";"[9.508888500044122, 0.31890309997834265, 0.6708731999970041, 1.2388115000212565]";249.6407712000073;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
3.0;m;033_o_m_h_a.jpg;happy;9.0;sad_128.1.wmv;sad;7.0;incongruent;120.0;160.0;171.0492454518585;h_s;;;;;0;17;17;17;;;;;;;252.62416269996902;None;254.26548919995548;254.58234879997326;255.72380509995855;255.74033289996441;257.7154644000111;None;7;0;257.7154644000111;None;;;;;;;;4;;;;;;0.9079436999745667;259.26536669995403;None;None;None;[];259.26536669995403;None;"['7', '7']";"[0.2939937000046484, 0.9342715999810025]";259.26536669995403;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
1.0;f;021_o_f_h_a.jpg;happy;9.0;sad_116.1.wmv;sad;7.0;incongruent;120.0;160.0;184.06847610053055;h_s;;;;;0;18;18;18;;;;;;;262.26564820000203;None;264.015135499998;264.33181509998394;265.46520350000355;265.4818224000046;267.4651753999642;None;7;0;267.4651753999642;None;;;;;;;;4;;;;;;0.7264838999835774;269.18170489999466;None;None;None;[];269.18170489999466;None;['7'];[0.29788420000113547];269.18170489999466;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
4.0;m;004_o_m_s_a.jpg;sad;7.0;happy_28.1ns.avi;happy;9.0;incongruent;130.0;150.0;157.40741103039684;s_h;;;;;0;19;19;19;;;;;;;272.18200510001043;None;273.6897806999623;274.0064880999853;275.17433039995376;275.19819769996684;279.53139449999435;None;9;0;279.53139449999435;None;;;;;;;;9;;;;;;0.40422980004223064;281.10631649999414;None;None;None;[];281.10631649999414;None;"['9', '9', '9', '9']";"[0.41309059999184683, 0.6371701000025496, 1.3332698000012897, 2.357209399982821]";281.10631649999414;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
8.0;f;028_y_f_s_a.jpg;sad;7.0;happy_122.3.wmv;happy;9.0;incongruent;130.0;150.0;171.8670540936116;s_h;;;;;0;20;20;20;;;;;;;284.11461180000333;None;285.7560569999623;286.0727123999968;287.2060913000023;287.22270300000673;289.2060364999925;None;9;0;289.2060364999925;None;;;;;;;;8;;;;;;0.6575031999964267;290.75603879999835;None;None;None;[];290.75603879999835;None;"['9', '9', '9', '9']";"[0.2595226999837905, 0.48343179997755215, 0.6995826999773271, 1.539607300015632]";290.75603879999835;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
8.0;m;008_y_m_s_a.jpg;sad;7.0;sad_6.5ns.avi;sad;7.0;congruent;130.0;160.0;170.39333839271438;s_s;;;;;0;21;21;21;;;;;;;293.7643858999945;None;295.39745059999404;295.7140393999871;296.88910039997427;296.9058103999705;301.86411989998305;None;7;0;301.86411989998305;None;;;;;;;;4;;;;;;0.6635226999642327;303.4139211999718;None;None;None;[];303.4139211999718;None;"['7', '7']";"[0.35362170002190396, 1.5616382000152953]";303.4139211999718;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
8.0;f;028_y_f_h_a.jpg;happy;9.0;happy_23.1ns.avi;happy;9.0;congruent;120.0;150.0;225.70986890587952;h_h;;;;;0;22;22;22;;;;;;;306.41389909997815;None;308.48868780001067;308.80542190000415;309.9719870999688;309.9886872000061;314.5217424999573;None;9;0;314.5217424999573;None;;;;;;;;8;;;;;;0.6699377000331879;316.07181249995483;None;None;None;[];316.07181249995483;None;"['9', '9', '9']";"[0.31972130003850907, 0.5435643000528216, 1.4315990000031888]";316.07181249995483;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
8.0;m;008_y_m_h_a.jpg;happy;9.0;sad_111.1.wmv;sad;7.0;incongruent;120.0;160.0;152.63076835312847;h_s;;;;;0;23;23;23;;;;;;;319.07223699998576;None;320.5466003000038;320.86290339997504;322.02282989997184;322.0379533999949;323.9965808999841;None;7;0;323.9965808999841;None;;;;;;;;4;;;;;;1.06708340003388;325.5464980999823;None;None;None;[];325.5464980999823;None;['7'];[0.4770175999728963];325.5464980999823;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
0.0;f;040_y_f_s_a.jpg;sad;7.0;sad_67.2ns.avi;sad;7.0;congruent;130.0;160.0;220.9892697323079;s_s;;;;;0;24;24;24;;;;;;;328.5547649000073;None;330.62138079997385;330.93760699999984;332.0713401999674;332.08796519995667;341.3043456999585;None;7;0;341.3043456999585;None;;;;;;;;1;;;;;;0.655163099989295;342.85434109997004;None;None;None;[];342.85434109997004;None;"['7', '7', '7', '7']";"[0.297118499991484, 0.5130564999999478, 0.7210210000048392, 1.3371525999973528]";342.85434109997004;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
8.0;m;008_y_m_s_a.jpg;sad;7.0;happy_29.1ns.avi;happy;9.0;incongruent;130.0;150.0;120.0316142834122;s_h;;;;;0;25;25;25;;;;;;;345.8627130999812;None;347.06234879995463;347.3790785999736;348.5623648999608;348.5791008999804;351.2041501000058;None;8;0;351.2041501000058;None;;;;;;;;5;;;;;;1.4272934999899007;352.75392839999404;None;None;None;[];352.75392839999404;None;None;;352.75392839999404;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
6.0;m;016_y_m_s_a.jpg;sad;7.0;sad_8.3ns.avi;sad;7.0;congruent;130.0;160.0;152.85371098242734;s_s;;;;;0;26;26;26;;;;;;;355.78722830000333;None;357.2787207000074;357.5951274000108;358.7788321999833;358.79547389998334;366.48688399995444;None;8;0;366.48688399995444;None;;;;;;;;5;;;;;;0.40877589996671304;368.0368240000098;None;None;None;[];368.0368240000098;None;None;;368.0368240000098;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
6.0;m;016_y_m_h_a.jpg;happy;9.0;sad_114.1.wmv;sad;7.0;incongruent;120.0;160.0;136.20550699298644;h_s;;;;;0;27;27;27;;;;;;;371.0617036999902;None;372.41986379999435;372.7365165000083;373.8700011000037;373.886561399966;375.86983799998416;None;7;0;375.86983799998416;None;;;;;;;;3;;;;;;0.5776329000364058;377.4197634999873;None;None;None;[];377.4197634999873;None;"['7', '7']";"[0.019750399980694056, 1.1796709999907762]";377.4197634999873;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
7.0;m;027_o_m_s_a.jpg;sad;7.0;happy_117.3.wmv;happy;9.0;incongruent;130.0;150.0;215.61964028550614;s_h;;;;;0;28;28;28;;;;;;;380.4282125000027;None;382.427929700003;382.7529458999634;383.89465249999193;383.91121589997783;385.8778547999682;None;9;0;385.8778547999682;None;;;;;;;;7;;;;;;0.7217773000011221;387.4277902999893;None;None;None;[];387.4277902999893;None;"['9', '9']";"[0.2278733000275679, 0.9636308000190184]";387.4277902999893;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
6.0;m;016_y_m_h_a.jpg;happy;9.0;happy_9.2ns.avi;happy;9.0;congruent;120.0;150.0;130.52042428082717;h_h;;;;;0;29;29;29;;;;;;;390.43605309998384;None;391.7276253000018;392.04392199998256;393.21093810000457;393.22762419999344;399.10241150000365;None;9;0;399.10241150000365;None;;;;;;;;7;;;;;;0.41685610002605245;400.65224480000325;None;None;None;[];400.65224480000325;None;"['9', '9', '9', '9']";"[0.17931209999369457, 0.41110119997756556, 1.0752968000015244, 2.2430998999625444]";400.65224480000325;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
0.0;f;040_y_f_s_a.jpg;sad;7.0;happy_127.3.wmv;happy;9.0;incongruent;130.0;150.0;131.7195455720239;s_h;;;;;0;30;30;30;;;;;;;403.66083189996425;None;404.9604324999964;405.2768640999566;406.41054959996836;406.42715499998303;408.47709249996115;None;9;0;408.47709249996115;None;;;;;;;;7;;;;;;0.8504644999629818;410.02702019998105;None;None;None;[];410.02702019998105;None;"['9', '9']";"[0.2843671999871731, 0.9644062999868765]";410.02702019998105;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
0.0;f;030_o_f_s_a.jpg;sad;7.0;happy_125.3.wmv;happy;9.0;incongruent;130.0;150.0;220.51454909128134;s_h;;;;;0;31;31;31;;;;;;;413.0271381000057;None;415.0767593999626;415.3933938999544;416.52798059995985;416.5518786999746;418.52672349999193;None;8;0;418.52672349999193;None;;;;;;;;5;;;;;;0.4807052999967709;420.07670569996117;None;None;None;[];420.07670569996117;None;None;;420.07670569996117;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
0.0;f;030_o_f_s_a.jpg;sad;7.0;sad_64.3ns.avi;sad;7.0;congruent;130.0;160.0;165.78667874766072;s_s;;;;;0;32;32;32;;;;;;;423.10161769995466;None;424.6931389999809;425.0097458999953;426.17649340000935;426.19302760000573;431.1429540999816;None;7;0;431.1429540999816;None;;;;;;;;3;;;;;;0.7286318000406027;432.68461529997876;None;None;None;[];432.68461529997876;None;"['7', '7']";"[0.27501320000737906, 0.45867129997350276]";432.68461529997876;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
3.0;m;013_y_m_s_a.jpg;sad;7.0;sad_7.7ns.avi;sad;7.0;congruent;130.0;160.0;196.24182255763262;s_s;;;;;0;33;33;33;;;;;;;435.69306299998425;None;437.53433339996263;437.8510907999589;439.00087309995433;439.01756559999194;444.99426750000566;None;7;0;444.99426750000566;None;;;;;;;;2;;;;;;0.5169712000060827;446.79248090001056;None;None;None;[];446.79248090001056;None;"['7', '7', '7']";"[0.37494489998789504, 0.5829688999801874, 0.782745199976489]";446.79248090001056;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
3.0;m;013_y_m_h_a.jpg;happy;9.0;happy_9.1ns.avi;happy;9.0;congruent;120.0;150.0;165.1890303600433;h_h;;;;;0;34;34;34;;;;;;;449.8011026000022;None;451.3839091999689;451.7006160999881;452.85059210000327;452.86728959996253;456.0588320000097;None;9;0;456.0588320000097;None;;;;;;;;8;;;;;;0.9485699000069872;457.6087553999969;None;None;None;[];457.6087553999969;None;"['9', '9', '9']";"[0.35887100000400096, 0.5985005000256933, 0.8064473000122234]";457.6087553999969;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
4.0;m;004_o_m_h_a.jpg;happy;9.0;sad_95.1ns.avi;sad;7.0;incongruent;120.0;160.0;152.68270002069931;h_s;;;;;0;35;35;35;;;;;;;460.6091803999734;None;462.1251682000002;462.44196029996965;463.60863209998934;463.63355719996616;472.36662649997743;None;7;0;472.36662649997743;None;;;;;;;;1;;;;;;0.5445991999586113;473.9165275999694;None;None;None;[];473.9165275999694;None;"['7', '7', '7', '7']";"[0.2267373999929987, 0.4426948000327684, 0.6345772999920882, 0.8907801000168547]";473.9165275999694;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
3.0;m;013_y_m_h_a.jpg;happy;9.0;sad_113.2.wmv;sad;7.0;incongruent;120.0;160.0;217.4973891947951;h_s;;;;;0;36;36;36;;;;;;;476.9248407999985;None;478.9497190999682;479.26638109999476;480.3997432999895;480.41638419998344;482.39964590000454;None;None;0;482.39964590000454;None;;;;;;;;5;;;;;;;483.9494114999543;None;None;None;[];483.9494114999543;None;None;;483.9494114999543;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_25.1ns.avi;happy;9.0;congruent;120.0;150.0;216.63044503818386;h_h;;;;;0;37;37;37;;;;;;;486.98271179996664;None;488.9826062999782;489.2993781999685;490.43261849996634;490.4493752999697;494.1242506999988;None;8;0;494.1242506999988;None;;;;;;;;5;;;;;;0.93101589998696;495.6741934999591;None;None;None;[];495.6741934999591;None;None;;495.6741934999591;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
4.0;m;004_o_m_s_a.jpg;sad;7.0;happy_131.2.wmv;happy;9.0;incongruent;130.0;150.0;181.38407540847405;s_h;;;;;0;38;38;38;;;;;;;498.7074327999726;None;500.42389839998214;500.7406761999591;501.87387879996095;501.890625;503.87391139997635;None;9;0;503.87391139997635;None;;;;;;;;7;;;;;;0.8774328999570571;505.4238793000113;None;None;None;[];505.4238793000113;None;"['9', '9']";"[0.2153363999677822, 0.8474399999831803]";505.4238793000113;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
0.0;f;040_y_f_h_a.jpg;happy;9.0;happy_24.3ns.avi;happy;9.0;congruent;120.0;150.0;213.25460698950434;h_h;;;;;0;39;39;39;;;;;;;508.42375189997256;None;510.3819997999817;510.6986362999887;511.8653636999661;511.8819739999599;513.7569168999908;None;None;0;513.7569168999908;None;;;;;;;;6;;;;;;;515.3068698999705;None;None;None;[];515.3068698999705;None;['9'];[0.36439709999831393];515.3068698999705;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_139.1.wmv;happy;9.0;incongruent;130.0;150.0;162.31500468041804;s_h;;;;;0;40;40;40;;;;;;;518.3067881999887;None;519.8565955999657;520.1733538999688;521.3067005999619;521.3233604999841;523.3066108999774;None;9;0;523.3066108999774;None;;;;;;;;7;;;;;;0.5327563000028022;524.9065134999692;None;None;None;[];524.9065134999692;None;"['9', '9']";"[0.356784500007052, 0.7007386999903247]";524.9065134999692;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
0.0;f;030_o_f_h_a.jpg;happy;9.0;happy_24.1ns.avi;happy;9.0;congruent;120.0;150.0;168.36256624020774;h_h;;;;;0;41;41;41;;;;;;;527.9149012999842;None;529.5146068999893;529.8312286;531.024001599988;531.0395586999948;534.2895559999743;None;8;0;534.2895559999743;None;;;;;;;;5;;;;;;1.2775927999755368;535.8394767999998;None;None;None;[];535.8394767999998;None;None;;535.8394767999998;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
2.0;f;012_o_f_h_a.jpg;happy;9.0;sad_113.1.wmv;sad;7.0;incongruent;120.0;160.0;177.44551734737394;h_s;;;;;0;42;42;42;;;;;;;538.8647242999868;None;540.5559089999879;540.8725531999953;542.0058521999745;542.0226210999535;544.0059225999867;None;7;0;544.0059225999867;None;;;;;;;;3;;;;;;0.6411138999974355;545.5558602999663;None;None;None;[];545.5558602999663;None;"['7', '7']";"[0.45135049999225885, 0.8835548000060953]";545.5558602999663;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
3.0;m;033_o_m_s_a.jpg;sad;7.0;sad_64.5ns.avi;sad;7.0;congruent;130.0;160.0;130.55717223801247;s_s;;;;;0;43;43;43;;;;;;;548.556110400008;None;549.8472665000008;550.1640258999541;551.3390249999939;551.3556696999585;557.8887563999742;None;7;0;557.8887563999742;None;;;;;;;;2;;;;;;0.48654529999475926;559.4637285000063;None;None;None;[];559.4637285000063;None;"['7', '7', '7']";"[0.22348829999100417, 0.4154051999794319, 0.6076026000082493]";559.4637285000063;None;;;S11972;2023_Jan_19_1437;VideoMask;2021.1.2;119.94175631438132;
