primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;slider_resp_response.rt;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_1.1ns.avi;happy;9.0;congruent;120.0;150.0;203.50057144619865;h_h;;;;;0;11;11;11;;;;;;;179.7624810000416;None;181.7121830000542;182.0287995999679;183.2124502999941;183.22902440000325;197.64525519998278;None;9;0;0.5482468000845984;197.64525519998278;None;;;;;;;;6;;;;;;;199.19525210000575;None;None;None;[];199.19525210000575;None;['9'];[0.45427460002247244];199.19525210000575;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
7.0;m;027_o_m_h_a.jpg;happy;9.0;happy_20.1ns.avi;happy;9.0;congruent;120.0;150.0;152.91127178874285;h_h;;;;;0;12;12;12;;;;;;;202.19523920002393;None;203.66992230003234;203.98656530003063;205.13679669995327;205.15329879999626;208.1365818999475;None;9;0;0.712863799999468;208.1365818999475;None;;;;;;;;7;;;;;;;209.68656369997188;None;None;None;[];209.68656369997188;None;"['9', '9']";"[0.33918710006400943, 0.7948360000737011]";209.68656369997188;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
0.0;f;040_y_f_s_a.jpg;sad;7.0;sad_94.3ns.avi;sad;7.0;congruent;130.0;160.0;155.27414203894395;s_s;;;;;0;13;13;13;;;;;;;212.69487799995113;None;214.17791710002348;214.49460780003574;215.6446142999921;215.6613046999555;218.25299730000552;None;8;0;0.8205043999478221;218.25299730000552;None;;;;;;;;4;;;;;;;219.79459760000464;None;None;None;[];219.79459760000464;None;['7'];[0.6627801000140607];219.79459760000464;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
0.0;f;030_o_f_s_a.jpg;sad;7.0;sad_68.1ns.avi;sad;7.0;congruent;130.0;160.0;158.9411396037211;s_s;;;;;0;14;14;14;;;;;;;222.79461750003975;None;224.3275065999478;224.64429199998267;225.77770610002335;225.794398500002;233.20250679994933;None;7;0;0.5270202999236062;233.20250679994933;None;;;;;;;;3;;;;;;;234.7524230000563;None;None;None;[];234.7524230000563;None;"['7', '7']";"[0.3851378000108525, 0.6570993999484926]";234.7524230000563;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
0.0;f;030_o_f_h_a.jpg;happy;9.0;sad_127.1.wmv;sad;7.0;incongruent;120.0;160.0;180.59976631384873;h_s;;;;;0;15;15;15;;;;;;;237.75245879997965;None;239.460460399976;239.77714050002396;240.90234869997948;240.91897370002698;242.91888689994812;None;7;0;0.6665278999134898;242.91888689994812;None;;;;;;;;2;;;;;;;244.5770412000129;None;None;None;[];244.5770412000129;None;"['7', '7', '7']";"[0.46463619999121875, 0.9124512999551371, 1.5125271000433713]";244.5770412000129;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
8.0;m;008_y_m_s_a.jpg;sad;7.0;happy_133.3.wmv;happy;9.0;incongruent;130.0;150.0;152.577966552593;s_h;;;;;0;16;16;16;;;;;;;247.5770499999635;None;249.0518441000022;249.3685436999658;250.5020485999994;250.5186270000413;252.50186509999912;None;9;0;0.4756173000205308;252.50186509999912;None;;;;;;;;8;;;;;;;254.0517838000087;None;None;None;[];254.0517838000087;None;"['9', '9', '9', '9', '9']";"[0.4699644000502303, 0.8618244000244886, 1.2857846000697464, 1.6616678000427783, 2.2856556000187993]";254.0517838000087;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
3.0;m;033_o_m_h_a.jpg;happy;9.0;sad_128.1.wmv;sad;7.0;incongruent;120.0;160.0;171.0492454518585;h_s;;;;;0;17;17;17;;;;;;;257.0518437999999;None;258.6848699999973;259.0016456999583;260.13502259994857;260.1514858000446;262.13493549998384;None;7;0;0.5066247000358999;262.13493549998384;None;;;;;;;;3;;;;;;;263.68491880001966;None;None;None;[];263.68491880001966;None;"['7', '7']";"[0.3646717000519857, 0.7245424999855459]";263.68491880001966;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
1.0;f;021_o_f_h_a.jpg;happy;9.0;sad_116.1.wmv;sad;7.0;incongruent;120.0;160.0;184.06847610053055;h_s;;;;;0;18;18;18;;;;;;;266.6932375000324;None;268.4345705000451;268.7513374000555;269.8846239000559;269.90135479997844;271.88461359997746;None;7;0;0.46891479997429997;271.88461359997746;None;;;;;;;;3;;;;;;;273.4346168000484;None;None;None;[];273.4346168000484;None;"['7', '7', '7']";"[0.2949143999721855, 0.6788225999334827, 0.950814799987711]";273.4346168000484;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
4.0;m;004_o_m_s_a.jpg;sad;7.0;happy_28.1ns.avi;happy;9.0;incongruent;130.0;150.0;157.40741103039684;s_h;;;;;0;19;19;19;;;;;;;276.4429328000406;None;277.95096040004864;278.26773249998223;279.4343638999853;279.4510747999884;283.7926016000565;None;9;0;0.28893329994753003;283.7926016000565;None;;;;;;;;7;;;;;;;285.35916380002163;None;None;None;[];285.35916380002163;None;"['9', '9', '9']";"[0.5705131000140682, 1.218408599961549, 1.9463957999832928]";285.35916380002163;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
8.0;f;028_y_f_s_a.jpg;sad;7.0;happy_122.3.wmv;happy;9.0;incongruent;130.0;150.0;171.8670540936116;s_h;;;;;0;20;20;20;;;;;;;288.3593125999905;None;289.992219000007;290.30891370004974;291.4424111000262;291.45905119995587;293.4423514000373;None;9;0;0.5275156999705359;293.4423514000373;None;;;;;;;;6;;;;;;;294.99232680001296;None;None;None;[];294.99232680001296;None;['9'];[0.7612559000262991];294.99232680001296;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
8.0;m;008_y_m_s_a.jpg;sad;7.0;sad_6.5ns.avi;sad;7.0;congruent;130.0;160.0;170.39333839271438;s_s;;;;;0;21;21;21;;;;;;;297.9922014999902;None;299.6252626000205;299.94203170004766;301.1335995000554;301.150226800004;306.0835549000185;None;7;0;0.3498343999963254;306.0835549000185;None;;;;;;;;3;;;;;;;307.6335361000383;None;None;None;[];307.6335361000383;None;"['7', '7']";"[0.4321298999711871, 0.8398730999324471]";307.6335361000383;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
8.0;f;028_y_f_h_a.jpg;happy;9.0;happy_23.1ns.avi;happy;9.0;congruent;120.0;150.0;225.70986890587952;h_h;;;;;0;22;22;22;;;;;;;310.64193280006293;None;312.7250829000259;313.04150040005334;314.19161790004;314.2083181999624;318.7498693000525;None;9;0;0.2836170999798924;318.7498693000525;None;;;;;;;;7;;;;;;;320.2998252999969;None;None;None;[];320.2998252999969;None;"['9', '9']";"[0.4057749999919906, 0.9017186000710353]";320.2998252999969;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
8.0;m;008_y_m_h_a.jpg;happy;9.0;sad_111.1.wmv;sad;7.0;incongruent;120.0;160.0;152.63076835312847;h_s;;;;;0;23;23;23;;;;;;;323.2998502999544;None;324.7828585000243;325.0995483000297;326.23299819999374;326.2496699000476;328.23288799996953;None;7;0;0.4726827999111265;328.23288799996953;None;;;;;;;;4;;;;;;;329.7828648999566;None;None;None;[];329.7828648999566;None;['7'];[0.4747274999972433];329.7828648999566;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
0.0;f;040_y_f_s_a.jpg;sad;7.0;sad_67.2ns.avi;sad;7.0;congruent;130.0;160.0;220.9892697323079;s_s;;;;;0;24;24;24;;;;;;;332.78290880005807;None;334.8408894999884;335.1576440000208;336.2910348000005;336.3076758000534;345.53256630001124;None;7;0;0.4771441000048071;345.53256630001124;None;;;;;;;;3;;;;;;;347.0906773000024;None;None;None;[];347.0906773000024;None;"['7', '7']";"[0.43102859996724874, 0.7908962999936193]";347.0906773000024;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
8.0;m;008_y_m_s_a.jpg;sad;7.0;happy_29.1ns.avi;happy;9.0;incongruent;130.0;150.0;120.0316142834122;s_h;;;;;0;25;25;25;;;;;;;350.0989957000129;None;351.29882949998137;351.6155797999818;352.76610949996393;352.7905484000221;355.44044290005695;None;9;0;0.38509920006617904;355.44044290005695;None;;;;;;;;6;;;;;;;356.9986341999611;None;None;None;[];356.9986341999611;None;['9'];[0.45899999991524965];356.9986341999611;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
6.0;m;016_y_m_s_a.jpg;sad;7.0;sad_8.3ns.avi;sad;7.0;congruent;130.0;160.0;152.85371098242734;s_s;;;;;0;26;26;26;;;;;;;360.00707759999204;None;361.4900686000474;361.8067273000488;363.00720999995247;363.02330520004034;370.6981631000526;None;7;0;0.8633871999336407;370.6981631000526;None;;;;;;;;5;;;;;;;372.2481640999904;None;None;None;[];372.2481640999904;None;None;;372.2481640999904;None;;;S11459;2022_May_17_1752;VideoMask;2021.1.2;120.04657814748444;
