primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;text_start.started;text_start.stopped;key_resp.rt;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
6.0;m;016_y_m_h_a.jpg;happy;9.0;sad_114.1.wmv;sad;7.0;incongruent;120.0;160.0;136.20550699298644;h_s;;;;;0;27;27;27;;;;;;;379.765785399999;None;381.1156050999998;381.432407699991;382.5576419000281;382.5740882999962;384.5656197000062;None;None;0;384.5656197000062;None;;;;;;;;5;;;;;;;386.11582589999307;None;None;None;[];386.11582589999307;None;None;;386.11582589999307;None;;;S11905;2022_Dec_05_1846;VideoMask;2021.1.2;120.00393613113614;
7.0;m;027_o_m_s_a.jpg;sad;7.0;happy_117.3.wmv;happy;9.0;incongruent;130.0;150.0;215.61964028550614;s_h;;;;;0;28;28;28;;;;;;;389.13203440001234;None;391.12374920002185;391.44036499998765;392.56542500003707;392.58213250001427;394.57365740003297;None;9;0;394.57365740003297;None;;;;;;;;7;;;;;;0.739593899983447;396.11525780003285;None;None;None;[];396.11525780003285;None;"['9', '9', '9', '9']";"[0.27810300001874566, 0.8221411000122316, 1.4779037000262178, 1.9739794000051916]";396.11525780003285;None;;;S11905;2022_Dec_05_1846;VideoMask;2021.1.2;120.00393613113614;
6.0;m;016_y_m_h_a.jpg;happy;9.0;happy_9.2ns.avi;happy;9.0;congruent;120.0;150.0;130.52042428082717;h_h;;;;;0;29;29;29;;;;;;;399.1152357000392;None;400.440095500031;400.75680390000343;401.8819748000242;401.8984150000033;407.8149429000332;None;9;0;407.8149429000332;None;;;;;;;;8;;;;;;0.4820975000038743;409.36479830002645;None;None;None;[];409.36479830002645;None;"['9', '9', '9']";"[0.34818480000831187, 0.6845647000009194, 1.0204939999966882]";409.36479830002645;None;;;S11905;2022_Dec_05_1846;VideoMask;2021.1.2;120.00393613113614;
0.0;f;040_y_f_s_a.jpg;sad;7.0;happy_127.3.wmv;happy;9.0;incongruent;130.0;150.0;131.7195455720239;s_h;;;;;0;30;30;30;;;;;;;412.3646978000179;None;413.6729525999981;413.9897018999909;415.1147462000372;415.13136320002377;417.1895780999912;None;9;0;417.1895780999912;None;;;;;;;;6;;;;;;0.6997019000118598;418.7395231000264;None;None;None;[];418.7395231000264;None;['9'];[0.573469000053592];418.7395231000264;None;;;S11905;2022_Dec_05_1846;VideoMask;2021.1.2;120.00393613113614;
0.0;f;030_o_f_s_a.jpg;sad;7.0;happy_125.3.wmv;happy;9.0;incongruent;130.0;150.0;220.51454909128134;s_h;;;;;0;31;31;31;;;;;;;421.73937600001227;None;423.8060301000369;424.1226660000393;425.24790650000796;425.26436249999097;427.2559474000009;None;9;0;427.2559474000009;None;;;;;;;;6;;;;;;0.7133350999793038;428.7974923000438;None;None;None;[];428.7974923000438;None;"['9', '9']";"[0.42767050000838935, 0.9234397999825887]";428.7974923000438;None;;;S11905;2022_Dec_05_1846;VideoMask;2021.1.2;120.00393613113614;
0.0;f;030_o_f_s_a.jpg;sad;7.0;sad_64.3ns.avi;sad;7.0;congruent;130.0;160.0;165.78667874766072;s_s;;;;;0;32;32;32;;;;;;;431.7973769000382;None;433.40559810004197;433.72239479998825;434.84754119999707;434.86402010003803;439.85550720000174;None;7;0;439.85550720000174;None;;;;;;;;3;;;;;;0.729450499988161;441.4053911000374;None;None;None;[];441.4053911000374;None;"['7', '7']";"[0.5396276999963447, 2.571880399947986]";441.4053911000374;None;;;S11905;2022_Dec_05_1846;VideoMask;2021.1.2;120.00393613113614;
3.0;m;013_y_m_s_a.jpg;sad;7.0;sad_7.7ns.avi;sad;7.0;congruent;130.0;160.0;196.24182255763262;s_s;;;;;0;33;33;33;;;;;;;444.4052989000338;None;446.25515550002456;446.5719753000303;447.697091500042;447.7136513000005;453.7050733999931;None;7;0;453.7050733999931;None;;;;;;;;4;;;;;;0.3600970000261441;455.2549689000007;None;None;None;[];455.2549689000007;None;['7'];[0.4819808999891393];455.2549689000007;None;;;S11905;2022_Dec_05_1846;VideoMask;2021.1.2;120.00393613113614;
3.0;m;013_y_m_h_a.jpg;happy;9.0;happy_9.1ns.avi;happy;9.0;congruent;120.0;150.0;165.1890303600433;h_h;;;;;0;34;34;34;;;;;;;458.2549107000232;None;459.85487070004456;460.1714684999897;461.29650230001425;461.3131096000434;464.5297053999966;None;9;0;464.5297053999966;None;;;;;;;;6;;;;;;0.6313456000061706;466.07961429998977;None;None;None;[];466.07961429998977;None;['9'];[0.3378116000094451];466.07961429998977;None;;;S11905;2022_Dec_05_1846;VideoMask;2021.1.2;120.00393613113614;
4.0;m;004_o_m_h_a.jpg;happy;9.0;sad_95.1ns.avi;sad;7.0;incongruent;120.0;160.0;152.68270002069931;h_s;;;;;0;35;35;35;;;;;;;469.079543400032;None;470.6213362000417;470.93782170000486;472.06302170001436;472.0795276000281;480.86249379999936;None;7;0;480.86249379999936;None;;;;;;;;4;;;;;;0.7467687000171281;482.41237320000073;None;None;None;[];482.41237320000073;None;"['7', '7']";"[0.46088159998180345, 1.0047819999745116]";482.41237320000073;None;;;S11905;2022_Dec_05_1846;VideoMask;2021.1.2;120.00393613113614;
3.0;m;013_y_m_h_a.jpg;happy;9.0;sad_113.2.wmv;sad;7.0;incongruent;120.0;160.0;217.4973891947951;h_s;;;;;0;36;36;36;;;;;;;485.41229760000715;None;487.46227080002427;487.7789557999931;488.90413889999036;488.9205360999913;490.9121681000106;None;7;0;490.9121681000106;None;;;;;;;;4;;;;;;0.9451108999783173;492.4620668000425;None;None;None;[];492.4620668000425;None;['7'];[0.4749166000401601];492.4620668000425;None;;;S11905;2022_Dec_05_1846;VideoMask;2021.1.2;120.00393613113614;
