primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;key_resp.rt;slider_resp_response.rt;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
8.0;m;008_y_m_h_a.jpg;happy;9.0;sad_111.1.wmv;sad;7.0;incongruent;120.0;160.0;152.63076835312847;h_s;;;;;0;23;23;23;;;;;;;424.939773300197;None;426.4146134001203;426.7313901002053;427.8647214001976;427.88136740005575;429.8647749000229;None;7;0;429.8647749000229;None;;;;;;;;4;;;;0.7330385001841933;;;;431.41467640013434;None;None;None;[];431.41467640013434;None;['7'];[0.4154852000065148];431.41467640013434;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
0.0;f;040_y_f_s_a.jpg;sad;7.0;sad_67.2ns.avi;sad;7.0;congruent;130.0;160.0;220.9892697323079;s_s;;;;;0;24;24;24;;;;;;;434.43143870006315;None;436.5394571002107;436.85602690000087;438.0559331001714;438.0726964001078;447.21408870001324;None;7;0;447.21408870001324;None;;;;;;;;3;;;;0.6721989999059588;;;;448.76408029999584;None;None;None;[];448.76408029999584;None;"['7', '7', '7']";"[0.37010459997691214, 0.6018501999787986, 1.0184686998836696]";448.76408029999584;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
8.0;m;008_y_m_s_a.jpg;sad;7.0;happy_29.1ns.avi;happy;9.0;incongruent;130.0;150.0;120.0316142834122;s_h;;;;;0;25;25;25;;;;;;;451.77246540016495;None;452.9888153001666;453.305586400209;454.4559449001681;454.4806416002102;457.13054630020633;None;9;0;457.13054630020633;None;;;;;;;;5;;;;1.3955361999105662;;;;458.75545769999735;None;None;None;[];458.75545769999735;None;None;;458.75545769999735;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
6.0;m;016_y_m_s_a.jpg;sad;7.0;sad_8.3ns.avi;sad;7.0;congruent;130.0;160.0;152.85371098242734;s_s;;;;;0;26;26;26;;;;;;;461.77213060017675;None;463.29688290017657;463.61367000010796;464.7967215999961;464.8136219000444;472.5050630001351;None;7;0;472.5050630001351;None;;;;;;;;3;;;;0.7650617000181228;;;;474.0549859001767;None;None;None;[];474.0549859001767;None;"['7', '7']";"[0.48717780015431345, 1.3194425001274794]";474.0549859001767;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
6.0;m;016_y_m_h_a.jpg;happy;9.0;sad_114.1.wmv;sad;7.0;incongruent;120.0;160.0;136.20550699298644;h_s;;;;;0;27;27;27;;;;;;;477.0633911001496;None;478.41306470008567;478.7301459000446;479.85484180017374;479.8712746000383;481.8631072000135;None;None;0;481.8631072000135;None;;;;;;;;5;;;;;;;;483.4134724000469;None;None;None;[];483.4134724000469;None;None;;483.4134724000469;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
7.0;m;027_o_m_s_a.jpg;sad;7.0;happy_117.3.wmv;happy;9.0;incongruent;130.0;150.0;215.61964028550614;s_h;;;;;0;28;28;28;;;;;;;486.4295282000676;None;488.43772780010477;488.7549503000919;489.87965640006587;489.89610450016335;491.88790460000746;None;8;0;491.88790460000746;None;;;;;;;;5;;;;0.8300349998753518;;;;493.4376758001745;None;None;None;[];493.4376758001745;None;None;;493.4376758001745;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
6.0;m;016_y_m_h_a.jpg;happy;9.0;happy_9.2ns.avi;happy;9.0;congruent;120.0;150.0;130.52042428082717;h_h;;;;;0;29;29;29;;;;;;;496.46255270019174;None;497.7874212001916;498.104231600184;499.2624829001725;499.2792234001681;505.16297010006383;None;9;0;505.16297010006383;None;;;;;;;;6;;;;0.49139340012334287;;;;506.74568819999695;None;None;None;[];506.74568819999695;None;"['9', '9']";"[0.5643850998021662, 2.6285958997905254]";506.74568819999695;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
0.0;f;040_y_f_s_a.jpg;sad;7.0;happy_127.3.wmv;happy;9.0;incongruent;130.0;150.0;131.7195455720239;s_h;;;;;0;30;30;30;;;;;;;509.74560020002536;None;511.06205880013295;511.37870020000264;512.5288824001327;512.5455219000578;514.5788152001332;None;9;0;514.5788152001332;None;;;;;;;;7;;;;1.003953699953854;;;;516.1453726000618;None;None;None;[];516.1453726000618;None;"['9', '9', '9']";"[0.3650833999272436, 0.8609263999387622, 1.3167705000378191]";516.1453726000618;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
0.0;f;030_o_f_s_a.jpg;sad;7.0;happy_125.3.wmv;happy;9.0;incongruent;130.0;150.0;220.51454909128134;s_h;;;;;0;31;31;31;;;;;;;519.1454497000668;None;521.2034472001251;521.520179600222;522.662398800021;522.6871933999937;524.6535918000154;None;8;0;524.6535918000154;None;;;;;;;;5;;;;0.8567220999393612;;;;526.2033288001548;None;None;None;[];526.2033288001548;None;None;;526.2033288001548;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
0.0;f;030_o_f_s_a.jpg;sad;7.0;sad_64.3ns.avi;sad;7.0;congruent;130.0;160.0;165.78667874766072;s_s;;;;;0;32;32;32;;;;;;;529.2199082002044;None;530.8281513000838;531.1448580001015;532.3282449000981;532.344972900115;537.2780877000187;None;7;0;537.2780877000187;None;;;;;;;;2;;;;0.6480441999156028;;;;538.8280346000101;None;None;None;[];538.8280346000101;None;"['7', '7', '7', '7']";"[0.5461369000840932, 0.8020713001023978, 1.1539825999643654, 1.4897960000671446]";538.8280346000101;None;;;S11109;2021_Dec_15_1547;VideoMask;2021.1.2;119.96837648621245;
