primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;key_resp.rt;slider_resp_response.rt;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
1.0;f;021_o_f_h_a.jpg;happy;9.0;sad_116.1.wmv;sad;7.0;incongruent;120.0;160.0;184.06847610053055;h_s;;;;;0;18;18;18;;;;;;;392.2806983999908;None;394.0304465999943;394.34713140001986;395.48090100003174;395.50536170002306;397.4804440000444;None;7;0;397.4804440000444;None;;;;;;;;4;;;;0.6088292000349611;;;;399.0303835000377;None;None;None;[];399.0303835000377;None;"['7', '7']";"[0.3787016000133008, 1.0588173000141978]";399.0303835000377;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
4.0;m;004_o_m_s_a.jpg;sad;7.0;happy_28.1ns.avi;happy;9.0;incongruent;130.0;150.0;157.40741103039684;s_h;;;;;0;19;19;19;;;;;;;402.03027550003026;None;403.54686270002276;403.8635656000115;405.02159890002804;405.0467442999943;409.3883896000334;None;9;0;409.3883896000334;None;;;;;;;;9;;;;0.580869099998381;;;;410.93835569999646;None;None;None;[];410.93835569999646;None;"['9', '9', '9', '9']";"[0.6225720999646001, 0.982598299975507, 1.3908954999642447, 2.0068704999866895]";410.93835569999646;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
8.0;f;028_y_f_s_a.jpg;sad;7.0;happy_122.3.wmv;happy;9.0;incongruent;130.0;150.0;171.8670540936116;s_h;;;;;0;20;20;20;;;;;;;413.94665900000837;None;415.5881281000329;415.9047869000351;417.0385890000034;417.05524650000734;419.0382076000096;None;9;0;419.0382076000096;None;;;;;;;;8;;;;0.4988995000021532;;;;420.58803460001945;None;None;None;[];420.58803460001945;None;"['9', '9', '9']";"[0.4290980999940075, 0.7249224000261165, 1.01285470003495]";420.58803460001945;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
8.0;m;008_y_m_s_a.jpg;sad;7.0;sad_6.5ns.avi;sad;7.0;congruent;130.0;160.0;170.39333839271438;s_s;;;;;0;21;21;21;;;;;;;423.5879437000258;None;425.2210716000409;425.53781330003403;426.7715208000154;426.79668339999625;431.6710861000465;None;7;0;431.6710861000465;None;;;;;;;;3;;;;0.4580355000216514;;;;433.22087170003215;None;None;None;[];433.22087170003215;None;"['7', '7']";"[0.5162364999996498, 0.9560588999884203]";433.22087170003215;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
8.0;f;028_y_f_h_a.jpg;happy;9.0;happy_23.1ns.avi;happy;9.0;congruent;120.0;150.0;225.70986890587952;h_h;;;;;0;22;22;22;;;;;;;436.2210069000139;None;438.30402450001566;438.6207996000303;439.76233230001526;439.7798156000208;444.32909800001653;None;9;0;444.32909800001653;None;;;;;;;;9;;;;0.6401175999781117;;;;445.87898480001604;None;None;None;[];445.87898480001604;None;"['9', '9', '9', '9']";"[0.4581160999950953, 0.7458796999999322, 1.074247100041248, 1.3699802000191994]";445.87898480001604;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
8.0;m;008_y_m_h_a.jpg;happy;9.0;sad_111.1.wmv;sad;7.0;incongruent;120.0;160.0;152.63076835312847;h_s;;;;;0;23;23;23;;;;;;;448.8871618999983;None;450.3703551000217;450.6869844000321;451.8284323000116;451.8454361000331;453.82035840000026;None;7;0;453.82035840000026;None;;;;;;;;4;;;;0.7244034999748692;;;;455.37029099999927;None;None;None;[];455.37029099999927;None;['7'];[0.06302399997366592];455.37029099999927;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
0.0;f;040_y_f_s_a.jpg;sad;7.0;sad_67.2ns.avi;sad;7.0;congruent;130.0;160.0;220.9892697323079;s_s;;;;;0;24;24;24;;;;;;;458.3703566000331;None;460.43668230000185;460.7533671000274;461.945123100013;461.96182329999283;471.111468099989;None;7;0;471.111468099989;None;;;;;;;;2;;;;0.5536192000145093;;;;472.66141020000214;None;None;None;[];472.66141020000214;None;"['7', '7', '7']";"[0.46771699999226257, 0.71572819998255, 0.9717175999539904]";472.66141020000214;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
8.0;m;008_y_m_s_a.jpg;sad;7.0;happy_29.1ns.avi;happy;9.0;incongruent;130.0;150.0;120.0316142834122;s_h;;;;;0;25;25;25;;;;;;;475.6698037000024;None;476.8694123000023;477.1863177000196;478.3778508999967;478.39449130004505;481.01123920001555;None;9;0;481.01123920001555;None;;;;;;;;8;;;;0.4938749000430107;;;;483.04435129999183;None;None;None;[];483.04435129999183;None;"['9', '9', '9', '9']";"[0.38841439998941496, 0.6686201000120491, 1.1807650999980979, 1.5565818999893963]";483.04435129999183;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
6.0;m;016_y_m_s_a.jpg;sad;7.0;sad_8.3ns.avi;sad;7.0;congruent;130.0;160.0;152.85371098242734;s_s;;;;;0;26;26;26;;;;;;;486.0526758999913;None;487.54416260001017;487.8608547000331;489.0274124999996;489.04399500001455;496.75234599999385;None;7;0;496.75234599999385;None;;;;;;;;4;;;;1.0168708999990486;;;;498.3023137000273;None;None;None;[];498.3023137000273;None;['7'];[0.49082790000829846];498.3023137000273;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
6.0;m;016_y_m_h_a.jpg;happy;9.0;sad_114.1.wmv;sad;7.0;incongruent;120.0;160.0;136.20550699298644;h_s;;;;;0;27;27;27;;;;;;;501.31059200002346;None;502.66040920000523;502.9770849000197;504.1021585999988;504.1188007000019;506.1187561000115;None;7;0;506.1187561000115;None;;;;;;;;2;;;;0.8025148999877274;;;;507.668674000015;None;None;None;[];507.668674000015;None;"['7', '7', '7', '7']";"[0.44447090005269274, 1.1327024000347592, 1.9883562000468373, 2.644255300052464]";507.668674000015;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
7.0;m;027_o_m_s_a.jpg;sad;7.0;happy_117.3.wmv;happy;9.0;incongruent;130.0;150.0;215.61964028550614;s_h;;;;;0;28;28;28;;;;;;;510.6685708000441;None;512.6683942000382;512.9851655000239;514.1101640000124;514.1267561000423;516.118386999995;None;None;0;516.118386999995;None;;;;;;;;7;;;;;;;;517.6682242000243;None;None;None;[];517.6682242000243;None;"['9', '9']";"[0.18077470001298934, 0.9645708000170998]";517.6682242000243;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
6.0;m;016_y_m_h_a.jpg;happy;9.0;happy_9.2ns.avi;happy;9.0;congruent;120.0;150.0;130.52042428082717;h_h;;;;;0;29;29;29;;;;;;;520.6683714000392;None;521.968127900036;522.2848354000016;523.4098807999981;523.426495200023;529.359662700037;None;9;0;529.359662700037;None;;;;;;;;8;;;;0.5054070000187494;;;;530.901215800026;None;None;None;[];530.901215800026;None;"['9', '9', '9']";"[0.7479521000059322, 1.027713900024537, 1.3958132000407204]";530.901215800026;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
0.0;f;040_y_f_s_a.jpg;sad;7.0;happy_127.3.wmv;happy;9.0;incongruent;130.0;150.0;131.7195455720239;s_h;;;;;0;30;30;30;;;;;;;533.901165999996;None;535.2009977000416;535.5178166000405;536.6511878000456;536.6677596000372;538.7176946999971;None;9;0;538.7176946999971;None;;;;;;;;6;;;;0.723361800017301;;;;540.2676930000307;None;None;None;[];540.2676930000307;None;['9'];[0.5578205999918282];540.2676930000307;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
0.0;f;030_o_f_s_a.jpg;sad;7.0;happy_125.3.wmv;happy;9.0;incongruent;130.0;150.0;220.51454909128134;s_h;;;;;0;31;31;31;;;;;;;543.2675418000435;None;545.317265700025;545.6340588000021;546.7681066000368;546.7927988000447;548.7673961000401;None;9;0;548.7673961000401;None;;;;;;;;7;;;;0.5374861999880522;;;;550.317369700002;None;None;None;[];550.317369700002;None;"['9', '9', '9', '9']";"[0.34754879999672994, 0.6515794000006281, 1.0277235999819823, 1.4916200999869034]";550.317369700002;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
0.0;f;030_o_f_s_a.jpg;sad;7.0;sad_64.3ns.avi;sad;7.0;congruent;130.0;160.0;165.78667874766072;s_s;;;;;0;32;32;32;;;;;;;553.3172034000163;None;554.9087524000206;555.2254545000033;556.3671401000465;556.3838181000319;561.3588842000463;None;8;0;561.3588842000463;None;;;;;;;;4;;;;1.082197299983818;;;;562.9086393000325;None;None;None;[];562.9086393000325;None;['7'];[0.4443520000204444];562.9086393000325;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
3.0;m;013_y_m_s_a.jpg;sad;7.0;sad_7.7ns.avi;sad;7.0;congruent;130.0;160.0;196.24182255763262;s_s;;;;;0;33;33;33;;;;;;;565.9086135000107;None;567.7668132000254;568.08336769999;569.2666124000098;569.2834261000389;575.2248763000243;None;8;0;575.2248763000243;None;;;;;;;;4;;;;0.7681138999760151;;;;576.7998451000312;None;None;None;[];576.7998451000312;None;['7'];[0.49689870001748204];576.7998451000312;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
3.0;m;013_y_m_h_a.jpg;happy;9.0;happy_9.1ns.avi;happy;9.0;congruent;120.0;150.0;165.1890303600433;h_h;;;;;0;34;34;34;;;;;;;579.7998432000168;None;581.3912666999968;581.7078481999924;582.8994616999989;582.9162779999897;586.074513300031;None;9;0;586.074513300031;None;;;;;;;;7;;;;0.6225727999699302;;;;587.6244524000213;None;None;None;[];587.6244524000213;None;"['9', '9', '9', '7']";"[0.4966763000120409, 0.8004316000151448, 2.06459329999052, 2.440681800013408]";587.6244524000213;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
4.0;m;004_o_m_h_a.jpg;happy;9.0;sad_95.1ns.avi;sad;7.0;incongruent;120.0;160.0;152.68270002069931;h_s;;;;;0;35;35;35;;;;;;;590.6329272000003;None;592.1327701000264;592.449179999996;593.5993391000084;593.6159382000333;602.3745488999994;None;7;0;602.3745488999994;None;;;;;;;;2;;;;0.8104816999984905;;;;603.9405880999984;None;None;None;[];603.9405880999984;None;"['7', '7', '7']";"[0.6843115999945439, 1.2363454999867827, 1.5161444999976084]";603.9405880999984;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
3.0;m;013_y_m_h_a.jpg;happy;9.0;sad_113.2.wmv;sad;7.0;incongruent;120.0;160.0;217.4973891947951;h_s;;;;;0;36;36;36;;;;;;;606.9489783000317;None;608.9903043000377;609.3071658000117;610.4325454999926;610.4488229000126;612.4570992999943;None;7;0;612.4570992999943;None;;;;;;;;3;;;;0.9599364000023343;;;;614.0069886000128;None;None;None;[];614.0069886000128;None;"['7', '7']";"[0.4180733999819495, 0.7538262999732979]";614.0069886000128;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_25.1ns.avi;happy;9.0;congruent;120.0;150.0;216.63044503818386;h_h;;;;;0;37;37;37;;;;;;;617.0152641000459;None;619.039972300001;619.3567725000321;620.5233555000159;620.5403972000349;624.1817902000039;None;9;0;624.1817902000039;None;;;;;;;;9;;;;0.6431731000193395;;;;625.7316295999917;None;None;None;[];625.7316295999917;None;"['9', '9', '9', '9']";"[0.5255882000201382, 0.9414382000104524, 1.5894638000172563, 2.013436899986118]";625.7316295999917;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
4.0;m;004_o_m_s_a.jpg;sad;7.0;happy_131.2.wmv;happy;9.0;incongruent;130.0;150.0;181.38407540847405;s_h;;;;;0;38;38;38;;;;;;;628.7398940999992;None;630.4730546000064;630.7897945000441;631.9229544000118;631.9398298000451;633.9231193000451;None;9;0;633.9231193000451;None;;;;;;;;6;;;;0.5579189999843948;;;;635.4728294000379;None;None;None;[];635.4728294000379;None;"['9', '9', '7']";"[0.48031740001169965, 0.8561378999729641, 1.5922973999986425]";635.4728294000379;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
0.0;f;040_y_f_h_a.jpg;happy;9.0;happy_24.3ns.avi;happy;9.0;congruent;120.0;150.0;213.25460698950434;h_h;;;;;0;39;39;39;;;;;;;638.4729529999895;None;640.4393774000346;640.7560823000385;641.9062762000249;641.922827500035;643.8144917000318;None;9;0;643.8144917000318;None;;;;;;;;8;;;;0.6345777999958955;;;;645.372708800016;None;None;None;[];645.372708800016;None;"['9', '9', '9']";"[0.40432019997388124, 0.7161618999671191, 2.620467699947767]";645.372708800016;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_139.1.wmv;happy;9.0;incongruent;130.0;150.0;162.31500468041804;s_h;;;;;0;40;40;40;;;;;;;648.3725410000188;None;649.9308890000102;650.2474295000429;651.3896096000099;651.4141863000114;653.3808149000397;None;9;0;653.3808149000397;None;;;;;;;;6;;;;0.6922946000122465;;;;654.9307530000224;None;None;None;[];654.9307530000224;None;"['9', '9', '7']";"[0.6541556000011042, 1.2224611999699846, 2.0064785999711603]";654.9307530000224;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
0.0;f;030_o_f_h_a.jpg;happy;9.0;happy_24.1ns.avi;happy;9.0;congruent;120.0;150.0;168.36256624020774;h_h;;;;;0;41;41;41;;;;;;;657.9391153000179;None;659.5473307000357;659.8638649000204;661.0054244000348;661.0222385000088;664.3221244000015;None;9;0;664.3221244000015;None;;;;;;;;8;;;;0.7028410999919288;;;;665.8720871999976;None;None;None;[];665.8720871999976;None;"['9', '9', '9']";"[0.4970814000116661, 0.7688745000050403, 1.0649958999711089]";665.8720871999976;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
2.0;f;012_o_f_h_a.jpg;happy;9.0;sad_113.1.wmv;sad;7.0;incongruent;120.0;160.0;177.44551734737394;h_s;;;;;0;42;42;42;;;;;;;668.871978500043;None;670.5636280000326;670.8801890999894;672.0133721000166;672.0301650000038;674.0136124000419;None;None;0;674.0136124000419;None;;;;;;;;5;;;;;;;;675.5632593000191;None;None;None;[];675.5632593000191;None;['7'];[2.0618325999821536];675.5632593000191;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
3.0;m;033_o_m_s_a.jpg;sad;7.0;sad_64.5ns.avi;sad;7.0;congruent;130.0;160.0;130.55717223801247;s_s;;;;;0;43;43;43;;;;;;;678.5723566000233;None;679.8714191000327;680.1882275000098;681.3632172000362;681.379917400016;687.9130699000088;None;7;0;687.9130699000088;None;;;;;;;;1;;;;0.5922181999776512;;;;689.4630255000084;None;None;None;[];689.4630255000084;None;"['7', '7', '7', '7']";"[0.2418469999684021, 0.49785599997267127, 0.7378982999944128, 1.0419038999825716]";689.4630255000084;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
7.0;m;027_o_m_h_a.jpg;happy;9.0;sad_117.1.wmv;sad;7.0;incongruent;120.0;160.0;181.28665202824095;h_s;;;;;0;44;44;44;;;;;;;692.4630820000311;None;694.1877731000423;694.5043913000263;695.6378149000229;695.6544213000452;697.6377597000101;None;7;0;697.6377597000101;None;;;;;;;;4;;;;0.6913312000106089;;;;699.1876932000159;None;None;None;[];699.1876932000159;None;['7'];[0.3733170999912545];699.1876932000159;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
3.0;m;033_o_m_s_a.jpg;sad;7.0;happy_126.3.wmv;happy;9.0;incongruent;130.0;150.0;198.85252030535366;s_h;;;;;0;45;45;45;;;;;;;702.1877116000396;None;704.054085300013;704.370776500029;705.5040204999968;705.5208583000349;707.5040931000258;None;9;0;707.5040931000258;None;;;;;;;;7;;;;0.6170026999898255;;;;709.0540500000352;None;None;None;[];709.0540500000352;None;"['9', '9']";"[0.35472300002584234, 0.6907461000373587]";709.0540500000352;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
3.0;m;033_o_m_h_a.jpg;happy;9.0;sad_136.1.wmv;sad;7.0;incongruent;120.0;160.0;176.97002883463455;h_s;;;;;0;46;46;46;;;;;;;712.0541374000022;None;713.7287240000442;714.0455328000244;715.1706010000198;715.1871485000011;717.187845700013;None;7;0;717.187845700013;None;;;;;;;;4;;;;0.8608874999918044;;;;718.8121025;None;None;None;[];718.8121025;None;['7'];[0.32482050004182383];718.8121025;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
9.0;f;019_m_f_h_a.jpg;happy;9.0;happy_10.1ns.avi;happy;9.0;congruent;120.0;150.0;157.2463435658512;h_h;;;;;0;47;47;47;;;;;;;721.8121421000105;None;723.3369197000284;723.6535259000375;724.8036677000346;724.8202616000199;732.2284762000199;None;9;0;732.2284762000199;None;;;;;;;;7;;;;1.0605307999649085;;;;733.7783167000161;None;None;None;[];733.7783167000161;None;"['9', '9']";"[0.43873459997121245, 0.8066230999538675]";733.7783167000161;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
2.0;f;012_o_f_h_a.jpg;happy;9.0;happy_2.2ns.avi;happy;9.0;congruent;120.0;150.0;206.34800317295262;h_h;;;;;0;48;48;48;;;;;;;736.7782325000153;None;738.7363273000228;739.052952900005;740.1948236000026;740.2114222000237;752.386355100025;None;9;0;752.386355100025;None;;;;;;;;8;;;;0.5426056000287645;;;;753.9443155000336;None;None;None;[];753.9443155000336;None;"['9', '9', '9', '9']";"[0.36071109998738393, 0.6484467000118457, 1.0966999999945983, 2.1046956999925897]";753.9443155000336;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
3.0;m;033_o_m_h_a.jpg;happy;9.0;happy_24.2ns.avi;happy;9.0;congruent;120.0;150.0;167.9423847659953;h_h;;;;;0;49;49;49;;;;;;;756.9443548000418;None;758.5357140999986;758.8523856000393;759.9856498000445;760.0028416000423;763.7273352000047;None;9;0;763.7273352000047;None;;;;;;;;8;;;;0.8736076999921352;;;;765.2857167000184;None;None;None;[];765.2857167000184;None;"['9', '9', '9']";"[0.3153780000284314, 0.6350788000272587, 0.971402199997101]";765.2857167000184;None;;;S11231a;2022_Feb_21_1906;VideoMask;2021.1.2;120.45333815782308;
